,id,update,n_updates
410,1810468486,"[""UPDATE #12\nAlmost at the finish line for new Ladino project- 12 hours left!\nSarah AroesteCreator\nMay 25, 2017\nDear Supporters and Fans,\nI’m almost at the finish line to launch my newest, most exciting Ladino project yet! ONLY 12 hours left! Together/Endjuntos is an all-original English AND Ladino holiday album! The first of its kind. I'm branching out into new BILINGUAL territory because I’ve come to realize that combining English with Ladino will actually help more people have access to the beauty that is Ladino. And who doesn’t love some new holiday songs!\nRead more"", ""UPDATE #11\nNewest (Bilingual) Ladino Project To Share With You!\nSarah AroesteCreator\nMay 9, 2017\nHello supporters and fans!\nYou were so generous with my Kickstarter campaign in 2011 (my how time flies!), and because of you, my album Gracia came into the world and was received with critical success. NPR even featured me as one of the most boundary-pushing Latin artists at the time!\nSince then, I've released an additional album, Ora de Despertar (Time to Wake Up!), which is the first-ever all-original Ladino children's album. The project included a fully animated , , teaching guide and more. It was my way to leave a lasting legacy for my children (yup, I had two daughters in the last 3 years!) and for any families looking for fun, catchy ways to connect with Ladino culture.\nRead more"", ""UPDATE #10\nThe CD is officially released!! So what's next?\nSarah AroesteCreator\nMay 23, 2012\nDear Kickstarter Supporters,\nThe CD is officially out!!!!\nGracia was released yesterday and is now officially available to the public.  It can be found via Amazon, iTunes, CD baby and all other major music retailers.  Please spread the word far and wide!\nRead more"", ""UPDATE #9\nHope You're Enjoying Gracia & Release News\nSarah AroesteCreator\nMay 4, 2012\nDear friends,\nBy now all Kickstarter participants should have received rewards! (The internationals among you may have to wait a few more days— but I assure you the packages are en route...)  I hope you've been listening and enjoying!\nThe official release will be May 22nd, after which Gracia will be available in all major music retail sites (iTunes, Amazon, CD Baby etc).  And if you're eager to get a head start and order more copies for friends and family, Amazon is already taking pre-orders . \nRead more"", ""UPDATE #8\nGetting in gear for the release!\nSarah AroesteCreator\nApril 3, 2012\nDear friends,\nI recently came back from Israel where I was working for a couple of weeks shooting the concert video of Gracia! It was a thrilling experience-- we had 16 musicians on stage and an amazing camera crew to match. You can see a picture below from the sound check...\nNow we're back stateside and gearing up for the official CD release on May 22nd. The PR machine is already in gear!  We've gotten a few fun reviews already (one suggesting Madonna check my stuff out-- I kid you not! You can read ) and a nice piece on Public Radio about artists to watch who are bringing traditional music into the 21st century (you can listen ).  We anticipate a lot more as the release date gets closer!\n1\nRead more"", 'UPDATE #7\nThe CD has arrived!\nSarah AroesteCreator\nMarch 9, 2012\nDear Friends,\nI have happy news....the CD has arrived!  The proof is below.\nHowever, it will take some time still to get the product into your hands.  Now begins the post-production!\nPost-production entails a lot of logistical and legal mumbo-jumbo: copyrighting and registering, setting up distribution, and planning the PR.  All this has to be set in motion before I can officially “publish” the music (the official street-date for the release will be May 22nd). But everything is on schedule, and you should have your copies, downloads and rewards next month (by 3rd week of April).  (And those of you who are receiving the mp3 of the title track, , should check their inboxes at the end of this month!)\nRead more', 'UPDATE #6\nThe Mixing is Complete!\nSarah AroesteCreator\nFebruary 5, 2012\nDear friends, \nI’ve been holed up in the recording studio the last month finishing up Gracia!  Below is a picture of me in the last day in the mixing studio, with our wonderful editor Eli Lishinsky.\nIt’s been an extraordinary couple of weeks for me, and I’m happy to report that the final mixes were just delivered to me this past Friday. This essentially means that the recording process is now complete!! The final step of mastering will happen next week.  In the meantime, now that I have the final mixes in hand, it’s been a good time to reflect on the last few songs I’ve tackled. I saved some of the most meaningful songs for last...\n3\nRead more', 'UPDATE #5\nI did it. We did it. Ladino did it!\nSarah AroesteCreator\nDecember 19, 2011\nDear friends,\nI made it.  All with thanks to you.  I am truly awed and humbled by the support I have been shown throughout this campaign.\n\nIt’s not easy being a musician today.  It’s also not easy being a Jewish woman in the music world.  That’s a whole other conversation— happy to have with anyone off-line! So to be both a musician, and a female Jewish one to boot, I’ve often been told takes ‘cajones.’  But I believe so strongly in the mission to keep Ladino culture alive, and I also believe that I, as a woman, have a unique artistic perspective to be heard.  I am proud of the fact that this new album is dedicated to my Sephardic heroine, Dona Gracia Naci (see update #1 to learn more about her), and I’m proud that I’ve incorporated some strong feminist inspiration in many of the songs.   \n\nWhen I started my career 10 years ago, Ladino “Rock” was a seeming oxymoron.  It wasn’t often one would hear an oud paired with an electric guitar on a traditional Ladino song.  Somehow I’d like to think I’ve made it work.  Well now I present you with some “Feminist Ladino Rock!”  That’s a combo you really don’t hear too often...  \n\nBefore I present a new song clip, I want to share with you a picture of one of the most remarkable women I know. This is my cousin Rachel (scroll down).  I get choked up every time I talk to her. She grew up in Bitola, Monastir (Northern Greece/Southern Yugoslavia— now present-day Macedonia) where much of my extended family is from (my grandfather was born there, too!).  On March 11th, 1943 Rachel’s family, along with all the Jews of the town, were rounded up and taken away.  Rachel survived.  She hid in a neighbor’s house and when the time was ripe, and with the help of a chauffeur from the Italian consulate, she was transported to Albania in the trunk of a car.  There, she changed her identity and lived in a stranger’s house until war’s end.  She never saw most of her family again.\n\n\n\n\n\n\n\n\n\n\n\n3\nRead more', 'UPDATE #4\nThe Home-stretch\nSarah AroesteCreator\nDecember 15, 2011\nIn the past few updates I\'ve shared special pictures of my ancestors with you.  Now I want to share with you a picture and a song that truly symbolize why I am so committed to the work that I do.\nFirst the picture: this is the facade of a synagogue that many of my distant relatives helped build in the 1920\'s in Salonika, Greece. For you Hebrew speakers, you\'ll notice the ""Aroeste"" on the sign above the entrance!  As many of you probably know, the Jewish community of Salonika (along with the rest of Greece) was decimated during WWII.  What is less known is that  Greece was the hardest hit country of any country in Europe in terms of the *percentage* of Jews killed during the war.  The community was devastated, along with much of Ladino culture, and to this day it is struggling to rebuild.  I am blessed that my immediate family was safely in America when the war hit.  But many of my distant relatives were not as fortunate. While many of the buildings in Salonika were destroyed in the fighting, this one synagogue remarkably was left intact at war\'s end.  The Nazi\'s used it as a Red Cross shelter, and so it was spared.  To me, the fact that this building was left standing (and is still in use today-- albeit much less) says so much about the resilience of Sephardic and Ladino culture worldwide today.  Our culture is certainly not as widespread  as it was just 70 years ago, but it *is* still standing.  And we are holding on fast, and we *continue* to rebuild.\n1\nRead more']",12
411,671012841,"[""UPDATE #1\nQ&A On putting your work out there\nBrianna ColeCreator\nJanuary 29, 2020\nWhat's something new you plan to share this month?\nThe editing process is currently underway! The book is now 50% edited via my personal team, and the website is up (the custom domain name should be updated by tomorrow morning). Thanks everyone for all your help!\nDescribe the moment when you hit “launch” on your project. What did it feel like?\nRead more""]",1
412,1806407149,[],0
413,1311680503,"['UPDATE #16Backers only\nHow to Fly is Ready! Download available today!\nEdward KobanCreator\nFebruary 20, 2015\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #15Backers only\nRecording is Done at Last!\nEdward KobanCreator\nFebruary 17, 2015\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', ""UPDATE #14\nCD PREVIEW VIDEO\nEdward KobanCreator\nJanuary 18, 2015\n Hi Everyone!\nWe are putting the final touches on everything and about ready to send it to the manufacturer. I wanted to give everyone a little taste of what's on it. Thanks for all your support and patience You'll have the finished product very very soon!\nBe Well\nRead more"", 'UPDATE #13\nCD COVER!\nEdward KobanCreator\nDecember 13, 2014\nI wanted to share the CD cover design with you all.\n18\nRead more', 'UPDATE #12\nCD Art Voting\nEdward KobanCreator\nDecember 13, 2014\nHello Everyone!\n I hope you are all doing well and enjoying the holiday season so far. Recording is complete and we are in the mixing and mastering stage, and a couple weeks away from release. As part of your backing tier, you are part of the voting committee to chose the album art design that will be on the CD itself. \n There are 6 choices.\nPlease view the Photos Below\n7\nRead more', 'UPDATE #11Backers only\nCD Update\nEdward KobanCreator\nNovember 7, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #10Backers only\nVIDEO UPDATE OCT 1, 2014 TONY DUNCAN\nEdward KobanCreator\nOctober 1, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #9Backers only\nRecording Update\nEdward KobanCreator\nSeptember 24, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #8Backers only\nFirst Video Update from the studio now on line.\nEdward KobanCreator\nJuly 20, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #7Backers only\nRecording starts today! First journal Entry is Up.\nEdward KobanCreator\nJuly 17, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n3']",16
414,1909908181,"['UPDATE #1\nlol\nRoyal CampbellCreator\nDecember 16, 2019\nLol\nRead more']",1
415,1725018716,"['UPDATE #2Backers only\nPitching Tonight\nRudy CrichlowCreator\nJanuary 16, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #1Backers only\nWe did it!\nRudy CrichlowCreator\nJanuary 8, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n3']",2
416,1112434533,"['UPDATE #13\n8 Billion Angels - Coming to a Festival or Theatre Near You - Spring 2020\nTerry SpahrCreator\nFebruary 10, 2020\nFive Festivals and Our North American Release! \nHelp us reach more people with a hopeful message about addressing climate change and achieving a sustainable planet. \n2\nRead more', 'UPDATE #12\nThe 8 Billion Angels Trailer Launches!\nTerry SpahrCreator\nMay 23, 2019\nIn case you don\'t follow us on social media or get our newsletter, you may not have heard that we premiered our official 8 Billion Angels trailer this week. Produced by Empire Design, the creative geniuses behind the trailers for ""Isle of Dogs,"" ""Jurassic World,"" and ""Darkest Hour,"" among many others, the 8 Billion Angels trailer strikes just the right note given the seriousness of the topic and our desire to uplift and inspire. It features some of the documentary\'s stunning cinematography as well as the voices of our ""experts,"" including marine biologist Jason Hall-Spencer, conservation biologist Stuart Pimm and Population Media Center President Bill Ryerson. \n\n2\nRead more', 'UPDATE #11\nRight Message At the Right Time\nTerry SpahrCreator\nDecember 6, 2018\nIn the 3 years since we embarked upon the creation of our documentary, 8 Billion Angels, the world has been confronted more and more by an onslaught of environmental crises accelerated by our unsustainable global population.  Even now, negotiators from nearly 200 countries have gathered in Poland to try to come to some agreement on how to make progress against just one of these catastrophes - climate change. \n3\nRead more', ""UPDATE #10\n2 Years, 500 Feet of Footage and 50,000 Miles Later - What's Next???\nTerry SpahrCreator\nSeptember 24, 2018\nAs editing of the documentary continues, 8 Billion Angels Executive Producer Terry Spahr  announces his plans to perpetuate and expand the impact of the film in his blog at the 8 Billion Angels website. If Step 1 was imagining a documentary and Step 2 was exposing the problem, Step 3 promises to be the most ambitious and rewarding step yet! Click here to find out what's in store. \n1\nRead more"", ""UPDATE #9\nWhat We Did On Our Summer Vacation\nTerry SpahrCreator\nAugust 21, 2018\nWhen we were younger, the first day back to school usually involved telling everyone what we did over summer vacation. For some of us, it's a hard habit to break. So, as August comes to a close, we thought you might be interested to know how 8 Billion Angels filled the dog days of summer since you helped us successfully complete our kickstarter campaign: \nHired award-winning composer Adam Weiss to create a soundtrack that will inspire audience members to act on overpopulation. \n4\nRead more"", 'UPDATE #8\nYou Can Still Be a Part of Our Team!\nTerry SpahrCreator\nJuly 11, 2018\nRead more', 'UPDATE #7\nTHANK YOU!!!!\nTerry SpahrCreator\nJuly 9, 2018\nDear Friends,\nThank you! Thank you! Thank you!\nYour tremendous support helped us exceed our $34,000 Kickstarter goal by raising a total of $35,126! This money will give us the boost we need to complete 8 Billion Angels at the highest possible standards, maximize our exposure among the film gatekeepers and get our message out to the widest audience possible.\n1\nRead more', 'UPDATE #6\n4 Days Left!\nTerry SpahrCreator\nJune 26, 2018\nIt\'s make or break time for our Kickstarter campaign. \n4 days left to make our goal and bring the issue of overpopulation and ecological overshoot to the wider world, and provoke action that can start to heal the planet more than all other ""green"" solutions combined. \nThank you for your support! Please forward our campaign and the following link to your social media friends and followers. Every donation counts toward making our ""all or nothing"" goal of $34,000. We\'re so close, but we won\'t get across the finish line without your help.\nRead more', 'UPDATE #5\nYour Pledge Is Worth 2X As Much!\nTerry SpahrCreator\nJune 20, 2018\nGreat news! We have a supporter who has agreed to match up to $5000 of every dollar pledged. If successful, we will reach our Kickstarter goal and earn the money we need to finish our film. \nYour pledge now has double the impact! If you haven’t pledged, please consider doing so now.  And if you have pledged, please spread the word to your social media friends, followers and anyone else that may want to help. \nEvery dollar counts...twice! Thank you.\nRead more']",13
417,123877937,"['UPDATE #4\nFedCon Starportrait Buch Versand!\nDirk BartholomäCreator\nMarch 5, 2021\nLiebe Fans,\nheute können wir euch mitteilen, dass alle gekauften FedCon Starportrait Buch Pakete auf dem Weg zu euch sind. Gerade eben wurden die letzten von DHL abgeholt. In wenigen Tagen solltet ihr also eure Bücher in den Händen halten. Wäre schön wenn ihr dazu auf euren Social Media Kanälen berichtet, vielleicht eine spannende Unboxing Geschichte. Wir wünschen euch auf jeden Fall viel Spaß beim betrachten der tollen Fotos wir sehen sie auch imm wieder mal an.\n214\nRead more', 'UPDATE #3\nUpdate 3: FedCon Starportraits\nDirk BartholomäCreator\nFebruary 12, 2021\nDas Buch ist jetzt fertig gedruckt und wird in ca. 1 Woche bei uns sein, dann können wir langsam mit dem Versand anfangen. Spätestens Ende Februar sollte jeder von euch das Buch in den Händen halten. Danke nochmals für euren Support.\nEuer FedCon Starportrait Team\n227\nRead more', 'UPDATE #2\nDanke an alle Unterstützer Starportait Buch Ziel zu 100 % erreicht!\nDirk BartholomäCreator\nJanuary 10, 2021\nLiebe Unterstützer und FedCon Fans, vielen herzlichen Dank für euren Support und eure Hilfe für das Starportrait Buch. Das Ziel wurde 6 Tage vor Ende der Kampagne erreicht. Unser Graphikdesigner arbeitet bereits am Buch, so dass wir hoffen, euch das fertige Buch bereits Ende Februar per versichertes Paket zukommen zu lassen. \nDear supporters and FedCon Fans. Thank you so much for your support for our Starportrait book. This goal was achieved 6 day before the end of the campaign. Our graphic designer is already working on the book so we are pretty sure to sent you the book until the end of February via insured DHL parcel.\n120\nRead more', 'UPDATE #1\nEin super Start, nach 1 Woche schon 50 % des Ziels erreicht\nDirk BartholomäCreator\nDecember 27, 2020\nVielen Dank für euren Support, die Hälfte wäre geschafft. Heute möchte ich euch einmal erzählen welche Stars unter anderem in diesem großartigen Artbook enthalten sind:\nAaron Ashmore, Adam Brown, Alessandro Juliani, Andrew Scott, Anna Popplewell, Anson Mount, Anthony Daniels, Ari Lehman, Bruce Boxleitner, Camden Toy, Cas Anvar, John de Lancie, James Cosmo, Casper van Dien, Cliff Simon, Colm Meaney, Corin Nemec, Craig Parker, DB Woodside, Daphne Zuniga, David Hasselhoff, Denise Crosby, DJ Qualls, Dominique Tipper, Edward James Olmos, Ethan Peck, Eugene Simon, Gates McFadden, James Callis, Joseph Morgan, Kandyse McClure, Keegan Connor Tracy, Keith Allan,  Ken Leung, Kevin McNally, Kevin Sorbo, Lori Dungey, Mark Ferguson, Lesley Ann-Brandt, Leslie Easterbrook, Luke Macfarlane, Alexander Vlahos, Jed Brophy, Tom Wlaschia, Mark Dacascos, Martin Klebba, Michael Trucco, Oded Fehr, Patricia Quinn, Rachael Harris, Robert Picardo, Sasha Roiz, Shazad Latif, Shoreh Aghdashloo, Steven Strait, Tahmoh Penikett, Tom Ellis, Tony Todd, Tricia Helfer, Wes Chatham, Wilson Cruz, Zach Galligan, Zach McGowan, Rene Auberjonois, Marina Sirtis, Amanda Tapping, Michael Shanks, Brent Spiner, Aaron Douglas, Adrian Paul,  Alan Harris, Alexander Dreymon, Alexander Siddig, Alfie Allen, Anna Menden, Ben Browder, Bern Collaco, Brett Dalton, Cody Saintgnue, Colin Baker, Colin Ferguson, Connor Trinneer, David Dastmalchian, David Hewlett, David Nykl, DB Woodside, Denise Crosby, Diana Muldaur, Dominic Keating, Ellen Hollman,  Eva Habermann, Falk Hentschel, Finn Jones, Gary Lewis, Graham McTavish, Grant Bowler, Hannes Bender, Ian Beattie, Ian Somerhalder, James Morrison, Jeffrey Thomas, JG Hertzler, John Barrowman, John Callen, John Hannah, John Rhys Davies, Jonathan Frakes, Kelly Hu, Kenny Johnson, Kevin Alejandro, Lawrence Makoare, Levar Burton, Luke Evans, Manu Benett, Mark Atkin, Mark Hadlow, Nicole de Boer, Patrick Sass, Paul McGann, Peter Hambleton, Peter Mensah, Rachael Harris, Richard Dean Anderson, Richard Taylor, Riley Smith, Rob Archer, Robert Beltran, Robert Maschio, Robert O Reilly, Seamus Dever, Sebastian Roche, Sylvester McCoy, Teryl Rothery, Tim Russ, Toby Sebastian, Tony Curran, Tucker Smallwood, Walter Koenig, William Kircher, Wilson Cruz\n10\nRead more']",4
418,147077736,"['UPDATE #18\nAlmost there! 💫🔭\nCathrin MachinCreator\nMarch 9, 2021\nHey lovelies we’re almost at the end! Honestly this is probably the best news i can think of after all the shipment adjustments and delays we had to deal with with corona and the holidays.\n\n\n13\nRead more', 'UPDATE #17\nJust a quick update 🌌🚀\nCathrin MachinCreator\nJanuary 29, 2021\nHey lovelies,\nHow are you doing?\nI know you recently just heard from me via email but I thought I might as well send you a proper update here too. :)\nBtw I have a little surprise for you in the Quick Cat Update, seriously hope this puts a smile on your face somehow 🥰\n\n\n\n\n39\nRead more', 'UPDATE #16\nHERE’S TO NEW BEGINNINGS 🚀🌌\nCathrin MachinCreator\nJanuary 4, 2021\nHappy New Year! I know you’ve been waiting for an update so here it is eeeeee!\nIt has been a month since we started shipping and honestly dudes, I just can’t wait for everything to be delivered to your doorstep.\n\n\n69\nRead more', 'UPDATE #15\nEXCITING THINGS AHEAD!! 😉🌌\nCathrin MachinCreator\nDecember 1, 2020\nWe’re fast approaching the end of 2020, can you believe it? Seems just like yesterday when we began this journey. Wow.\nSo now that we’re close to wrapping it up, I’m just going to go straight to the point. :)\n\n\n27\nRead more', 'UPDATE #14\nFULL SPEED AHEAD AS PROMISED! 💨✨\nCathrin MachinCreator\nNovember 1, 2020\nHeeey! 🤩 Hope you enjoyed our last update.\nA lot has been happening lately and I can’t wait to let you in on the good stuff. Let’s get to it!\nPAPER & CANVAS PRINTS\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n814\nRead more', 'UPDATE #13Backers only\nIT’S HAPPENING! GAAAH!\nCathrin MachinCreator\nOctober 12, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n415', ""UPDATE #12Backers only\n✨🙌Here's to keeping you in the loop 🙌💫\nCathrin MachinCreator\nSeptember 9, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n2035"", 'UPDATE #11\nWe’ve done it! 🙌🙌\nCathrin MachinCreator\nAugust 11, 2020\nHey peeps how are you doing?\nHope summer is treating you well (and not melting your face off lol). Its winter here in Brisbane Aus (well whatever they call ""winter"" haha).\nAnyway, I have some great news for you--Yeeeey! :) \n\n\n\n4224\nRead more', 'UPDATE #10Backers only\nThe BEST is yet to come! ✨💫\nCathrin MachinCreator\nJuly 16, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n221', ""UPDATE #9Backers only\nWe're on track and ready to rock - We're relentless!\nCathrin MachinCreator\nJune 10, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n223""]",18
419,1098306436,[],0
420,1849496093,[],0
421,517616308,[],0
422,1890459512,"['UPDATE #8\nBooks are in the mail\nMartin AbelCreator\nJune 9, 2019\nHey everyone, \nFirst of all thank you so much for your patience with the delay in getting all 300+ Wondering books shipped out. Thank goodness we have done this before and know all the tricks to speed things up both with packaging and with our postal system.\nAt this exact moment, many of your should have already receive your Wondering book in the mail. We have started to see more and more posts on instagram of people sharing when the books arrive. Which is amazing to see!!!!\n612\nRead more', ""UPDATE #7\nWondering books are on their way to you!\nMartin AbelCreator\nMay 12, 2019\nHello everyone,\nThank you so much for your support with helping this book become a reality. We just wanted to give everyone who backed a quick update on where everything is at. \nWe have the books! they are stunning! We had a slight delay with beginning the processing and packaging stage as the 'silver backer seals' were delayed by 2 weeks from the printers.\n\n313\nRead more"", 'UPDATE #6\nThe books have arrived! + A call out for Melbourne book pick up @ SUPANOVA\nMartin AbelCreator\nApril 1, 2019\nHey all!\nThe books have all been printed and shipped across the globe, all the way down here to Tasmania!\nHere is a little video of what to expect!\nFolks going to Melbourne Supanova, read on after this:\n59\nRead more', 'UPDATE #5Backers only\nWe did it! Wonderings 415% funded!\nMartin AbelCreator\nMarch 3, 2019\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n18', 'UPDATE #4Backers only\nCOMMISSIONS now available! 10 only!\nMartin AbelCreator\nFebruary 27, 2019\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n11', 'UPDATE #3Backers only\nNew print collection\nMartin AbelCreator\nFebruary 16, 2019\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n3', 'UPDATE #2\nNew Print Collection added\nMartin AbelCreator\nFebruary 15, 2019\nHey everyone,\nWow what a crazy day. First of all thank you to everyone who has back Wonderings so far, we were not expecting this response so fast! You are all AMAZING!!\nFirst of all, we have reached the first stretch goal! woohoo\nSo each and every copy of Wonderings will include a super silver shiny official backer seal.\n\n\n\n\n\n\n\n\n\n3\nRead more', 'UPDATE #1\nWow - Thank you!\nMartin AbelCreator\nFebruary 15, 2019\nA MASSIVE thanks to the overwhelming response this morning! You folks have really made me smile, the greatest gift you can ever give an artist, is encouragement, and I feel really encouraged by all your support!\nAll of the extra goodies are now sold out, except for the print option. I am thinking we will be working out some interesting stretch goals, which will probably be freebies for your order, but also I might try and add some extra options for you to purchase.\n212\nRead more']",8
423,754158571,"['UPDATE #7\nPinned\nRunning a bit behind...\nMichael GaultCreator\nSeptember 19, 2019\nRead more', 'UPDATE #6\nThe trip is finished!\nMichael GaultCreator\nAugust 30, 2019\nThank you all so much. Last week, I crossed the finish line in Santa Monica.  I am back home now and will be starting the book soon. :)\nRead more', ""UPDATE #5\n1/2 Way done!\nMichael GaultCreator\nAugust 4, 2019\nEarlier today, I made it to the half way mark of my Route 66 Journey! \n   Loads of images for book placement consideration! It's going to be rough! LOL! Click the picture to be sent to my Facebook page. That is where reject pics are being posted!  \nRead more"", ""UPDATE #4\nI'm heading out soon!\nMichael GaultCreator\nJuly 9, 2019\nThank you all so much for funding my book! I'll be heading out on the road next week for a total time of one month on the road. I will give frequent updates via my Facebook, Instagram and YouTube accounts. Below I added their links so you can keep up-to-date.\nYouTube:\n https://www.youtube.com/channel/UCNrJFLg2CcissVsSnIcGidw?\n\n1\nRead more"", 'UPDATE #3\nThank you!\nMichael GaultCreator\nJune 28, 2019\nThank you, all backers for funding this book! It is going to be great and well worth your funding!\n\nRead more', 'UPDATE #2\nSunday Drive\nMichael GaultCreator\nJune 22, 2019\nAlmost time to hit the road! Decided to stretch my legs out a bit with a mini roadtrip to Southern Utah. New website through SquareSpace is almost complete and first video for YouTube will also go up soon!\nPLAY\n\n1\nRead more', ""UPDATE #1\nOne month to go! I'm excited to hit the road!\nMichael GaultCreator\nJune 13, 2019\n1\nRead more""]",7
424,1631751732,[],0
425,1068815369,"['UPDATE #11\nSneak Preview, Interviews, Progress (Videos)\nJoep JanssenCreator\nDecember 29, 2019\nDear Backers,\nTime for news! After our Q&A during the Amsterdam International Water Week in November, we launched the following five minutes sneak preview:\nWe’re in the process of editing the full documentary, made possible by you! It took us a bit more time to translate and review all fifteen interviews that we’ve done and that delays the project a little bit. However, we are working hard during Christmas holidays to make a high-quality documentary for you -- supporters and audience!\n\n1\nRead more', ""UPDATE #10\nHere's the sneak preview of Me and Mekong\nJoep JanssenCreator\nNovember 6, 2019\nHope you enjoy the sneak preview of Me and Mekong!\nThe Amsterdam International Water Week (AIWW) hosted a screening, followed by a conversation with our team. Special thanks to all crowdfunding supporters. Stay with us and follow the journey from production to the premiere!\n\n2\nRead more"", 'UPDATE #9\nSneak peek at De Balie Amsterdam\nJoep JanssenCreator\nNovember 1, 2019\nCurious about Me and Mekong? \nThe Amsterdam International Water Week (AIWW) presents a screening of the 5 minutes sneak peek, followed by a conversation with our film team. \nPlease join us at the public event in De Balie Amsterdam on Sunday, November 3rd at 2 p.m. \nRead more', 'UPDATE #8\nTime to produce Me and Mekong\nJoep JanssenCreator\nOctober 13, 2019\nOur crew has arrived in Vietnam to produce Me and Mekong. The journey starts in Ho Chi Minh City where we meet team member Long. We first move to the northern part of the Mekong delta. From there we go downstream towards the East Sea.\nFollow our journey on social media: Twitter, Instagram, Facebook. \nRead more', 'UPDATE #7\nOur Film Workshop Featured\nJoep JanssenCreator\nOctober 7, 2019\nWe held a film workshop together with Lens on Mekong. It was a good opportunity for the local youth in the Mekong delta to learn how to make a short film about their environment. The results will be part of our web documentary Me and Mekong. \nWe had good exercises, presentations and a special visit from the BBC News. Glad to see our work featured in their documentary ""The Displaced"". \nEmpowering youths to be agents of change! \n\n1\nRead more', 'UPDATE #6\nThank you for a wonderful campaign\nJoep JanssenCreator\nJuly 30, 2019\nWe made it!\nMe and Mekong is funded.\nWe want to thank everyone who helped us make this campaign a success!\n\n\n2\nRead more', 'UPDATE #5\n12 hours left\nJoep JanssenCreator\nJuly 26, 2019\nDear all,\nWith only 12 hours left in our campaign, here are the numbers so far:\n✨ €10,290 raised\n✨ 60 plus backers\nRead more', ""UPDATE #4\nWe are so close\nJoep JanssenCreator\nJuly 24, 2019\nThanks to all of you, we've almost reached our €10K goal. There are 2 days left and we still need €500 to cross the finish line. Let's do this!\nRemember, this is an all-or-nothing camaign, so please share with your network. Thank you! \n11\nRead more"", ""UPDATE #3\nWe're at the halfway mark!\nJoep JanssenCreator\nJuly 12, 2019\nThanks to our supporters, we're at the halfway mark, with 5K left to go! Help us find some corporate sponsors who might be interested in Vietnam. We'll feature their project and video interview during the launch at the Amsterdam International Water Week in November 2019!\n1\nRead more""]",11
426,1016109485,"['UPDATE #7Backers only\nThank You Videos\nFamily DynamicCreator\nOctober 23, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #6\nA Vision Coming Into Fruition\nFamily DynamicCreator\nSeptember 27, 2013\nThank you so much for being apart of this project. We thank you for your patience as this process ended up taking longer than we anticipated. Our demo is complete and replications are in the mail headed our direction. \nPlease fill out the survey so we can distribute rewards.\nWe look forward to sharing our music with all of you!\n41\nRead more', 'UPDATE #5Backers only\nAlmost Done!\nFamily DynamicCreator\nSeptember 1, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #4Backers only\nProgress On Demo\nFamily DynamicCreator\nJune 16, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #3\nThank You Video\nFamily DynamicCreator\nMay 24, 2013\nFollow this link to check out a little thank you video Dan and I made!\nhttp://vimeo.com/familydynamic/kickstarterthankyou\n-Ethan\nRead more', ""UPDATE #2\nLooks Like We Made It!!*\nFamily DynamicCreator\nMay 22, 2013\nWe made our goal! Thank you so much for supporting us.\nThis project is going to be so much fun. We can't wait to get the music to you all. Family Dynamic has been dreaming of having a respectable recorded representation of our music and you have helped us achieve our first shot at this aspiration.\nStay tuned as we will be posting updates along the way!\n2\nRead more"", 'UPDATE #1Backers only\nKickstart My Heart!*\nFamily DynamicCreator\nMay 21, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post']",7
