,id,update,n_updates
12,603626833,"['UPDATE #8\nSite launched - please sign up\nSteven MaloneyCreator\nSeptember 25, 2016\nGuys, please go to accompanymusic.com and sign up for a free trial.  I will then extend your membership.  The app has been beta tested and works beautifully.  \nPlease excuse the delay on the physical merch -  you will receive your items in October.\nRead more', 'UPDATE #7\nPlease wait for invitation email prior to sign up\nSteven MaloneyCreator\nJuly 5, 2016\nGuys, the site is almost ready to use; per the developers, please wait for a ""welcome email""  before attempting to sign in; it has to do with the transition to the new server.  Thanks!\n12\nRead more', 'UPDATE #6\nSite Launch scheduled for Monday, July 4th\nSteven MaloneyCreator\nJuly 2, 2016\nHello friends, this is my last Kickstarter update for now.  Thank you again for helping make Accompany a reality.  \nProgramming is completed, the system has been thoroughly de-bugged and we just acquired the SSL certificate and it is being installed Monday morning.  Once the SSL cert is installed, Accompanymusic.com will be up and ready to go!  \n2\nRead more', ""UPDATE #5\nFinal de-bugging underway, additional security protocol added.\nSteven MaloneyCreator\nJune 15, 2016\nHello Accompany Kickstarters - additional security needed to be added, as the site content (just the music content) could easily be compromised until we discovered a glitch. \nSome tech issues persist on Android OS, but Apple and Windows OS devices appear to be working fine.  We've tested on dozens of devices.\nRead more"", 'UPDATE #4\nTesting nearly complete, Beta launch happening very soon!\nSteven MaloneyCreator\nMay 24, 2016\nDear Accompany supporters, our bug testing revealed several glitches which have now been fixed and we are in the final testing stage.  We plan to launch by end of this month.  Updates to follow!\n1\nRead more', 'UPDATE #3\nTesting underway\nSteven MaloneyCreator\nMay 5, 2016\nDear friends and Accompany supporters, \nThe site programming is done, the music is 99% uploaded and testing is underway.\nWe will be launching in near future - updates to follow.\nthanks, and all best wishes, \n3\nRead more', 'UPDATE #2Backers only\n80% funded! So far so good!\nSteven MaloneyCreator\nMarch 23, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #1Backers only\nHalfway there!\nSteven MaloneyCreator\nMarch 13, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post']",8
13,1179056219,[],0
14,1634631445,"['UPDATE #2\nLess than 48 hours left!\nSackersonCreator\nJune 1, 2016\nPLAY\n\nRead more', 'UPDATE #1Backers only\nOff to a great start\nSackersonCreator\nMay 24, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1']",2
15,287419192,[],0
16,1253128360,"[""UPDATE #10\nLast update!\nJubySkylinesCreator\nAugust 21, 2020\nSo all orders were set a couple weeks ago! I did get a notification that i think three got held up but should be on their way now. If you have any questions or inquiries about your order don't hesitate to contact me! However at this time all orders are on he way or have arrived! Thank you again for supporting me you all are wonderful and I hoped you enjoy your merch💕💕\n4\nRead more"", ""UPDATE #9\nShipping has started!\nJubySkylinesCreator\nAugust 8, 2020\nHello everyone exciting news for y'all!! \n\nI have started shipping out the orders and should be on their way! Thank you so much for all your patience with the process you are wonderful. I can't thank you all enough for the support for this! Hopefully the packages get to you all very soon! If you have any questions please don't hesitate to ask!\n\n2\nRead more"", ""UPDATE #8\nEverything is here!\nJubySkylinesCreator\nJuly 29, 2020\nHey everyone! I'm sure you've all been itching to know when you'll get your pins and lanyards! Well I'm happy to say both have shown up so I can start shipping them out to you all!! Expect within the next couple weeks of having another post saying all orders are shipped. I will send out a notification email once your item has been shipped! \n\nbut for now here are some pictures of the items!!\n\n\n2\nRead more"", ""UPDATE #7\nUpdate!\nJubySkylinesCreator\nJuly 3, 2020\nHello everyone!! It's been a couple weeks and things are in motion, all item's are in production currently! We're in the fun waiting process now!! \nJust wanted to touch base with you all and let you know to make sure to get those surveys done! \nIf you have any questions shoot me a message on here, my email (jubyskylines@gmail.com), or on my Twitter!  \n3\nRead more"", 'UPDATE #6\nSURVEYS ARE OUT\nJubySkylinesCreator\nJune 22, 2020\nAs some of you have probably seen WE GOT IT FUNDED AND I CAN""T THANK YOU ALL ENOUGH FOR THAT! Things are rolling out and your surveys have been sent to everyone!! So make sure you fill them out! I\'ve already sent the order in for the enamel pins and the mayor mare lanyard!\nalso I said I was giving away a secret item and that item is a holographic sticker. A few friends helped me decide on a design and well I\'ll be sending everyone a small Juby sticker!! Here are some examples of it c:\n\n2\nRead more', ""UPDATE #5\nNew Reward Tier\nJubySkylinesCreator\nJune 17, 2020\nWith the deadline coming up really close  3 DAYS\n\nI thought of adding a two pin one lanyard tier to make things easier if that's what people want! I apologize for adding it so late I just was waiting to see if we would unlock the second lanyard!\n\n\n\n\n\n31\nRead more"", ""UPDATE #4\nCurrent status\nJubySkylinesCreator\nJune 13, 2020\nHello everyone! We're getting closer and closer to the end and I want to thank you all again for showing such wonderful support! \nI know the kick starter did fall back \nHowever I will keep the mayor mare lanyards unlocked! So don't get discouraged c: \n\n\n22\nRead more"", ""UPDATE #3\nUnlocked\nJubySkylinesCreator\nJune 10, 2020\nEVERYONE \nWe just hit the first unlock!! The Mayor Mare Lanyard is now funded and will be joining Flitter and Cloud Chaser!! \n\nI'd did get a test lanyard printed for mayor mare! Here are a couple photos of what to expect!c:\n\n\n1\nRead more"", ""UPDATE #2\nSmall update!\nJubySkylinesCreator\nMay 28, 2020\nHEY, all you wonderful people I hope you're doing well and staying safe! Just wanted to update you all that were getting closer to our first lanyard!! I know we can do it! \nI do have a test lanyard on it's way for mayor mare; it should be here in a couple weeks! If you want to see what the proof for the pins look like I'll put them down below! \n\n1\nRead more""]",10
17,823851495,"['UPDATE #1\nYey!! The Artworks have been procured in India...\nGiftGanga.comCreator\nJuly 26, 2016\nBeautiful Artworks...\nWe have procured the artworks in India.  Very soon, we will receive them and begin framing.  As such, the risk factor is in control.\nRead more']",1
18,1848243969,"['UPDATE #3Backers only\nThank You For Your Patience!\nJordan SanchezCreator\nApril 6, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', ""UPDATE #2\nThe Time Has Come!\nJordan SanchezCreator\nFebruary 22, 2013\nThe Garage will hold it's GRAND OPENING event Saturday March 2nd at 2927 Rucker Ave, Everett, WA. Come celebrate with us from noon to 6pm and enjoy our opening reception, raffle, on-site taco truck, and open skate with prize giveaways. Thanks to everyone who made this possible!\nPS. Now that the park is finished, we will be shipping out backer rewards in the next couple weeks so keep your eyes peeled!\n2\nRead more"", 'UPDATE #1\nWE DID IT!!!!\nJordan SanchezCreator\nJanuary 12, 2013\nA very special thank you to each and every one of you for spending your time and resources to help support The Garage! It is unreal that so much money was pledged in such a short amount of time. We will take that as a sign that you guys really want this to happen. We promise that you will not be disappointed with the final product. Keep your eyes peeled for updates regarding the grand opening! We are aiming for February so get ready to party!!!.....and skate!\n1\nRead more']",3
19,443011868,"['UPDATE #9\nMerKaBa Project installed on my school campus\nMichael EmeryCreator\nOctober 22, 2013\n13\nRead more', 'UPDATE #8\nVideo of The MerKaBa Project at BRC\nMichael EmeryCreator\nOctober 22, 2013\nI hope you all enjoy this video I just finished editing of The MerKaBa Project at Burning Man 2013. It took me a while to edit and post to YouTube but I hope it was worth the wait. . This video is of the sculptural centerpiece of MerKaBa,  a hexagonal 9\' tall onion dome fabricated from 12 gauge steel and plasma cut with a complex fractal pattern. Within the dome a 7"" tall hexagonal mirrored obelisk turned. The dome also contained an amplifier playing a looping soundtrack. The dome was also fitted with 12 infrared sensors which when activated triggered over 200 small sound files played on top of the sound track. At night 6 LCD projectors (housed within projection boxes designed to relate to the domes design) projected an hour long hallucinatory dreamscape video montage. The video montage was looped playing for the duration of the night.\n11\nRead more', 'UPDATE #7\nPS\nMichael EmeryCreator\nSeptember 30, 2013\nps\nI plan to finish sending out my remaining ""Thank You"" gifts as soon as I have finished with the video. Notwithstanding  a full time teaching job demanding most of my time\nRead more', 'UPDATE #6\nCome visit\nMichael EmeryCreator\nSeptember 30, 2013\nJust finished installing the MerKaBa dome on my school campus.  I will have our video montage projected onto it with our background sound track playing this Wednesday (10/2) at our ""Back To School Night""  If any of you are in the area please come visit.   The address is Soquel High School, 401 Old San Jose Rd, Soquel, Ca 95073\nMy sculpture is in the second quad (park then walk past the front building to the second quad)\nRead more', ""UPDATE #5\nscreengrabs from video footage\nMichael EmeryCreator\nSeptember 21, 2013\nFinally got my computer to sucessfully download video footage of The MeKaba Project at night. Gonna be spending about a week editing and uploading to you tube. I dont know why i get involved in techy art projects when I'm such a Ludite.\nThe project was beautiful at night.\nThe video should be beautiful as well.\nRead more"", 'UPDATE #4\nSept 13 update for BRC MerKaBa Project\nMichael EmeryCreator\nSeptember 14, 2013\nOur ""MerKaba Project"" looked beautiful out on the open playa\nThanks to all for your assistance in realizing this dream\nHere are a couple of playa photos. Got these before camera failure set in. I will obtain and post more soon.\nI have about an hour of good night-video footage that will be edited down to about a 3 minute YouTube Video. I will post the link as soon as it exists.\nRead more', 'UPDATE #3\npainted and installed in classroom. Ready to install electronics and test\nMichael EmeryCreator\nAugust 7, 2013\n1\nRead more', 'UPDATE #2\nMerKaBa update 8/3/13 almost there\nMichael EmeryCreator\nAugust 4, 2013\nDome built as of Thursday\nGetting painted today\nAmazing steel fabrication by Alan Ziegler\n1\nRead more', 'UPDATE #1\nMerKaBa progress\nMichael EmeryCreator\nJuly 29, 2013\nHere are 3 update photos\n1""st is of a prototpye ceramic tile\n2\'nd is of our dome progress\n3\'rd is the unfinished t-shirt design\nRead more']",9
20,426279405,"['UPDATE #2\nSample of a space ship\nKevin WilliamsCollaborator\nFebruary 14, 2017\nRead more', 'UPDATE #1\nCheck out more samples and demos\nKevin WilliamsCollaborator\nFebruary 14, 2017\nBe sure to check out our website at https://www.blockmodeller.com for screenshots, animations, and WebGL demos made with the Block Modeller App.\nRead more']",2
21,1067815082,"[""UPDATE #2\nHAVE YOU CHECKED OUT THE EP PREVIEW YET???\nTHE HELLCreator\nJanuary 15, 2020\nTHANK YOU ALL. OUR 'DOOSH' CAMPAIGN IS SET TO BE A HUGE SUCCESS. WE WILL BE IN TOUCH ABOUT THE DETAILS OF YOUR ORDER ON THE 17th. DON'T SWEAT IT, WE GOT YOU.\n\n12\nRead more"", ""UPDATE #1\nAS A THANK YOU, HERE'S A FREE GOBBY SATNAV FROM THE HELL...\nTHE HELLCreator\nJanuary 4, 2020\nIF YOU USE THE WAZE APP FOR DIRECTIONS, CLICK HERE FROM YOUR PHONE TO HAVE BLACK MIST SHOUTING AT YOU...\nhttps://waze.com/ul?acvp=514ed787-17f2-4d22-8981-2a6d23dd6532\nIF YOU DON'T HAVE A CAR, JUST RUN AROUND QUICKLY INSTEAD.\n15\nRead more""]",2
22,1068130027,"['UPDATE #1\nThank You!\nMamon Hawkins; Thomas Line; Jamie ShawCreator\nMay 10, 2015\nEveryone on the course would like to take this opportunity to say a huge thank you to all of you that have helped fund our project! \nWe have now reached our £1000 target and this will make a huge difference - enabling us to produce a high quality catalogue, PV card and put on an extra special exhibition for all of you!\nSee you all on the 2nd of June for what we hope will be a fantastic night!\n15\nRead more']",1
23,464547753,"[""UPDATE #6\nit's really happening! CD release party in NYC\nTragedyCreator\nSeptember 4, 2013\n- England and Germany: decimated\n- Death to False Disco-Metal CDs: manufactured\n- Video for It's Raining Men: decimated\n- NYC CD release party: your decimation is imminent\nRead more"", ""UPDATE #5\nbe in Tragedy's video for It's Raining Men this Sunday!\nTragedyCreator\nJuly 21, 2013\nTragedy needs ladies (male roles have been cast) for a video shoot tomorrow. Join us and be a part of disco-metal history!\nWe are shooting the video for the new single, It's Raining Men. 2-5pm, NYC's lower east side.\nEmail beautyrockrecords@yahoo.com for details.\nRead more"", 'UPDATE #4\nWE DID IT!\nTragedyCreator\nJuly 13, 2013\nTHANX TO YOU!!!\nIf your pledge reward includes a t-shirt, please send us size and gender info right away, using the contact link on our Kickstarter page: http://www.kickstarter.com/projects/tragedy/tragedy-death-to-false-disco-metal-new-cd-video-to/messages/new?message%5Bto%5D=tragedy\nRead more', ""UPDATE #3\nTragedy's Kickstarter Campaign ends today, Fri July 12 - 7:56pm EDT\nTragedyCreator\nJuly 12, 2013\nBig, hott love to all of you who have made this a success!!! You have helped Lance keep his left hand unbroken, given hope to Andy Gibbous Waning's relationship with his cat Shadow Dancer, prevented World War Z. But most importantly, you took a stand against false disco-metal and made the release of Tragedy's next album and video a reality.\nYou have until 7:56pm EDT today to take advantage of these once-in-a-lifetime opportunities...\n\n\n\n\n\n\n\n\n\n\nRead more"", ""UPDATE #2\nONE WEEK LEFT!!!\nTragedyCreator\nJuly 6, 2013\nJust one week left until the fates of Tragedy's new album, video and tour funds are decided.  Keep in mind, if we do not reach our goal, we do not to collect any of the funds pledged, and our bold plans will crumble like a sad, stale cookie.  \nWe have added some exciting new pledge rewards.  If you have already pledged, you are allowed to upgrade to a new reward if you like.  \n2\nRead more"", ""UPDATE #1\nwe're half way there...living on a prayer\nTragedyCreator\nJune 26, 2013\nOK party people...we are roughly half-way to our goal, with just over two weeks left.  Big, firm love to all of you that have pledged!!!\nNow, the work continues.  Storyboards are being made for the video.  Tracks are being laid for the album.  Confetti cannons are being purchased for the tour.  Lance is being an idiot.\nWhile we are very happy with our achievements thus far, we still have a long way to go.  So spread the word, spread the love!  Give early, give often!\n1\nRead more""]",6
24,1321675143,[],0
25,838442720,"['UPDATE #34Backers only\nUpdate #27 - Part 3\nKevin WebsterCreator\nDecember 16, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n13', 'UPDATE #33Backers only\nUpdate #27 - Part 2\nKevin WebsterCreator\nDecember 12, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n5', 'UPDATE #32Backers only\nUpdate #27 - Part 1b\nKevin WebsterCreator\nNovember 24, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n35', 'UPDATE #31Backers only\nUpdate #27 - Part 1\nKevin WebsterCreator\nNovember 7, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n310', 'UPDATE #30Backers only\nUpdate #26\nKevin WebsterCreator\nAugust 24, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n114', 'UPDATE #29Backers only\nUpdate #25\nKevin WebsterCreator\nJuly 28, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n28', 'UPDATE #28Backers only\nUpdate #24\nKevin WebsterCreator\nJuly 9, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n8', 'UPDATE #27Backers only\nUpdate #23b\nKevin WebsterCreator\nJune 7, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n68', 'UPDATE #26Backers only\nUpdate #23a\nKevin WebsterCreator\nJune 7, 2016\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n9', ""UPDATE #25\nUpdate #22\nKevin WebsterCreator\nApril 22, 2016\nHey backers,\nWow, I hadn't realised that it was over 2 weeks since my last update - time is flying by so quickly! \nI'm sorry for my lack of communications, my time is currently being sapped by both work and Blaze but also I'm due to move into my new house in a couple of weeks so I'm surrounded by chaos!\n\n\n\n7\nRead more""]",34
26,1779537359,[],0
27,1851476801,"['UPDATE #4\nWe have one more post card ready for print !!!\nElias IbanezCreator\nApril 27, 2018\nRead more', 'UPDATE #3\nWe have 4 postcards ready for print ... !!!!!\nElias IbanezCreator\nApril 26, 2018\n\n1\nRead more', 'UPDATE #2\nwe continue working....\nElias IbanezCreator\nApril 18, 2018\n1\nRead more', ""UPDATE #1\nlet's do it. Some Samples ....\nElias IbanezCreator\nApril 17, 2018\n1\nRead more""]",4
28,323042965,"[""UPDATE #9\nPinned\nDicTater has been released on iOS and Android!\nJeremy BoetticherCreator\nApril 17, 2020\nHello everyone! Once again, thank you for supporting DicTater.\nDicTater version 1.1.2 is now released on iOS and Android. The Roots of an Empire expansion along with the base game is released. More updates are coming soon.\nIf you filled out the Kickstarter survey form, you should have received an email with your code, along with instructions on how to redeem it in-game. If you didn't get this code, or if you didn't fill out the form, please email me at info@dictatergame.com\n\n1\nRead more"", 'UPDATE #11\nVersion 1.3.0 for DicTater: Second Expansion Available!\nJeremy BoetticherCreator\nOctober 26, 2020\n\n1\nRead more', 'UPDATE #10\nVersion 1.2.0 of DicTater\nJeremy BoetticherCreator\nJune 15, 2020\n1 month after release, a new update for DicTater has arrived.\nVersion 1.2.0: Skills adds some extra features:\nSkills can be unlocked using prestige, increasing your attributes over time.\nA UI Redesign has been completed, standardizing much of the UI and improving user experience for phones with bevels, like the iPhone X.\n\n1\nRead more', 'UPDATE #8\nDicTater is Releasing on April 15th!\nJeremy BoetticherCreator\nApril 14, 2020\nHello everyone!\nThe project has come a long way since the alpha. The first expansion has been finished, a good 96% of the bugs have been squashed, and all of the legal mumbo jumbo has been more or less taken care of.\nThus, the game will be releasing on April 15th!\nRead more', ""UPDATE #7\nAlpha Tests Return with Version 1.0.18\nJeremy BoetticherCreator\nFebruary 8, 2020\nHello everyone, I've been pretty quiet in terms of Kickstarter because I've been hard at work. So far the refactored save system has kept up with all of the internal tests, so now it will be pushed to a large scale with the alpha tests.\nIf you have purchased the $20 level of the rewards or you have already participated in the alpha tests, then you have already been invited to the alpha tests on your respective platform.\n\n\nRead more"", ""UPDATE #6\nCampaign is Over: $2500 Stretch Goal was Reached!\nJeremy BoetticherCreator\nJanuary 5, 2020\nAs the title suggests, the campaign for DicTater is now over. Thank you to everyone who supported it. The stretch goal for $2500 was reached, so the game will have event chains for each monument on release. Those who donated to the $300 tier will also be able to create another event chain for their own monument.\nNow, as the game is developed, I will continue to write updates. Every week's progress will be detailed in a blog post on DicTater's website, seen . Major updates will also have Kickstarter posts in tandem with the blog posts. Other news on the development of the game can be seen occasionally in the .\n1\nRead more"", ""UPDATE #5\nHappy Holidays with 10 Days Left\nJeremy BoetticherCreator\nDecember 25, 2019\nIt's almost Christmas. I know not all of you celebrate it, but I wish you a happy wintertime nonetheless.\n1\nRead more"", 'UPDATE #4\n2 Weeks, 56 Backers, Funded!\nJeremy BoetticherCreator\nDecember 15, 2019\n\n\n\n3\nRead more', ""UPDATE #3\niOS TestFlight is Open\nJeremy BoetticherCreator\nDecember 11, 2019\nHello again!\nJust want to let you know that the iOS TestFlight build is open.\nIt uses OpenGL3 instead of Metal due to build errors, so there may be a slight performance difference.\nThe game may be less fun on smaller screens, I'd love to hear some feedback on that.\n1\nRead more""]",11
29,1896303951,"['UPDATE #22\nLast chance for Tales of Terror!\nChristopher IrvingCreator\nDecember 7, 2020\nRead more', 'UPDATE #21\nTales of Terror!!!!\nChristopher IrvingCreator\nSeptember 18, 2020\nRead more', 'UPDATE #20Backers only\nVolumes are FINALLY going out!\nChristopher IrvingCreator\nJuly 21, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #19\nGood news and bad news\nChristopher IrvingCreator\nJune 12, 2020\nHi, everyone!\nThe good news is the hardcovers FINALLY arrived. The bad, and this is completely on me, is that volume two has volume three\'s interior files. Somewhere along the line, the wrong interior file was uploaded.\nI will, at my own expense and the biggest apologies I can give, order a reprint of volume two with the correct ""innards"". I don\'t know if it\'ll move more quickly, as the world continues to open up (it seems the vendor I went with for those, different from my paperback one, outsources to China), but promise to keep you posted.\n1\nRead more', 'UPDATE #18Backers only\nThe Digital Level!\nChristopher IrvingCreator\nJune 2, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #17Backers only\n(Most) books go out tomorrow!\nChristopher IrvingCreator\nJune 1, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n4', 'UPDATE #16Backers only\nMost of the rewards are going out next week\nChristopher IrvingCreator\nMay 29, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n2', 'UPDATE #15\nFrankenstein is coming along\nChristopher IrvingCreator\nMay 16, 2020\n2\nRead more', 'UPDATE #14\nRewards surveys sent!\nChristopher IrvingCreator\nMay 8, 2020\nThe books should all arrive by the middle to end of the month. I just sent the surveys out, so I can start entering addresses into Paypal Shipping.\nOtherwise, I truly hope all of you are healthy, happy, and well! More updates to come!\nBestest, Chris\n3\nRead more', 'UPDATE #13\nOverdue updates!\nChristopher IrvingCreator\nApril 27, 2020\n3\nRead more']",22
