,id,update,n_updates
160,275444000,[],0
161,1872928681,"['UPDATE #5\nCalPERS Lacks An Inspector General\nEdward SiedleCreator\nAugust 5, 2015\nThe following is an email exchange with CalPERS responding to my simple question: Does the nation\'s largest public pension have an Inspector General? Instead, as indicated below, the fund claims to have an extensive ""integrated assurance model"" and ""three lines of defense"" to ensure compliance with all laws, regulations, policies-- a model that has repeatedly failed, embarrassed and tarnished the reputation of the pension. \nSiedle: Does CalPERS have its own Inspector General? If so, please provide information about who the IG is?\nRead more', ""UPDATE #4\nLet's Start Talking to Interested Groups\nEdward SiedleCreator\nJuly 15, 2015\nDoes anyone have any suggestions of worker, retiree or taxpayer groups that would support our effort? I look forward to hearing any suggestions. Thanks.  \nRead more"", ""UPDATE #3\nCA Media Attention Slowly Building\nEdward SiedleCreator\nJuly 7, 2015\nMore calls from media today about our campaign. Here's one new article brought to our attention:\nhttp://calpensions.com/2015/07/06/calpers-will-reveal-private-equity-share-of-profits/\n2\nRead more"", 'UPDATE #2\nSac Bee Mentions Our CalPERS Crowdfunded Forensic Investigation!\nEdward SiedleCreator\nJuly 6, 2015\nEdward Siedle, a former Securities and Exchange Commission lawyer who’s now a financial consultant in Florida, announced he’s trying to raise $750,000 on the website Kickstarter to launch his own “forensic investigation” into the matter. Read more here: http://www.sacbee.com/news/business/article26060428.html#storylink=cpy\n11\nRead more', 'UPDATE #1\nWelcome aboard\nEdward SiedleCreator\nJuly 2, 2015\nI want to thank each of you for joining early this crowdfunding project. While we received mention in The New York Times last Friday upon launch of the project-- which is pretty exceptional-- there will be plenty more media attention in the weeks to come, as well as some surprises. I will endeavor to keep you informed of significant developments through these updates. You are part of a historic project: for the first time ever the public will get an independent, expert review of the management of the $300 billion in assets at CalPERS-- a review which is neither sanctioned nor dictated by CalPERS. Our findings may force the pension to improve its investment program-- to the benefit of all stakeholders. \n1\nRead more']",5
162,943100773,[],0
163,1771063270,"['UPDATE #5\nSummer is here!!\nJames FilkinsCreator\nJune 30, 2012\nGreetings!\nNow that we have all begun to stick our toes in the sands of summer 2012 I am happy to report that all of the reward packages have been distributed, with the exception of the Manitou Islands Package which included the original pen & ink and watercolor drawing Summer Sands & Sleeping Bears created and framed by Glenn Wolff. I will deliver this to Julie Weeks this week. If for some reason you did not receive your reward please contact me and I will make sure you get your reward. I have heard from many of you and I am heartened by the kind and positive words regarding new music! Your thoughts and ideas are always welcome. I even have a few video ideas that may take shape over the summer. More are always welcome!\n\n\nRead more', 'UPDATE #4Backers only\nWhew!\nJames FilkinsCreator\nJune 7, 2012\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #3\nJust a few days left!\nJames FilkinsCreator\nJune 3, 2012\nThe Summer Sands & Sleeping Bears Kick Starter Project ends in just a few days.\nI am incredibly pleased and grateful for the success of the campaign thus far.\nI am hoping the campaign finishes strong. Spread the word if you can.\n\nThe CD is slated to be delivered between the June 7th and the 12th.  I will be contacting all of the contributors soon to work out delivery of packages.\n\nThe original art work by artist Glenn Wolff has been claimed, however, there are still prints left to claim along with other contribution packages.\n\nThanks again for the support!\nRead more', 'UPDATE #2\nMastering is finished\nJames FilkinsCreator\nMay 5, 2012\nThe mastering is  finished! We made the final decision on which tunes to include and which to leave out and Steve Reinthal put the final touches on the mixing and sent the files on to Oasis for production. Glenn Wolff is finishing up the CD jacket layout and art as I write this. Thanks again to all of you backers for the support.\nP.S. The title track can be heard at Band Camp.\nRead more', 'UPDATE #1\nWow!\nJames FilkinsCreator\nApril 24, 2012\nIt looks like we have a green light already. I am humbled by the incredible generosity of the early support and those who have of contributed!! Steve Reinthal is putting the finish touches on the final mixes this week!\n4\nRead more']",5
164,1461765929,"['UPDATE #20\nShipped!!\nDanaCreator\nFebruary 9, 2021\nHello Pirates!!\n\nJust letting you know I dropped off the UK orders at the post office today so with that, all orders have been shipped out with the exception of one — at the moment shipping to Mexico has still not resumed but I will keep checking~\n\n\n\n8\nRead more', 'UPDATE #19\nALL SHIPPED!!\nDanaCreator\nJanuary 20, 2021\nHello future pirate kings and queens,\n\nso excited to let you know as of today all orders have been shipped!!! This unfortunately excludes orders to the UK and Mexico as shipping has still not become available to these locations yet, I will send them out as soon as it resumes!\n\n215\nRead more', 'UPDATE #18Backers only\npins arrived!!\nDanaCreator\nDecember 26, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n217', 'UPDATE #17Backers only\nShopify Combined!!\nDanaCreator\nDecember 5, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n21', 'UPDATE #16\nProduction Arc!!\nDanaCreator\nNovember 29, 2020\nHello future pirate kings and queens!!\nI am here with some production updates for you!!! \nGot some pictures from my manufacturers! \nThe washi tapes are ready and will be arriving to me shortly!! \n619\nRead more', 'UPDATE #15Backers only\nBegin production!!\nDanaCreator\nNovember 18, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n315', 'UPDATE #14Backers only\nPlease fill the surveys!!\nDanaCreator\nNovember 13, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n10', 'UPDATE #13Backers only\nPlease fill surveys!\nDanaCreator\nNovember 12, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n7', 'UPDATE #12Backers only\nErrored Backers!\nDanaCreator\nNovember 9, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n12', 'UPDATE #11Backers only\nSurveys have been sent!!\nDanaCreator\nNovember 7, 2020\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n18']",20
165,249877281,"['UPDATE #3\nA good day!\nSāmi BrothersCreator\nMarch 12, 2017\n26\nRead more', 'UPDATE #2\nUpcoming sound helaing in the bay area\nSāmi BrothersCreator\nMarch 5, 2017\nOn March 12 1-6pm in Berkeley, you can experience the live sound healing of Madhu.  Please drop in, or schedule an appointment.\nhttps://www.facebook.com/events/1166015030164025/\n2\nRead more', ""UPDATE #1\nSneak Preview!\nSāmi BrothersCreator\nFebruary 27, 2017\nFriends... here is a sneak preview of one of the tracks to go on our new album.\nIt's the 7 Directions song!  Enjoy :)\n12\nRead more""]",3
166,1951782425,"[""UPDATE #3\nA new campaign\nMysti ReutlingerCreator\nJanuary 17, 2016\nI've had requests to start a new campaign with updated amounts and am happy to report Jaden has raised all but $60 now. The new campaign can be found at https://www.kickstarter.com/projects/mysti/i-love-god-devotional-by-jaden-laster-guymon\nHave a blessed day!\nMysti \nRead more"", ""UPDATE #2\nUnsuccessful, but grateful!\nMysti ReutlingerCreator\nJanuary 17, 2016\nI want to thank those who backed this campaign even though it wasn't successful. Private donations have me within $60 of my goal! The book is available in digital format on Amazon.com and you can read more about the project in an interview with the Star Herald. \nRead more"", ""UPDATE #1\nUpdate 1\nMysti ReutlingerCreator\nJanuary 13, 2016\nMy mom has helped me stay on target with completing this book. I've had to balance school and church, too. It's been hard some days getting focused so I can write. The book is on schedule and will be released January 27, 2016! Will you help me with the rest of what I need so I can give this book to my youth group? \nJaden\nRead more""]",3
167,1190486323,"[""UPDATE #3\nEverything has arrived!\nMasha FalkovCreator\nJuly 16, 2020\nHello wonderful supporters! \nThe stickers have arrived! (as well as the packaging materials and other such mundane things)  I'm in the process of packing up your rewards as I write this.  I can't wait to send them out to you.  Please respond to your surveys!\n1\nRead more"", ""UPDATE #2\nOh my gosh, we hit our goal!\nMasha FalkovCreator\nMay 26, 2020\nLooks like we made it to the goal!  Thank you guys so much!  I just feel overwhelmed with gratitude and want to let you know. \n  I'm going to see if I can think of any stretch goals, but at the moment I'm still looking at different kinds of stickers, seeking the right combo of resistance and thickness.  I'd rather get the main part right before considering additional perks!     \nAnyway, this is how I feel right now and I just wanted to share it with you guys.  A huge thank you for all who have contributed!   \n2\nRead more"", ""UPDATE #1\nWe're almost there, and there's test stickers!\nMasha FalkovCreator\nMay 25, 2020\nIt's been such a short time, but Riders on the Worm is almost funded.  Thank you so much to all of you for bringing this project to life!  I decided to get a few test stickers printed up to see if one of the companies would be up to snuff.  I'm going to take them for a stress-test and see if they can weather the sun and repeated exposure to water! \n3\nRead more""]",3
168,2059005883,"[""UPDATE #4\nAccording to 5 websites I'm 84 ... guess who else is 84?\nRoy BakerCreator\nApril 22, 2015\nRead more"", 'UPDATE #3\nMy best friends face.\nRoy BakerCreator\nMarch 30, 2015\n1\nRead more', ""UPDATE #2\nSun today! XD\nRoy BakerCreator\nMarch 30, 2015\nPictures or crappy pictures ... My Boy and me just enjoy life!\nI know you're hiding somethng from me!\nRead more"", 'UPDATE #1\nSunshine helps\nRoy BakerCreator\nMarch 27, 2015\nRead more']",4
169,588788395,[],0
170,1992609436,"['UPDATE #5\nLEICA CAMERA featured one of my Halloween pictures.\nDany Krom /AKA S Daniel Caballero MCreator\nOctober 31, 2015\nRead more', 'UPDATE #4\nPhoto of the day in National Geographic. FEBRUARY 23, 2014.\nDany Krom /AKA S Daniel Caballero MCreator\nOctober 31, 2015\nRead more', ""UPDATE #3\nFeatured in National Geographic's blog\nDany Krom /AKA S Daniel Caballero MCreator\nOctober 31, 2015\nRead more"", 'UPDATE #2\nTravel to The Lithium Planet campaign in a NYU Newspaper.\nDany Krom /AKA S Daniel Caballero MCreator\nOctober 29, 2015\n1\nRead more', 'UPDATE #1\nNew Perk! Outdoor Photo-Shoot in Central Park, this Fall season\nDany Krom /AKA S Daniel Caballero MCreator\nOctober 24, 2015\nWe are excited to add an additional opportunity to contribute towards this project. Dany will be giving private photo sessions this November, in Central Park, for individuals or groups up to 5 people maximum. \nThese sessions are being offered at a discount, during the most beautiful time of the year in Central Park. The spaces are limited, so make your pledge soon, and we will contact you to schedule the photo session.\n3\nRead more']",5
171,1602627118,"['UPDATE #1\nTico Times Newspaper Article\nH.E.A.R.T. - Ginny WeathermanCreator\nJanuary 16, 2014\nThe Tico Times in Costa Rica Interviewed us last Sunday about our project, you can check out the article at http://www.ticotimes.net/2014/01/15/the-search-is-on-for-costa-ricas-extinct-golden-toad\n1\nRead more']",1
172,596529739,"['UPDATE #7Backers only\nANOTHER NEW SONG: ""Burnin\' To Burn""\nGunFight!Creator\nOctober 30, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n12', 'UPDATE #6Backers only\nINTRODUCING: ""Yo Cora [I\'m A Goner]""\nGunFight!Creator\nOctober 23, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n7', 'UPDATE #5\nALMOST DONE WITH THIS THING!!! - VIDEO\nGunFight!Creator\nJuly 5, 2013\nSo we are officially about 1/2 done with mixing the new record, and I can attest that it is sounding great. Working with Jeff has been an amazing experience and we\'re all incredibly excited to have people hear the final product. \nIn the mean time, we\'ve posted another little video on YouTube of us in the studio. It was meant as a Fourth of July gift to our fans, but I am only getting to writing this update today (you know, cause I was busy celebrating America yesterday!). In the video you\'ll find some snippets from our new song ""Yo Cora [I\'m A Goner]"" and the fun we had while recording the choruses.\nRead more', 'UPDATE #4\nFIRST DAY OF MIXING - So Close! So Close!\nGunFight!Creator\nJune 17, 2013\nBoy, we\'ve been working on this thing for a WHILE!\nYou\'ve probably forgotten you even donated to this damned thing? Right?\nWRONG! We know you\'re waiting anxiously like a little pup wondering what happened when your ""person"" walked into that store that had all the good smells coming from it, but left you outside tied to a pole with only a bowl a water... \nRead more', 'UPDATE #3\nTHANK YOU SO MUCH FOR DONATING!\nGunFight!Creator\nMarch 31, 2013\nRead more', 'UPDATE #2\n10 DAYS LEFT! HELP SPREAD THE WORD!\nGunFight!Creator\nMarch 20, 2013\nHello again GunFight! fans,\nThanks again for all your support in the past 20 days. We have surpassed our original goal by over $500 and we are so pleased. Everyone who contributed has been incredibly generous and it has kept us enthused as we toil away, finishing up the recording process of the album. \nBut, we still have 10 days left and we really need your help to catch the attention of all those out there who still may want to donate. You see, even though we met our goal, the more money we raise, the more we can do with it. Any extra donations will help us spend more time tracking the last elements of the record, mixing the songs, and mastering the album to perfection. In addition, the cost of printing vinyl is extremely expensive and we want it to be the best product it can be.\nRead more', ""UPDATE #1\nWE DID IT! But The Campaign Ain't Over Yet\nGunFight!Creator\nMarch 2, 2013\nWow, what an amazing 24 hours! From the time we launched on Friday at 1pm to today, we have already made our goal of $1500! I want to thank all of you. We always knew we had an incredible group of fans, friends, and family, but we had no idea what to expect when we launched yesterday. Your financial support means so much to us that it is hard to express. \nIn the coming months, we cannot wait to share with you all the new songs we have been working on. This record has been a long time coming, but it is turning out great. Jeff Burner, our amazing producer and engineer has been doing an incredible job at translating our new material into beautifully recorded songs. And with your contributions, we can keep at it to make sure this thing gets done right!\nRead more""]",7
173,60470906,"[""UPDATE #1\n3 Backers!\nDarrenNoFunCollaborator\nMarch 3, 2020\nWe're off to a booming start!  3 days in, and 3 backers!  Remember for the social media shout outs make sure to follow Lights In The Sky Productions (our production company) on Facebook, Twitter or Instagram.  All can be found with @LITSProductions.  27 more days.  Let us hope we can keep up this pace!  Thank you so much to Stefan George and Mary Wesley for your contributions! \nRead more""]",1
174,1617611638,[],0
