,id,update,n_updates
60,1801789043,"['UPDATE #6\nThe Time Machine is coming soon!\nKatie UnderhayCreator\nMarch 10, 2019\n Hello everyone. Thank you so much for your support and my humblest apologies for not updating you all sooner!\nSince reaching our Kickstarter target, we\'ve had a crazy few months. Here\'s a quick timeline of what\'s been happening...\nDecember 2018 - We applied for an Arts Council England Grant to make this show, using the money you all contributed to ""match fund"" our grant. This is a really important part of arts funding and it\'s very difficult to receive a grant without support like this. In December, we received the grant to make The Time Machine so the show could be even bigger and better!\n2\nRead more', 'UPDATE #5\nWE DID IT!!\nKatie UnderhayCreator\nOctober 6, 2018\n\n\n3\nRead more', ""UPDATE #4\nOne Week to Go!\nKatie UnderhayCreator\nSeptember 27, 2018\nThere are now 7 days left on our Kickstarter and it's been going so well! We have £845 left to raise which is a little daunting, but with the crazy generosity we've seen in the past few days, I know it's achievable! Don't forget - this campaign is All-or-Nothing, so we only get the £1155 kindly donated so far if we reach our target of £2000, so do please keep sharing and telling your friends about it!\nA thought for today...\n1\nRead more"", ""UPDATE #3\nTwo Weeks to Go! Check out our Live Videos on Facebook\nKatie UnderhayCreator\nSeptember 20, 2018\nHi everyone! So we've just gone past the halfway point and now we have two weeks to go! We've raised a whopping £860 from 46 very generous people, and we still have two weeks to raise the final £1140. We've had pledges from old friends, family, people who have seen The Tale of the Cockatrice, and complete strangers from all over the globe! So another huge thank you to all of you.\nIt's not a small amount left to go, by any means, but with all the amazing support we've had so far, I'm very confident we can reach our goal. Remember, the only way we'll receive any of the money we've raised so far is if we reach our target of £2000 by 8pm on Thursday 4th October, so please do keep talking about us on social media and telling everyone you know! It makes such a difference.\n\n\nRead more"", ""UPDATE #2\nA Fantastic First Week!\nKatie UnderhayCreator\nSeptember 11, 2018\nWith 23 days to go, we've reached 35% of our funding goal which is super! I'm a super nerd when it comes to spreadsheets and charts, so here's a super bar chart of the amount of funding we've raised compared to the time that has lapsed!\n\n\n13\nRead more"", 'UPDATE #1\nWow! What a first day!\nKatie UnderhayCreator\nSeptember 5, 2018\nHello lovely people!\nA big thank you to everyone who has pledged so far! We are off to a great start. We were aiming for somewhere around the 20% mark on the first day, and when we went to sleep we were at 19% so that seemed like a win! But when I woke up this morning, we’d had one more pledge and had gone up to 21%! Amazing! I mean, we still have £1579 to go, but we’re certainly heading in the right direction.\n1\nRead more']",6
61,933862915,[],0
62,19832167,"['UPDATE #4\nTHANK YOU!\nDonnaCreator\nAugust 13, 2018\nWe cannot thank you enough for making this possible! You guys are amazing and Rogan & Ruff is excited to get underway and begin bringing you sustainable, ethical & animal-friendly accessories. You rock!! Be on the look out for a message seeking your mailing information if you selected a reward. Again THANK YOU!!! Xoxo Rogan & Ruff Ps- be sure to follow us on Instagram @roganandruff and like us on Facebook @roganandruff to stay up-to-date on the grand opening!\n1\nRead more', ""UPDATE #3\nThe Bag Nobody's Dying For\nDonnaCreator\nJuly 26, 2018\nHey guys! The technical drawing of our debut tote is here! Check it out! Remember: you can pre-order this high-quality, vegan leather, made in the USA bag by pledging, and choosing it as your reward! Please share our project with your friends and family, we only have 17 days left to get funded! \nThank you so much for your love and support! \nxoxox \nR&R\nRead more"", ""UPDATE #2\nRewards Updated! - You're getting more!\nDonnaCreator\nJuly 20, 2018\nY'all! We realized that we weren't showing our gratitude enough and we needed to change that!! All of our wonderful backers will receive rewards at the varying levels designated! If you truly don't want anything, just let us know when we reach out to you for your address. Enjoy! \nWe love you and can't thank you enough! \nxoxo\nRogan & Ruff\n1\nRead more"", 'UPDATE #1\nSpread the word!\nDonnaCreator\nJuly 19, 2018\nHey! Thank you so much for donating! We have a long way to go, and not long to get there! Please spread the word about this awesome company! ❤️🐾\nRead more']",4
63,1015804153,"['UPDATE #8\nTrapdoor Fucking Exit - April 20 - 22, 2012 @ Human Resources\nHelga FassonakiCreator\nApril 17, 2012\n\n\n\nRead more', 'UPDATE #7\nJoin me at the Empire! Saturday March 24th, 7 - 10pm\nHelga FassonakiCreator\nMarch 25, 2012\n\n\n\n\nRead more', 'UPDATE #6\nTHANK YOU!!!!\nHelga FassonakiCreator\nFebruary 16, 2012\n\n\nRead more', 'UPDATE #5\nDead C drawing\nHelga FassonakiCreator\nFebruary 14, 2012\nRead more', 'UPDATE #4\nDead C live in Wellington, NZ - 2009\nHelga FassonakiCreator\nFebruary 14, 2012\nRead more', ""UPDATE #3\nLove Song for the Dead C - album track\nHelga FassonakiCreator\nFebruary 11, 2012\nThis mp3 track is off the upcoming yek koo LP Love Song for the Dead C.  Its called 'Soltane Ghalbam (King of my Heart)'. \nRead more"", 'UPDATE #2\nDead C drawing\nHelga FassonakiCreator\nFebruary 7, 2012\nRead more', ""UPDATE #1\nThe Verlaines at the Empire Tavern\nHelga FassonakiCreator\nJanuary 31, 2012\nHere's  a live performance by The Verlaines at the Empire Tavern (the bar I'm attempting to recreate) - Dunedin, New Zealand, 16 December 1989.....you can't really make out much of the Empire, but it gives you an idea of the kind of bands that played there in the 80s. \nhttp://www.youtube.com/watch?v=GvqFLYPbflk\nRead more""]",8
64,1017804011,[],0
65,796734816,"['UPDATE #3\nWe have a Producer!\nDaniel Seth LubinerCreator\nJune 1, 2015\nWE HAVE A PRODUCER! Stand-up Neurotica is THRILLED to welcome: LORRAINE POULIOT With over 10 years of Experience in Film and Video production and a Degree in Film From Boston University, Lorraine brings professionalism and enthusiasm to this project. \u202a#standupneurotica\u202c \u202a#artistshelpingartists\u202c \u202a#helpdreamers\u202c Please support the new https://www.kickstarter.com/projects/2118462797/tv-or-web-series-pilot-stand-up-neurotica-and-help\nRead more', ""UPDATE #2\nThanks\nDaniel Seth LubinerCreator\nMay 30, 2015\nHi. \nI know I am being a bit of a pain in the ass! But this project has grown from something I thought may have been to something I know will happen and I love that it's happening. But I need your help.  I need you to please pledge again today.\nPlease just add the amount you had before. \nRead more"", 'UPDATE #1\nYes!\nDaniel Seth LubinerCreator\nFebruary 17, 2015\nOver $ 2500 and climbing!!!\n1\nRead more']",3
66,1912579093,"['UPDATE #6\nSample video from the CVI-U and CVI XL\nDaniel RileyCreator\nOctober 7, 2015\nhttps://www.youtube.com/watch?v=wBkzqGBK5Q0\nRead more', 'UPDATE #5\nTwo new products added to the CVI line.\nDaniel RileyCreator\nAugust 20, 2015\nWe are pleased to announce the CVI XL for larger gimbal setups, and the CVI-Underslung for bottom mounted gimbals. More info can be found here: http://www.stratus-productions.com/cinema-vibration-dampener\nRead more', 'UPDATE #4\nShot with the Cinema Vibration Isolator\nDaniel RileyCreator\nAugust 20, 2015\nRecent music video featuring Mark Engel shot almost entirely using the CVI: https://www.youtube.com/watch?v=mJ1eh0cYkyw\n1\nRead more', 'UPDATE #3\nFunding Successful!\nDaniel RileyCreator\nApril 24, 2015\nThe Cinema Vibration Isolator is now available for purchase at our store: http://www.stratus-productions.com/cinema-vibration-dampener\nRead more', 'UPDATE #2\nWe have video!\nDaniel RileyCreator\nApril 3, 2015\nFinally, some proof this thing works: https://www.youtube.com/watch?v=lXwhl8H4oIU\n1\nRead more', 'UPDATE #1\nDemo Video\nDaniel RileyCreator\nMarch 2, 2015\nWe are currently working on a video showing the Cinema Vibration Isolator in action so stay tuned! \nRead more']",6
67,261762919,"['UPDATE #20Backers only\nRemaining Reward Packages\nNikkiWCreator\nAugust 6, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n11', 'UPDATE #19Backers only\nUpdate!\nNikkiWCreator\nJuly 15, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #18Backers only\nUpdate #18\nNikkiWCreator\nMarch 6, 2014\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n46', 'UPDATE #17Backers only\nUpdate #17\nNikkiWCreator\nSeptember 2, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n2', 'UPDATE #16Backers only\nUpdate #16\nNikkiWCreator\nJuly 8, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n1', 'UPDATE #15Backers only\nUpdate #15\nNikkiWCreator\nJuly 8, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #14Backers only\nUpdate #14\nNikkiWCreator\nJune 20, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n7', 'UPDATE #13Backers only\nUpdate #13\nNikkiWCreator\nJanuary 29, 2013\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n2', ""UPDATE #12\nUpdate #12 Halfway There!\nNikkiWCreator\nDecember 1, 2012\nHi everyone!\nI just wanted to post a quick update to say I am halfway through the sketch cards!  It's taking me a little longer than anticipated because it's all custom art and I want to make sure you all get something you're thrilled with.  I apologize that I was unable to get these out to you all during the Month of November, but these will be sent out in December.  Please feel free to keep up with my progress on my Facebook page here:  \n\n1\nRead more"", ""UPDATE #11\nUpdate #11: Sketch Card Mania!\nNikkiWCreator\nNovember 9, 2012\nHello everyone!\nJust wanted to post a quick update.  I am up to my ears in sketch cards, and I am loving every second of it!  All of you gave me such great requests; I'm looking forward to each one.\nIf you would like to follow the progress on the cards then you may want to check out and 'Like' my Facebook art page here:  Nikki Ward Art  I figure posting them there is better than spamming you all with tons of updates every week, and this way you can follow my progress at your own convenience.  I will, of course, still be posting here on Kickstarter with all the major updates.\n\n2\nRead more""]",20
68,1186098819,"['UPDATE #16\nBooks Are In The Mail\nSarah Orr AtenCreator\nAugust 13, 2019\nGood afternoon Backers! I just dropped the books off at the post office, so be on the watch for your copy. Thank you for supporting me. I hope you enjoy reading “The World Between.”\nFollow my author page on FB to get updates on my other projects. https://www.facebook.com/sorraten/\nThanks! Sarah\n4\nRead more', 'UPDATE #15\nBooks Are Here!\nSarah Orr AtenCreator\nAugust 3, 2019\nHey friends! The books were delivered and they look SO GOOD!\nI have a few with me at GenCon this weekend, so if you’re here too come by booth 1317 to pick up your book.\n10\nRead more', ""UPDATE #14\nBooks are Being Printed\nSarah Orr AtenCreator\nJuly 23, 2019\nHey Backers! We are in the home stretch now. I just signed off on the pdf proof for the book. I should have the books in hand by next week. As soon as they come in, I'll be boxing and shipping all the orders out. Thank you for being a part of this project!\nSarah\n5\nRead more"", ""UPDATE #13\nQuick Update\nSarah Orr AtenCreator\nJuly 17, 2019\nHey everyone! I just picked up the art prints from the printer and they look great. Check out the photo below. You'll have to read the story to find out what the artwork on the left represents.\nMore exciting than that, I should have the upload files for the book and cover next week, with the goal of having the printed books delivered to me by the end of July. My goal is to start shipping books out the first full week of August.\n5\nRead more"", 'UPDATE #12\nDocuments Are In Layout\nSarah Orr AtenCreator\nJune 29, 2019\nHappy Friday Everyone!\nI’ve finished my final review of all documents and sent the files to layout. Hopefully the turn around will be quick. I’m looking at a mid to late July ship date for your books, so get those backer surveys in. I can’t fulfill your reward without your address. :)\nHave a great weekend! Sarah\n4\nRead more', 'UPDATE #11\nFunds Recieved!\nSarah Orr AtenCreator\nJune 24, 2019\nHey Backers! Kickstarter released the funds to me last week so we’re in the home stretch now. I’m almost done with my final read, then all my files will go to layout. If you haven’t returned your backer survey (for those who selected a reward), please make sure I have that by the end of the week so I can add you to my acknowledgments.\nThanks! Sarah\n4\nRead more', ""UPDATE #10\nFinal Editing Starts Now\nSarah Orr AtenCreator\nJune 13, 2019\nGood Morning Backers!\nThings are moving right along! I wanted to send a quick note to let everyone know that I am in the final stages of editing. I have worked through all the comments and changes from my editor, and now I'm giving the text a final look over to catch any typos and odd wording that was overlooked. My goal is to finish this process by June 23rd, then have it sent for layout. I'm hoping to have the book sent to print by July 5th.\n12\nRead more"", 'UPDATE #9\nIt’s Go Time\nSarah Orr AtenCreator\nJune 6, 2019\nHey there Backers! The funding period is over and now my work continues. My plan is to start working through the final edits/comments from my editor next week. After that, I will send all my files to layout. Once that’s complete, all I’ll need to do is order a proof print, then approve my print run.\nWe didn’t quite make it to that $4500 stretch goal, however, I had some outside money sent to me and I got close enough. So I’m going to go ahead and put the gold foil stamping on the cover. It’s how I envision it and I was given some advice that I should make the product I want- so that’s what I’m going to do.\n4\nRead more', ""UPDATE #8\nStretch Goal #1 Met\nSarah Orr AtenCreator\nMay 29, 2019\nHello Again!\nI wanted to share that this morning we crossed the line for our first stretch goal. That means we get to create a second piece of art! I've already talked to artist Steven Wu and he excited and ready to get started as soon as I send him some reference material from the book- which I'll do right after I send this update! I'm really glad that we secured the funding for this piece. I think you will really love it. Everyone who has backed at a level that includes artwork will be receiving this second piece of art in addition to the print of the cover and the print of the map.\n15\nRead more""]",16
69,1219672730,[],0
70,655912654,"['UPDATE #1\nYOU WILL NEVER TAKE MY SWAG\nPetrol HoersCreator\nFebruary 28, 2014\nIT HAS COME TO MY ATTENTION THAT THIS T SHIRT DESIGN IS ABSOLUTELY DRIPPING IN SWAG AND WEARING ONE WILL MAKE YOU VERY SLIGHTLY AS SWAG AS I AM THAT IS REALLY EXCITING I AM VERY EXCITED FOR ALL OF YOU\nRead more']",1
71,1615932742,"['UPDATE #5Backers only\nYour refund\narlene yuanCreator\nNovember 23, 2011\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #4Backers only\nShow Cancelled\narlene yuanCreator\nNovember 13, 2011\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #3\nEvent is POSTPONED\narlene yuanCreator\nOctober 30, 2011\nHello Supporters,\nI wanted to remind you that the event is NOT tonight and that we are trying our very best to schedule a new venue that does not conflict with the holidays coming around the corner.  I am very sorry again for the inconvenience, but the event will happen and all those who helped to fund the event will receive their rewards.\nRead more', 'UPDATE #2Backers only\nBig Thanks to You!\narlene yuanCreator\nOctober 16, 2011\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post', 'UPDATE #1\nLocation TBD\narlene yuanCreator\nOctober 7, 2011\nHello Backers,\nThank you so much for your support so far!  We are currently changing locations so please standby as we confirm a new venue.  I will keep you updated.\nBest,\nRead more']",5
72,1529530043,"['UPDATE #1\nRhonda Britten will be FIRST GUEST of GREAT LIVES!\nKevin BungertCreator\nMay 14, 2017\nI am thrilled to announce that Rhonda Britten has agreed to be our first guest on Great Lives!  Rhonda has certainly lived a great life!  Without telling her whole story here, please google her or visit her companies website at www.Fearlessliving.org.  Rhonda is one of the most influential personal coaches in the world today!  She has been helping people change their lives for the better for more than 20 years!  Rhonda is a best selling author, successful business woman, TV personality and Coach to thousands of people who are changing their lives by overcoming their FEARS!  Please back this Kickstarter project so that we may bring you other amazing guests like Rhonda Britten!\n1\nRead more']",1
73,1785298987,[],0
74,1790915356,"[""UPDATE #2\nWe did it!\nDan BrooksCreator\nDecember 4, 2020\nThank you all so much! I'll be getting to everyone soon for shipping info and have everything out soon! If you missed the campaign and still want one, just head over to our etsy shop at www.wespeakfreak.com!\nRead more"", ""UPDATE #1\nSuper Kirby Unlocked!\nDan BrooksCreator\nNovember 12, 2020\nThank you all for an amazing start to the campaign! We've now officially reached our first goal of $200, unlocking our second pin design! I've also sent the designs to the manufacturer and begun the order process, which hopefully means I'll be able to get everything out in time for Christmas. Follow @speakfreakinc on twitter and instagram for more updates, and thank you so much!\n1\nRead more""]",2
75,1391108073,"[""UPDATE #2\nOne week into campaign!\nJason PasierskiCreator\nOctober 3, 2015\nIt's been a fun week since returning back from Maker Faire NYC 2015. If there has been any confusion regarding our Rewards, we just made a small update reflecting the EXTRA Bird Pricing to include the additional Dual Z-axis Nema-17 Shields for only 5.00 dollars more both in the Kit and the KS Deluxe versions. \nFor those concerned about the USB Hotend, we will be assembling custom USB cabling for higher Amperage applications. We have good results with our current units but will be revising the hardware to meet the demands of many interested users. \nRead more"", ""UPDATE #1\nDay 1 into our KICKSTARTER campaign! And Maker Faire NYC!\nJason PasierskiCreator\nSeptember 27, 2015\nHello all,\nHopefully everyone's having a great time at NYC Maker Faire 2015...I know we are! We're looking forward to tomorrow and getting a chance to speak to some of our new friends and Makers, and to meet some more of course! \nTake care all and have a good night.\nRead more""]",2
76,1668405318,"['UPDATE #1\n#ootd\nEmmaCreator\nApril 14, 2015\nFloral skirt\nsneakers and floral socks\nDisney\nRead more']",1
77,2056556137,"[""UPDATE #8\nWhat next?\nCheryl MorganCreator\nDecember 1, 2016\nHello everyone,\nAs you will have seen, we did not fund. I don't expect anyone to be surprised by this. We were rather overtaken by world events. Many people have far more pressing concerns now than supporting publishers.\nI'll have more to say once I have had a chance to talk to the project team. Once I have done so I'll do another update about what happens next.\n1\nRead more"", ""UPDATE #7\nVirtual Pirate Party Report\nCheryl MorganCreator\nNovember 21, 2016\nPiratical activity has been taking place over the Internet this weekend. There's still time to post your own photos (don't forget the #Piracity hashtag), but here are a few we've seen.\n1\nRead more"", ""UPDATE #6\nPirates of Bristol\nCheryl MorganCreator\nNovember 15, 2016\nWhen we did Airship Shape and Bristol Fashion, local history expert, Eugene Byrne, was a huge help providing story ideas from Bristol's Victorian era history. Naturally I asked him to tell us a bit about Bristol's history with pirates as well. This is what he had to say - Cheryl\nPiracy; sexy, romantic and for everyone. There are women pirates, LGBT pirates and too many disabled pirates to shake a peg-leg or hook hand at.\n2\nRead more"", ""UPDATE #5\nA Virtual Pirate Party\nCheryl MorganCreator\nNovember 15, 2016\nThe lovely people at The Future Fire have decided to hold a virtual pirate party this weekend to help boost our campaign. They'll be using the #Piracity hashtag to spread piratical fun throughout the Internet. Hopefully some of you can join them and help get us more backers.\nIf you are interested in taking part, further details are available here. Extra rations of rum for everyone who takes part, obviously.\nRead more"", 'UPDATE #4\nPirate Music for You!\nCheryl MorganCreator\nNovember 5, 2016\nSome of the crew of the good ship Piracity are currently sacking, er, sorry, visiting Barcelona, which is why we have been a bit quiet for a while. However, while sailing here we have entertained our selves with fine pirate drinking songs (mostly involving rum).\nShould you happen to be in search of some pirate music yourself you might like to seek out the good ship Crabby Road, hopefully to be produced by the very fine Pirates for Sail band under captain Nate Morgan (no relation, Morgan is a very common pirate name). They are currently seeking funding for their work and you can back them here: https://www.kickstarter.com/projects/piratesforsail/pirates-for-sail-presents-crabby-road.\n2\nRead more', ""UPDATE #3\nFAQs posted\nCheryl MorganCreator\nNovember 1, 2016\nI have written a bunch of FAQs based on things people have been asking me over the past few days (mainly at BristolCon). You can find them at the bottom of the project description. If there are any other questions you have, or perhaps more importantly you have heard from people who haven't backed the project, please let me know. - Cheryl\nRead more"", 'UPDATE #2\nOn the BBC\nCheryl MorganCreator\nOctober 28, 2016\nI got an opportunity to talk about Piracity on BBC Radio Bristol yesterday. And it happened, sort of. It may happen again in the near future. It is a long story. I have written about it on my blog in case any of you are interested.\nRead more', ""UPDATE #1\nDress Like A Pirate Week\nCheryl MorganCreator\nOctober 27, 2016\nAvast there, backers!\nYeah, I know, it will get tired after a while. But there is a game to be played here. For this project to fund we need plenty of social media coverage. To get that we need fun ideas. Fortunately we are coming up to Halloween, which is a time that people like to dress up. So here's what I want people to do.\nRead more""]",8
78,1900427666,[],0
79,327382368,"['UPDATE #24\nBook 2 Kickster Now Live!\nSandeep RaiCreator\nJanuary 30, 2019\nHi everyone\nThe Kickstarter for the second book is now live! You can check it out on the link below. https://www.kickstarter.com/projects/52911390/playstation-vita-years-two-and-three-unofficial-bo\nThanks\n19\nRead more', 'UPDATE #23\nKickstarter for next book!\nSandeep RaiCreator\nJanuary 21, 2019\nHi everyone\nI’ve been quiet for a few months but I finally have some news to share about my second book. The Kickstarter for PlayStation Vita: Years Two & Three launches on 30 Jan!\nMy plan is for this book to be the second in a series of three books that cover the entire history of the Vita’s life. The first book covered the highs and lows of the Vita’s launch and first year on the market. This book will cover the 2nd and 3rd years which was an interesting period in the life of the Vita. Sony was transitioning its focus to the PS4 but they were still innovating with the Vita with the release of new hardware and services and launching big games for the system (including Freedom Wars and Tearaway). The book will cover the big events for the Vita during 2013 and 2014, it will include retrospectives on some of the biggest games launched during the period and showcase PS One and PSP games playable on the Vita.\n1121\nRead more', 'UPDATE #22\nUpdated Digital Version\nSandeep RaiCreator\nSeptember 28, 2018\nHi everyone\nSo this I’m sure is an unexpected update. I have a revised version of the digital book that I will be sending out to digital backers! In June, I had secured an interview with Paul Rustchynsky, the director of Motorstorm RC. He got busy with finishing and shipping his game Onrush and he didn’t have time to answer my questions. He came back to me last week and also sent over a load of concept art for Motorstorm RC. Steve updated the book and I’ll be sending out the PDF today or tomorrow. Please let me know if you haven’t received it by tomorrow afternoon.\n211\nRead more', 'UPDATE #21\nAll posted!\nSandeep RaiCreator\nSeptember 1, 2018\nHi everyone\nWell, all the books have now been posted! You all should have them in the next 10 days. I was aiming to have all the books posted by the end of August, but one day extra isn’t bad. :) It’s been great to see people receiving their copies and the posts on twitter and Instagram.\nThanks for your comments on my last update. As I mentioned last time, I’ve put together a survey to get your views on Year One and what you would like to see for the next one. Your thoughts would be really appreciated and will help me decide the content for the next one.\n311\nRead more', 'UPDATE #20\nPlanning the Next Book\nSandeep RaiCreator\nAugust 28, 2018\nHi everyone\nIts been great to see people have been receiving their books and its been amazing to hear your positive feedback. I’ve still got more to post but I’m making steady progress at getting them sent out – today I’ve carried in 50 envelopes to work to take to the post office at lunch time!\n2120\nRead more', 'UPDATE #19\nSigning the books\nSandeep RaiCreator\nAugust 16, 2018\nHi everyone\nI wasn’t expecting to do a second update today but I’ve encountered a hitch regarding signatures on the books. I bought a couple of pens to sign them that are supposed to be permanent but because the cover has a Matt laminated silk finish the signature smudges. When I bought the pens off eBay they were supposed to work on glossy surfaces. I will buy another pen to try (if anyone has any recommendations that would be great) but I’ll prioritise sending the books for people that didn’t want a signed copy. If the new pens also don’t work then I’ll have to either sign the inside or not sign it. I think I’d prefer not to sign the inside so that the books are completely pristine and never opened for when you all receive them but I’m happy to hear your preferences on that.\n166\nRead more', 'UPDATE #18\nThey’ve arrived!\nSandeep RaiCreator\nAugust 16, 2018\nHi all\nWell all the books have arrived! A day late but thats not a big deal. I was getting a bit stressed when they didn’t arrive yesterday but they’re here now. I’ll be packing and posting them from today so over the next couple of weeks I should have all of them shipped. It feels pretty crazy to me that it’s all done and I’ve got hundreds of these books ready to be posted.\n310\nRead more', 'UPDATE #17\nAll done!\nSandeep RaiCreator\nJuly 27, 2018\nHi all\nWell I am officially done with the writing! Steve will be pleased to hear I won’t be adding or changing anything else in the book. Last week I decided to do two more shorter retrospectives (just because I had time) for Tales From Space: Mutant Blobs Attack and Super Stardust Delta and this week I had the chance to interview one more person for the book: Stuart Tilley, director of Wipeout 2048. It was a really good interview. We spoke for around 30 minutes and he had a lot of really interesting things to say about developing Wipeout. Things like how the vehicle design team don’t just design the vehicles to look cool, they actually map out the innards of the vehicles and where the engine and fuel tanks would go. These two retrospectives and the interview will be in the digital version.\n621\nRead more', 'UPDATE #16\nBook Update and “Making Of” video\nSandeep RaiCreator\nJuly 18, 2018\nHi all\nEarly on in the kickstarter I had a suggestion to do a sort of making of video for the book. I thought it was a great idea but I wanted to wait until the book was done before I made the video. So here it is! You also get to see more of the book itself. This isn’t the final cover by the way.\n314\nRead more', 'UPDATE #15\nBacker surveys going out soon!\nSandeep RaiCreator\nJune 29, 2018\nHi guys \nWell, with the book fully written and not far off being finalised, I’m going to be sending out the backer survey very soon. Can you please ensure you complete the survey by 1 August 2018. I’m aiming to start sending the books out in August. Obviously your name and address is essential for physical backers, as is confirming your email for digital backers. Early on in the kickstarter some people asked if they could get a signed book, so this will be an option on the survey (it does amaze me that anyone would want my signature by the way!). \n718\nRead more']",24
80,516180906,"['UPDATE #5\nAll Shipped!\nPorofulCreator\nDecember 18, 2019\nHey everyone!\nAll packages have been shipped 💕 If you pledged for tracked shipping I’ll be updating the tracking numbers once I get home from the post office 😊💕\n6\nRead more', ""UPDATE #4\nPin Photos~\nPorofulCreator\nNovember 30, 2019\nHey everyone!\nI've finished grading about 40% of the pins! Got sidetracked by Black Friday sales, but I did take some time to take photos of some of the pins, so here they are ;D \n7\nRead more"", 'UPDATE #3Backers only\nPins are here!\nPorofulCreator\nNovember 26, 2019\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n19', 'UPDATE #2\nPin Preview!\nPorofulCreator\nNovember 13, 2019\nHey everyone!\nThe pins are done and will be sent to me this week! I should be able to send more packages out over the course of the next to weeks 💕 My manu only sent me a few photos but here are the sneak peeks!\n29\nRead more', 'UPDATE #1\nShipping!\nPorofulCreator\nNovember 7, 2019\nHey everyone!\nSorry for the silence! My manufacturer has been super backed up with my Patreon & Kickstarter pins, they said these should be done next week, so i’ll be able to ship everything out after! The holographic stickers also turned out amazing, i’ll take photos this weekend to show you guys!\n210\nRead more']",5
81,1535346832,[],0
82,84069729,"[""UPDATE #40\nHappy Summer!\nJim BalentCreator\nJuly 7, 2019\nHey Guys!\nJust staying in touch- I've been up to my eyeballs in deadlines and convention appearance-ACK! So please forgive the silence. After the Summer marathon, mI'll be able to sit down and get those Commissions painted- YAY! That's the only outstanding Pledges left!!- UNLESS you didn't fill out your survey :shrug: then I just dunno where to send your goodies!\n5\nRead more"", ""UPDATE #39\nQuick Update & Megacon!\nJim BalentCreator\nMay 15, 2019\nHey Guys!\nWanted to touch base with you all!\nWe finally received the reprinted art prints...but of course tomorrow Jim and I are scheduled to attend MEGACON!\nSO! when we get home last week of May, I'll be sending out more pledge parcels!\n5\nRead more"", 'UPDATE #38\nMore parcels on the way!\nJim BalentCreator\nApril 29, 2019\nHey Guys Quick Update!\nNew pc is working really well and software running super good! PHEW!\nA printer SNAFU :P - as I was prepping the Raven Prints for Jim to sign them , he saw scratch marks on the image- we called and the printer saw there was some sort of grit or something that the printer had picked u and it ruined the rollers - they are replacing that thingy and reprinting all the prints.\n1\nRead more', ""UPDATE #37\nHang in there Guys!\nJim BalentCreator\nApril 17, 2019\nHeya!\nJust a quick update!\nMy HP Stream Laptop...is all washed up :( WAH!!!!!\nTee Shirt pledges went out without me being able to send you tracking via email...SooOOoo me being a Mac user- I just wanted to cry cause Window is like Klingon to me...and I only know French- BUT I chatted with my shipping software tech and he thinks that some Windows 10 update knocked out my Thunderbird mail software Grrrrr. A new HP laptop is on the way and the wonderful tech said he'd talk me into reinstalling the software and fingers crossed, connecting to the IMAP email service so I may once again be a proficient shipping gal! \n6\nRead more"", 'UPDATE #36\nQuick Update!\nJim BalentCreator\nApril 12, 2019\nHey Guys!\nMore Goodies going out!\nGoddess Package & Tee Shirts!\nYAY!!!\n26\nRead more', ""UPDATE #35\nWhat's going out next week & 1st Finished Commission\nJim BalentCreator\nApril 6, 2019\n17\nRead more"", 'UPDATE #34Backers only\nMore Pledges went out, Jim started working on the Commission & MORE\nJim BalentCreator\nApril 5, 2019\nThis post is for backers only\nIf you’re a backer of this project, please log in to read this post\n510', ""UPDATE #33\nEnd of March Reporting in ;D\nJim BalentCreator\nMarch 29, 2019\nIn The Studio\nHey Guys, just a quick update!\nWe're back in the studio after our store signing and a bit of a well needed rest. MUST get taxes all done this week- so I'll resume packing and posting next week- signed Tarot#115 editions, private orders of in stock goodies and more Kickstarters will be in those batches. Tarot#1 ReIssues, the Dark Witch & Goddess art prints collections and the Kickstarter T-shirts are in production and will be shipping in April :)\nxxx\nHolly!\n3\nRead more"", 'UPDATE #32\nMore Parcels have entered the Universe!\nJim BalentCreator\nMarch 21, 2019\nHey Guys!\nQuick update-\nI packed a whole lotta parcels- shipped them, tracking info comes from balent22@epix.net\nI also had a buttload of Tarot#115s to get out- This weekend Jim & I will be at a Store Signing,\n14\nRead more', ""UPDATE #31\nHang in there Bad Weather & Deadlines! O.o\nJim BalentCreator\nMarch 6, 2019\nHey Guys!\nKeepin in touch with you all!\nWe're nearly done with our deadline on Tarot#115! (Image below :)\nUGH more snow may on the way- so this weeks packing and shipping will be pushed to early next week- so hang in there.  Between the 2 and I need to make sure I don't burn out so I stay healthy & perky to create and get goodies to you guys!\n4\nRead more""]",40
