,index,faq
21,121,"["" What platforms are supported? Windows, OSX and Linux will all be supported. Ports to further platforms will be considered at a later date, but that is a lower priority for the project. Tue, Nov 15 2016 4:17 pm EST Why are the tiers so expensive? Many kickstarters offer a lot of exciting rewards cheaply, because they don’t really need the money for development - they treat Kickstarter as a cheap marketing platform. We cannot afford that. Underselling, overpromising and offering physical goods are all a liability for many Kickstarters, and we want to be secure and realistic in everything we offer. Tue, Nov 15 2016 4:18 pm EST Why a custom engine? A custom engine involves more initial work to set up than using the likes of Unity, but in the long-term produces a hosts of benefits. It gives us more flexibility to make changes specific to the project, and in particular makes procedural generation techniques much easier to develop. It also makes us less dependent on an engine service that can lose support or change ownership in future. Tue, Nov 15 2016 4:18 pm EST Why a 3D roguelike? Firstly, we want Jupiter Hell to look amazing. Secondly, we think there are a class of gamers out there who have never tried a traditional roguelike, potentially being turned off by basic graphics or intimidating interfaces. The likes of the new X-COM games have shown that with more modern looks you can pull in bigger audiences and get them hooked on more engaging mechanics than most popular games offer. Jupiter Hell could be the game to get a new generation hooked into this awesome and underappreciated genre. Tue, Nov 15 2016 4:18 pm EST Why so much money? This is an ambitious project, especially with the sound and visuals required to make a really mind-blowing game. This money is needed to properly fund dedicated and professional staff to work solidly on Jupiter Hell, whilst also providing contingency to fund us through any potential setbacks. We have seen too many underfunded projects struggle to achieve their overpromised aims - this level of funding will let us avoid that pitfall. Tue, Nov 15 2016 4:18 pm EST Why so little money? Jupiter Hell is relying on a small team, and doesn’t need the millions that AAA games rely on. Having much of our staff concentrated in Eastern Europe also helps keep many costs down. Tue, Nov 15 2016 4:18 pm EST What is the airspeed velocity of an unladen swallow? What do you mean? An African or European swallow? Tue, Nov 15 2016 4:18 pm EST Will there be multiplayer or any online component? The main focus is on a single player experience. There will be online highscores and other meta gameplay elements (weekly seeds, ghost files, etc), but true multiplayer is not planned at this stage. Tue, Nov 15 2016 4:18 pm EST Will there be support for mods? Yes! Mods are awesome and we will fully support the modding community. Tue, Nov 15 2016 4:18 pm EST Is this like Alien Breed / Shadowgrounds? No. (Those games are awesome, mind!) It shared the same top-down perspective, but the gameplay is very different - it's turn-based, tactical, relying on clever decision making rather than twitch shooting. Sun, Nov 20 2016 9:43 am EST ?  ""]"
22,122,['   ']
23,123,['   ']
24,124,['   ']
25,125,['   ']
26,126,['   ']
27,127,['   ']
28,128,['   ']
29,129,['   ']
30,130,['   ']
31,131,"[' How to make a payment? Fri, Aug 31 2018 1:46 am EDT When is my card charged? If the project reaches the goal, the payment will be made on October 8th. Fri, Aug 31 2018 1:46 am EDT Where do I fill in my address? Fri, Aug 31 2018 1:46 am EDT I could not pledge a 25,000 yen reward. Can you open it more? Fri, Aug 31 2018 1:47 am EDT Do you have any plans for re-production or re-sales these after this project? We are going to produce these according to the number of the backers. We hope to keep releasing our official goods. However, it is unclear whether it is the same shape and size as these current goods. Fri, Aug 31 2018 1:46 am EDT I pledged 25,000 reward. When and where can I share my story with you? We will send a survey on rewards only when our project is successful. You should fill in that form according to cautions. And if you need to attached file such as photographs, please send them by e-mail mentioned in the survey. Fri, Aug 31 2018 1:46 am EDT ?  ']"
32,132,['   ']
33,133,['   ']
34,134,['   ']
35,135,['   ']
36,136,['   ']
37,137,['   ']
38,138,['   ']
39,139,['   ']
40,140,"[' Can I modify the printer software ? Yes, the printer is running under Marlin which is an open source firmware for delta 3D Printer. We will provide you the custom code we are using. You can then either modify it (to upgrade your printer to multiple extruder/hotend, change the acceleration, max print speed, etc) or use another one. Mon, Mar 7 2016 3:25 pm EST How much does a TRIUM 3D cost to be manufactured ? Here you can find a detailed spreadsheet with all estimated costs : https://docs.google.com/spreadsheets/d/194TJHDIzOVtoHq7WW8YxxpUco6t4HCzSquU2-LFt6Kk/edit?usp=sharing Fri, Apr 1 2016 12:08 pm EDT What is the diamond hotend ? Sun, Apr 3 2016 4:48 am EDT ?  ']"
41,141,['   ']
42,142,['   ']
43,143,['   ']
44,144,['   ']
45,145,['   ']
46,146,['   ']
47,147,['   ']
48,148,['   ']
49,149,['   ']
50,150,['   ']
51,151,['   ']
52,152,['   ']
53,153,['   ']
54,154,['   ']
55,155,['   ']
56,156,['   ']
57,157,['   ']
58,158,['   ']
59,159,['   ']
60,160,['   ']
61,161,['   ']
62,162,['   ']
63,163,['   ']
64,164,"["" Will these pins be available any where else after the kickstarter is over? Yes, this kickstarter is to fund the production of the pins but after fulfilling the kickstarter rewards, the pins will be added to my online shop. Thu, Oct 15 2020 10:44 pm EDT How much should I add if I want more pins but don't want to lose my EARLY BIRD spot? Fri, Oct 16 2020 8:18 pm EDT Can I combine shipping of my kickstarter order and an order from your ship? Yes, after the kickstarter ends I will provide backers with a 'free shipping' code they can use in my shop to purchase anything and add it to their kickstarter rewards without paying for the shipping twice. Fri, Oct 16 2020 8:18 pm EDT When will I / Do I get to choose which pins I want? After the kickstarter wraps up and the funds are received, backers will be emailed surveys to fill with their choice of pins and any extra purchased add-ons they want. Fri, Oct 16 2020 8:18 pm EDT Can I still get a wash tape roll if I didn't pledge for 6+ pins? Yes!! Just add 5$ to your pledge per roll. Fri, Oct 16 2020 8:18 pm EDT ?  ""]"
65,165,['   ']
66,166,['   ']
67,167,['   ']
68,168,['   ']
69,169,['   ']
70,170,['   ']
71,171,['   ']
72,172,"["" Will this album be better or worse than your last album? Better. Fri, Mar 1 2013 2:22 pm EST How do I know you won't squander this money on booze and pizza? In short, booze and pizza is part of our creative process, so even if we do, your contribution will have still helped us achieve our goal. Fri, Mar 1 2013 2:25 pm EST ?  ""]"
73,173,['   ']
74,174,['   ']
75,175,"[' my own deck? how do i know i am getting what i want? yes, your own one-of-a-kind deck. email me if you have any questions--all requests will be addressed promptly, and you will receive five (5) design templates to choose from before your deck is shipped!! Mon, Dec 31 2012 11:24 am EST when/where is the launch party? if funded, the launch party will be held in mid to late february, giving everyone ample time and notice to clear their schedules! i will be renting out a space, showcasing boards, with food/drinks for all ages! it will certainly be good, cl---, fun!!! Tue, Jan 1 2013 4:50 pm EST ?  ']"
76,176,['   ']
77,177,['   ']
78,178,"[' If the P.J. Jacobs documentary has already reached it\'s $2,500 goal, can I still pledge and receive rewards? Absolutely! The $2,500 is only the MINIMUM that must be raised to fund the project through Kickstarter. You can still pledge and receive the rewards until MIDNIGHT June 30th. Sun, Jun 5 2016 1:34 pm EDT ""P.J. Jacobs Working Title"" is a strange name for the documentary. Is that really what you\'re going to call it? No. That\'s just a generic ""placeholder"" for where the title would be in the graphics. Truth is, we really don\'t know what it\'s title will be yet. Why? Because until we complete principal shooting, there is always the possibility that some unknown aspect of the story will be the driving force in the documentary, and will dictate the title. So hang on to your seats: the adventure is just beginning!!! Sun, Jun 5 2016 1:38 pm EDT If you raise more than $2,500, what will you do with the extra money? The Kickstarter goal amount is only a minimum pledge amount for Kickstarter funding.  It will not cover the entire amount of the production since the producers will also use some of their own funds as well. However, what the additional funding does do is help raise the production values used on the film. That means things like being able to pay for  more/better historical film clip rights, or being able to spend more time during the principal shoot and get even better raw footage for the project. Sun, Jun 5 2016 1:46 pm EDT What happens if you don\'t reach the $2,500 goal by June 30? As with all Kickstarter projects, If the project succeeds in reaching its funding goal, all backers\' credit cards are charged when time expires. If the project falls short, no one is charged. Funding on Kickstarter is all-or-nothing. Fri, Jun 17 2016 1:28 pm EDT ?  ']"
79,179,['   ']
80,180,['   ']
81,181,"[' What will the HCTM Official Grab-Sack™ contain? Cool stuff! Like our Cryptic autographed CD, Cryptic Official Sponsor T-Shirt and sticker, old French fries, guitar picks, and partially eaten gummy bears. Tue, Mar 5 2013 9:26 am EST If I get the ""Let Your Freak Flag Fly"" reward, how do I secure my show/ city? Write us via Kickstarter (before ordering, or as soon as it dawns on you if you\'ve already placed your order) and we\'ll look at your show\'s availability and advise. We\'re sure we can work this out. (We missed the chance to add this language to the package itself. Our bad.) Many Thanks, HCTM Translated from growls and farts by NQFD IV Fri, Mar 8 2013 1:37 pm EST Can you show me a picture of the decoder ring? We\'d love to. But, we can\'t. Not yet. They don\'t exist. BUT, we\'ll make sure they look slick. And we are serious about sending you periodic messages. We hate to say ""trust us on this"", but trust us on this. Translated from howls, giggles, and scratches by NQFD IV Sun, Mar 10 2013 6:34 pm EDT ?  ']"
82,182,['   ']
83,183,['   ']
84,184,['   ']
85,185,['   ']
86,186,"[' Is the book going to be in hardback format? The book is a saddle stitch binding hardback with a paper on board laminate cover. This will match with our Dark Horse published catalog. You should see no variance in quality or format. Sun, May 15 2016 4:52 pm EDT ?  ']"
87,187,['   ']
88,188,['   ']
89,189,['   ']
90,190,['   ']
91,191,['   ']
92,192,['   ']
93,193,['   ']
94,194,['   ']
95,195,['   ']
96,196,['   ']
97,197,['   ']
98,198,['   ']
99,199,['   ']
