,index,faq
17,1517,"["" このドキュメンタリー映画は、いつ完成し、鑑賞できますか？ 今年12月1日までに映像の仕上げ作業を終え、様々な映画祭に応募することを目指しています。その後、2020年に各映画祭での審査が数か月かけて行われ、それからアメリカや日本で公開される予定です。 Mon, Jul 22 2019 3:28 am EDT ミラー監督はどうしてこのドキュメンタリー映画を制作したのですか？なぜトモヤの物語を伝える必要があるのですか？ 「ぼくのこわれないコンパス」を通して、社会から疎外され、声を持たない子どもたちが自身の経験について初めて公の場で話すことができる機会を提供することで、そのような子どもたちを積極的に支援することができます。 今世界中で、子どもたちや10代の若者が立ち上がり、すべての人々にとってより良い世界を実現するために様々な活動をしています。社会に変化を起こし、考えを声高に主張しているのは、今日の若者たちなのです。アメリカでは、フロリダ州パークランドの高等学校で起きた銃乱射事件をきっかけに、事件を目の当たりにした高校生たちが、銃規制改革を呼びかけています。スウェーデンでは、16歳の環境活動家であるグレタ・トゥーンベリが気候変動問題を訴え、世界の注目を集めています。そして香港では、22歳の黄之鋒（ジョシュア・ウォン）が香港のために立ち上がり、香港全体が彼と共に動き出しました。20歳になったトモヤは、日本の児童養護施設における子どもの権利について訴え、今後どのような取り組みが行われるべきかについて、自分の意見を発信したいと思っています。トモヤは、自分から行動に移さない限り、代わりに訴えてくれる人は誰もいないことを十分に理解しているからです。 Mon, Jul 22 2019 3:28 am EDT マット・ミラー監督とフットウェアブランド「KEEN」は、どのようにしてNPO法人「みらいの森」と関わるようになったのですか？このドキュメンタリー映画は、プロモーション活動の一環として撮影されたものですか？ KEENは、「みらいの森」のスポンサーであり、子どもたちのアウトドア活動や野外教育を推進しています。そしてミラー監督は、ボランティアとして、またアンバサダーとして、「みらいの森」とのつながりを築いてきました。ただし、ドキュメンタリーの撮影過程においては、KEENのスポンサーという立場やマットのアンバサダーという立場は切り離し、高いプロ意識を持って撮影が行われてきました。このドキュメンタリーは、みらいの森を宣伝するための映画ではありません。あくまでも「ぼくのこわれないコンパス」はトモヤの物語であり、彼の成長過程において重要な役割を担った団体として、みらいの森は紹介されてます。 Mon, Jul 22 2019 3:28 am EDT このドキュメンタリー映画は、いつ完成し、鑑賞できますか？ 今年12月1日までに映像の仕上げ作業を終え、様々な映画祭に応募することを目指しています。その後、2020年に各映画祭での審査が数か月かけて行われ、それからアメリカや日本で公開される予定です。 Mon, Jul 22 2019 3:41 am EDT ミラー監督はどうしてこのドキュメンタリー映画を制作したのですか？なぜトモヤの物語を伝える必要があるのですか？ 「ぼくのこわれないコンパス」を通して、社会から疎外され、声を持たない子どもたちが自身の経験について初めて公の場で話すことができる機会を提供することで、そのような子どもたちを積極的に支援することができます。 今世界中で、子どもたちや10代の若者が立ち上がり、すべての人々にとってより良い世界を実現するために様々な活動をしています。社会に変化を起こし、考えを声高に主張しているのは、今日の若者たちなのです。アメリカでは、フロリダ州パークランドの高等学校で起きた銃乱射事件をきっかけに、事件を目の当たりにした高校生たちが、銃規制改革を呼びかけています。スウェーデンでは、16歳の環境活動家であるグレタ・トゥーンベリが気候変動問題を訴え、世界の注目を集めています。そして香港では、22歳の黄之鋒（ジョシュア・ウォン）が香港のために立ち上がり、香港全体が彼と共に動き出しました。20歳になったトモヤは、日本の児童養護施設における子どもの権利について訴え、今後どのような取り組みが行われるべきかについて、自分の意見を発信したいと思っています。トモヤは、自分から行動に移さない限り、代わりに訴えてくれる人は誰もいないことを十分に理解しているからです。 Sun, Sep 1 2019 10:47 pm EDT 撮影過程において、NPO法人「みらいの森」との関わりはどのようなものでしたか？ このドキュメンタリー映画は「みらいの森」によるプロジェクトではないため、同NPO団体は映画制作にほとんど関与していません。「ぼくのこわれないコンパス」の中で、みらいの森は、日本の児童養護施設で暮らす、社会から疎外された子どもたちを支援する団体の一つに過ぎません。 ミラー監督とKEENは、みらいの森の許可を得た上で、活動内容の撮影を行いました。 子どもたちの個人情報を守るため、みらいの森と各児童養護施設で撮影された映像の確認を行うこと以外には、「ぼくのこわれないコンパス」の撮影における同NPO団体の関与はありません。 Sun, Sep 1 2019 10:47 pm EDT マット・ミラー監督とフットウェアブランド「KEEN」は、どのようにしてNPO法人「みらいの森」と関わるようになったのですか？このドキュメンタリー映画は、プロモーション活動の一環として撮影されたものですか？ KEENは、「みらいの森」のスポンサーであり、子どもたちのアウトドア活動や野外教育を推進しています。そしてミラー監督は、ボランティアとして、またアンバサダーとして、「みらいの森」とのつながりを築いてきました。ただし、ドキュメンタリーの撮影過程においては、KEENのスポンサーという立場やマットのアンバサダーという立場は切り離し、高いプロ意識を持って撮影が行われてきました。このドキュメンタリーは、みらいの森を宣伝するための映画ではありません。あくまでも「ぼくのこわれないコンパス」はトモヤの物語であり、彼の成長過程において重要な役割を担った団体として、みらいの森は紹介されてます。 Sun, Sep 1 2019 10:47 pm EDT 撮影過程において、NPO法人「みらいの森」との関わりはどのようなものでしたか？ このドキュメンタリー映画は「みらいの森」によるプロジェクトではないため、同NPO団体は映画制作にほとんど関与していません。「ぼくのこわれないコンパス」の中で、みらいの森は、日本の児童養護施設で暮らす、社会から疎外された子どもたちを支援する団体の一つに過ぎません。 ミラー監督とKEENは、みらいの森の許可を得た上で、活動内容の撮影を行いました。 子どもたちの個人情報を守るため、みらいの森と各児童養護施設で撮影された映像の確認を行うこと以外には、「ぼくのこわれないコンパス」の撮影における同NPO団体の関与はありません。 Sun, Sep 1 2019 10:47 pm EDT トモヤはいまだに心的外傷後ストレス障害（PTSD）の症状に苦しんでいると言っています。「ぼくのこわれないコンパス」の撮影を通して、トモヤは心の傷を少しでも癒すことができましたか？または、自分の過去をさらけ出すことにより、彼の心の傷はより深いものとなりましたか？ トモヤとの撮影を始める前に、私たちにとって最も重要な課題は、彼が今人生のどの段階にいるのかをよく理解することでした。トモヤが映画の制作チームに安心して自身の経験を打ち明けることができ、公の場で自分の生い立ちについてオープンに話すことができる、強い精神状態にある必要がありました。 私たちが気付かないところでトモヤの精神状態を悪化させたり、まだ向き合う準備ができていない過去の出来事に触れることで、より彼の心を傷つけたりするのは、あってはならないことだったからです。 トモヤは恥ずかしがり屋なところもありますが、自分の生い立ちについては、とても率直に自信を持って話してくれました。 私たちはトモヤの心の状態をこれからも定期的に確認するため、彼との連絡を取り続ける予定です。この映画のメッセージを広める上でトモヤを全面的に支援し、今後必要とされる心のケアやあらゆるサポートを行い続けていきたいと思っています。 Sun, Sep 1 2019 10:47 pm EDT トモヤはどのようにしてこのドキュメンタリー映画に関わるようになったのですか？ マット・ミラー監督は、2つのNPO団体「みらいの森」と「リビングドリームス」との関わりを通して、4～5年前にトモヤと出会いました。「みらいの森」が企画した様々なキャンプやプログラムに、ミラー監督がボランティアとして参加した際に、トモヤもリーダー実習生として参加していました。また同様に、「リビングドリームス」のプログラムでも、ミラー監督はトモヤを見かけるようになりました。 そのうち、高校を卒業して一人暮らしをしていたトモヤは、ミラー監督が制作していたドキュメンタリーに出る可能性について、考えるようになりました。 トモヤは、児童養護施設での自身の経験を話すことは、とても大切なことであると強く感じていました。トモヤにとって児童養護施設はたくさんの良い思い出が詰まった場所であるにも関わらず、メディアは施設の否定的な側面しか映し出していないように彼は感じていました。多くの人が聞いたことのある施設のイメージとは違う、新しい視点をもたらしたいとトモヤは思っていたのです。 Sun, Sep 1 2019 10:47 pm EDT 「ぼくのこわれないコンパス」に出てくる児童養護施設は、どうして施設名が表示されていないのですか？ 児童養護施設の名前や所在地は、インターネット上で公開されています。このドキュメンタリー映画において、特定の施設に焦点を当てる必要性がないため、施設名は明示しないことにしました。また、撮影は複数の施設で行われており、特定の施設が不必要に注目を浴びることのないよう、映画の中では様々な施設で撮られた映像を混ぜて使用しています。 Sun, Sep 1 2019 10:47 pm EDT 「ぼくのこわれないコンパス」の中で子どもたちの顔が映されていないのは、どうしてですか？ 児童養護施設で暮らす子どもたちは、それぞれ異なる事情を持ち、複雑な環境に置かれていて、その状況に対する明確な答えが必ずしもある訳ではありません。 「ぼくのこわれないコンパス」に映っている子どもたちのほとんどが小学生です。彼らが学校でいじめられたり差別的な扱いを受けたりすることのないよう、また、親から身を隠している子どもたちの居場所が特定されないよう、プライバシーを尊重して子どもたちの顔は映していません。 Sun, Sep 1 2019 10:47 pm EDT この「よくある質問」のページに記載されていない内容について聞きたいことがあるのですが、メッセージしても良いですか？ A.  ご質問があれば、遠慮なくいつでもメッセージをお送りください。 Sun, Sep 1 2019 10:47 pm EDT 「エグゼクティブ・プロデューサー」として支援をすると、リワード（出資への見返り）として、どのようなプライベートパーティーに参加することができますか？ 「エグゼクティブ・プロデューサー」レベルでご支援いただける場合は、「ぼくのこわれないコンパス」制作チームの一員としての扱いを受けることができます。またプライベートパーティーに関しては、直接メッセージをいただければ、詳細の情報をお送り差し上げます。 Sun, Sep 1 2019 10:47 pm EDT ヘリコプターツアーの長さは何時間ですか？また、ツアーはどの会社を通して行われますか？ プロジェクトをご支援される前に、まずは直接メッセージをお送りいただき、ご希望の場所をお知らせいただけましたら、ツアーに関する詳細を事前にお送り差し上げます。 Sun, Sep 1 2019 10:47 pm EDT このプロジェクトを支援したく、KEENの製品をリワード（出資への見返り）に受取りたいのですが、居住地が日本でもアメリカでもありません。その場合でも、KEENの製品を受け取ることは可能ですか？ 日本またはアメリカ以外の国にお住まいの場合は、直接メッセージでご連絡ください。場所によっては、特別に配送を手配できる可能性があります。 Sun, Sep 1 2019 10:47 pm EDT 誰が「ぼくのこわれないコンパス」の制作に携わっていますか？ 8月初頭に、ドキュメンタリー制作に携わったメンバーの名前、写真、短い紹介文を公式ウェブサイトに掲載する予定です Sun, Sep 1 2019 10:47 pm EDT Kickstarterは安全なウェブサイトですか？Kickstarterを初めて使用します。 Kickstarterは、安心してご使用いただけます。世界最大規模のクラウドファンディングサイトで、毎年世界中から集まる数十万人もの支援者によって数々のプロジェクトが実現されています。Kickstarterをご利用される際、ユーザーの個人情報は安全に取り扱われます。 Sun, Sep 1 2019 10:47 pm EDT 最終的にプロジェクトの目標金額に満たない場合、私のプレッジ（支援を約束するための寄付金）はどうなりますか？ 目標金額に満たない場合は、寄付いただいた金額を請求されることはありません。 Sun, Sep 1 2019 10:47 pm EDT これまでどこで「ぼくのこわれないコンパス」の撮影は行われてきましたか？ 東京都、神奈川県、千葉県、新潟県、長野県、栃木県、茨城県、宮城県、岩手県、福島県で、撮影が行われてきました。 Sun, Sep 1 2019 10:47 pm EDT When do I get my 100% off coupon to pick any pair of KEEN Footwear I want? Thanks for asking.  As soon as we are done with the campaign and if it is successful, then we will send the private coupon links out as soon as possible so that your feet can get into a comfy pair of footwear and go exploring! Sun, Sep 1 2019 10:47 pm EDT I have never used Kickstarter before, how safe is Kickstarter? Kickstarter is extremely safe to use.   It is the world’s leading crowdfunding platform and has tens of thousands of users around the world who support projects every year.   Your information is safely secure with Kickstarter. Sun, Sep 1 2019 10:47 pm EDT What currency do we have to donate in? Very important question.  Kickstarter knows the region and country you are in and adjusts to your country's currency. Sun, Sep 1 2019 10:47 pm EDT I want to contribute and receive a pair of KEEN footwear but I don’t live in Japan or the U.S.   Can I still get a pair of KEEN Footwear? Please contact us privately and we might be able to work something out for you depending on where you live in the world but we can’t guarantee anything. Sun, Sep 1 2019 10:47 pm EDT What prefectures have you filmed in so far? We have filmed in Tokyo, Kanagawa, Chiba, Niigata, Nagano, Tochigi, Ibaraki, Miyagi, Iwate and Fukushima. Sun, Sep 1 2019 10:47 pm EDT Where exactly will I be skydiving from and how high up will get to jump from? Wonderful question!  Please contact us directly with your location preference and we will provide you with all the detailed information to you need to make your decision. Sun, Sep 1 2019 10:47 pm EDT How long is the helicopter ride and what company are you using? Great question.  Please contact us with your preferred location and we will provide you with all the detailed information that you need before you decide to donate at this level. Sun, Sep 1 2019 10:47 pm EDT Who is everyone on your production team? Thank you for asking, we have a several teams working on different aspects of the film  We will list everyone on our team around August 1st, with a picture and a short bio on our website. Sun, Sep 1 2019 10:47 pm EDT At the Executive Producer level, what kind of private party is this? If you decide to become an Executive  Producer for our project, you will definitely feel like part of the team and be treated as such.  For our private party,  please message us directly and we will share all the details with you. Mon, Jul 22 2019 3:41 am EDT What  happens with my donation if the campaign doesn't reach it's goal? Great and important question.  If we don’t reach our goal, you won’t be charged the amount you donated. Mon, Jul 22 2019 3:41 am EDT I have a question that isn’t listed here.  Can I message you? Of course, please feel free to message us at anytime with any questions you may have. Mon, Jul 22 2019 3:41 am EDT Can you share more about the details of the perks? Sure, what would you like to know? 1)  If you receive a 100% of KEEN footwear project, it really does mean you can pick any single pair that you would like to have that is currently available. 2) You will receive a link to a private section on our website where you will be able to directly download the whole film once it is made available to the public. 3) The specific Japanese snack you will receive will depend on the season as a lot of Japanese snacks are seasonal.  We will curate a fun selection for you.  We do not know how many you will receive, it will depend on the price and season of the snacks. 4) If you receive a t-shirt, we will directly connect with you about color and size. 5) The poster size will be A1. 6) There will be four candle scents to choose from.  We will send out an option form to choose from once the Kickstarter has completed. Sun, Sep 1 2019 10:47 pm EDT ?  ""]"
18,1518,['   ']
19,1519,['   ']
20,1520,['   ']
21,1521,['   ']
22,1522,['   ']
23,1523,['   ']
24,1524,['   ']
25,1525,['   ']
26,1526,['   ']
27,1527,['   ']
28,1528,['   ']
29,1529,['   ']
30,1530,['   ']
31,1531,['   ']
32,1532,['   ']
33,1533,['   ']
34,1534,['   ']
35,1535,['   ']
36,1536,['   ']
37,1537,['   ']
38,1538,['   ']
39,1539,['   ']
40,1540,['   ']
41,1541,['   ']
42,1542,['   ']
43,1543,['   ']
44,1544,['   ']
45,1545,['   ']
46,1546,"[' When I will I be contacted about my pledge? Once the campaign has finished, we will contact you and ask for your address. Fri, Jul 17 2020 10:33 am EDT When will I receive my items? Once the campaign has finished, we will then be able to place the first print run. Once the cards have been received we will package and post them to you. This may take up to two weeks, but we will keep you updated. Fri, Jul 17 2020 10:40 am EDT ?  ']"
47,1547,['   ']
48,1548,['   ']
49,1549,['   ']
50,1550,['   ']
51,1551,['   ']
52,1552,['   ']
53,1553,"[' Why is there no PDF only pledge? There will be PDF\'s of all three books after this Kickstarter is over and all books have been sent out. This Kickstarter is so that I can get funded to print the book. That is the primary goal. I understand that there are people who only want PDF\'s. I promise I won\'t let you down. Mon, Oct 1 2018 6:15 pm EDT Why did you release these out of order? Technically, I didn\'t. Originally, this was a 600-page graphic novel but that would be impossible to print. The cost was way too high. I thought it would be cool to break them up. I wanted to start with OII because I thought it would be intriguing to read through this story a bit confused as to what\'s going on. And, over time, start to understand. Plus, there is a part of the story that needed to be separated (OI) from the rest of the story. Something that some may discover. A connection between certain characters that is better discovered out of sequence. That\'s my hope at least. Mon, Oct 1 2018 6:15 pm EDT Will these books be available after the Kickstarter is over? Not in this state. If I do get them reprinted they will be printed at 6""x9"" soft-cover only. Never to be printed in the hard-cover 100lb matte paper again. Mon, Oct 1 2018 6:18 pm EDT ?  ']"
54,1554,['   ']
55,1555,['   ']
56,1556,['   ']
57,1557,['   ']
58,1558,"[' What is the cost of each class? Our conference classes are priced at $21 per class. Wed, Jun 5 2019 7:48 pm EDT How can I contact you if I have more questions? Wed, Jun 5 2019 7:48 pm EDT Why does Mfouambila Kongo Dance focus on traditional African dance classes? We appreciate all forms of African dance, but the goal of Mfouambila Kongo is the keep traditional Congolese culture alive through authentic dancing and drumming used to perform traditional celebratory and ritualistic purposes. To do this, we focus on traditional movements and rhythms. However, we are constantly evolving and may incorporate some more modern elements in the future, so stay tuned! Wed, Jun 5 2019 7:49 pm EDT ?  ']"
59,1559,['   ']
60,1560,['   ']
61,1561,"[' what will be on the journal pages? Are they lined or boxes or with many words printed / prompts already in them? Is there a way you can share a glimpse into a page (or pages if different)? All the pages will be different, but I can give some general information about the style of them, and I will include a photo of a couple first draft pages in an update! The pages will all feature some sort of prompt. It may be a question, a phrase, or something of that sort. Some pages will have illustrations that you interact with by filling in, finishing, etc. Others will have blank space for you to do what you please with the prompt. Some pages may have lines. The book will be entirely or mostly handlettered, much like the style of the campaign. Thu, Jan 26 2017 4:05 pm EST ?  ']"
62,1562,['   ']
63,1563,['   ']
64,1564,['   ']
65,1565,"["" Please feel free to ask us anything... And we mean anything...  WE LIKE TO HAVE FUN!! Bella's favorite Sushi; California Roll!! Thu, Oct 31 2013 10:09 am EDT ?  ""]"
66,1566,['   ']
67,1567,['   ']
68,1568,['   ']
69,1569,['   ']
70,1570,['   ']
71,1571,['   ']
72,1572,['   ']
73,1573,['   ']
74,1574,['   ']
75,1575,['   ']
76,1576,['   ']
77,1577,['   ']
78,1578,['   ']
79,1579,['   ']
80,1580,['   ']
81,1581,['   ']
82,1582,['   ']
83,1583,['   ']
84,1584,['   ']
85,1585,['   ']
86,1586,['   ']
87,1587,['   ']
88,1588,['   ']
89,1589,['   ']
90,1590,['   ']
91,1591,['   ']
92,1592,['   ']
93,1593,['   ']
94,1594,['   ']
95,1595,['   ']
96,1596,['   ']
97,1597,['   ']
98,1598,['   ']
99,1599,['   ']
100,1600,['   ']
101,1601,['   ']
102,1602,['   ']
103,1603,['   ']
104,1604,['   ']
105,1605,['   ']
106,1606,"[' Which reward gives me the physical CD? A lot of you have been asking where the physical CD package is. This is included within the BLACKBIRD OFFICIAL BIRD OF THE FLOCK, so any package that includes that, will come with the CD. Hope that makes it clear! Thanks, Birdeatsbaby X Mon, Nov 4 2013 3:30 pm EST ?  ']"
107,1607,['   ']
108,1608,['   ']
109,1609,['   ']
110,1610,['   ']
111,1611,['   ']
112,1612,['   ']
113,1613,['   ']
114,1614,['   ']
115,1615,['   ']
116,1616,['   ']
117,1617,['   ']
118,1618,['   ']
119,1619,['   ']
120,1620,['   ']
121,1621,['   ']
122,1622,['   ']
123,1623,['   ']
124,1624,['   ']
125,1625,['   ']
126,1626,['   ']
127,1627,['   ']
128,1628,['   ']
129,1629,['   ']
130,1630,['   ']
131,1631,['   ']
132,1632,['   ']
133,1633,['   ']
134,1634,['   ']
135,1635,['   ']
136,1636,['   ']
137,1637,['   ']
138,1638,['   ']
139,1639,['   ']
140,1640,['   ']
141,1641,['   ']
142,1642,"[' Can You Take Pictures Through Bright-Eye? No and yes, depending a lot on which kind you mean.  Bright-Eye was optimized for humans to look through, but some photography works too. To photograph something that doesn’t move, such as on land, by day, by holding a smartphone camera up to the eyepiece: Yes.  Nifty little holders for this are advertised online.  Every few months there’s an improved version. To photograph the Moon at night, with that same smartphone holder: Yes. To photograph other celestial objects, but you don’t use or understand an “equatorial mounting” with a “clock drive” to compensate “right ascension”: No.  Celestial objects are so faint that you need a time-exposure to collect enough light.  But Earth’s rotation makes them appear to move in arcs across the sky.  Magnifying the objects with a telescope also magnifies their motion.  While you’re taking the time-exposure, motion blurs the image horribly. To photograph celestial objects, and you use and understand your equatorial mounting and clock drive, and right ascension: Yes.  Attach our “Optical Tube Assembly” model (f/4.2) to your mounting or to a telescope already on that mounting.  Follow all the procedures for astrophotography.  That’s how glorious astronomical images are taken.  Alert: This is very tricky!  Many things can go wrong and ruin most attempts.  Talk it over with experienced astrophotographers.  If you have the skills, patience, attitude, and personality for it, proceed. Sun, Apr 24 2016 5:01 pm EDT Can You Use Other Eyepieces in Bright-Eye? Yes.  Bright-Eye uses the most-standard diameter, 1.25 inches.  Any other 1.25-inch eyepiece will fit. Sun, Apr 24 2016 5:07 pm EDT ?  ']"
143,1643,['   ']
144,1644,['   ']
145,1645,['   ']
146,1646,['   ']
147,1647,"[' How do I record my options and mailing address It seems like this campaign is attracting many first-time Kickstarter users —which is pretty marvelous. At the end of the campaign a survey will be sent out where we get your most up-to-date mailing address, size preferences, design choices, etc. So don’t worry, you didn’t do anything wrong. It will all happen a few days after the end of the campaign and all the stretch goal designs are completed and posted live. Mon, Nov 10 2014 1:24 pm EST How can I add other items to my reward? You can manage your pledge and add funds —then contact me as to what the extra $$ is for and I will not eit in the database. Generally a tshirt add $25, a 13x19 digital add $25, a 17x22 digital add $35 and for a screenprint add $50. Assuming your chosen reward already includes shipping —you probably don’t have to worry about that. However, there are a few rewards with no built in shipping (early birds and the $18 Planetary) and international orders can also require additional shipping when weight is added. Tue, Nov 4 2014 9:37 am EST Are the screen prints all the same size? Yes. On a 20"" x 36"" sheet of black paper. It is yet to be determined if there will be a black border around the art for framing space. Tue, Nov 4 2014 9:32 am EST ?  ']"
148,1648,['   ']
149,1649,['   ']
150,1650,['   ']
151,1651,['   ']
152,1652,['   ']
153,1653,['   ']
154,1654,['   ']
155,1655,['   ']
156,1656,"[' Why is there no charge on my card after I have pledged? Only after the campaign has ended and it has been fully funded, will your card be charged. If it is not fully funded, there will be no charges to your card/account. Thu, May 21 2015 3:27 pm EDT ?  ']"
157,1657,['   ']
158,1658,['   ']
159,1659,['   ']
160,1660,['   ']
161,1661,['   ']
162,1662,['   ']
163,1663,['   ']
164,1664,['   ']
165,1665,['   ']
166,1666,['   ']
167,1667,"[' Rewards: Can I pledge for more than one reward level? Unfortunately, Kickstarter doesn’t allow pledges for more that one reward. However, if you want multiple items, simply add the cost of the extra item to your pledge (please refer to the Add-on topic following). After the campaign finishes, we will send out a survey where you can confirm your extra items. Wed, Feb 26 2020 8:00 pm EST Add-on: How do I add more item(s) to my pledge? 1: If you’ve already pledged to this project, click the “Manage My Pledge” button at the top of the page. If not, click “Back this project” and pick one of the rewards. Every backer can pick one and only one reward level. 2. Look at the Add-On Menu in the project description. Find the item(s) you want to add. Then increase your reward by the corresponding dollar amount. For example, if you choose a reward level of Maco Go ($22), and would like to add an extra  Maco Go ($20) and an extra USB-A adapter ($5). Total pledge = $22 + $20 + $5 = $47 (adjust your pledge from $22 to $47.) The shipping is ONE flat fee of $10~$15 AUD depending on your location - no matter how many items you get. 3. Done, you can sit back and relax. After the project ended, we will send you a survey to ask you for shipping information, which items (if any) you added from the Add-on Menu and also confirm your color selection. You will also have the chance to add any Maco products later on in the survey. Wed, Feb 26 2020 8:00 pm EST Rewards: I want to add a Maco product(e.g. Maco cable organiser) to my pledge, how can I do it? If the Maco product is listed at the Add-on menu in the project description, you can just simply adjust your pledge amount by adding the discounted price of the specific item you would like to add on top of your original reward. If the Maco product is not listed at the Add-on menu in the project description, do not worry. After the campaign ends, we will send every backer a survey where you will be able to add on any additional Maco product(s) you want that is not available on the Add-On Menu. Our other Maco products can be found at hellomaco.com Wed, Feb 26 2020 8:00 pm EST Product: What is the dimension and weight of Maco Go? The dimension of Maco Go is 32 x 42 x 10mm / 1.2 x 1.6 x 0.4inch. The weight is 20g / 0.04lbs. An illustration can be found under the Specifications on the campaign page. Wed, Feb 26 2020 8:00 pm EST Products: Will there be more colours for Maco Go? We’re always open to adding more colours. However, adding other (colour) options does become tricky with our manufacturing (minimum order quantity), and inventory management side of things. We’ll consider introducing more colours as the campaign progresses. Wed, Feb 26 2020 8:00 pm EST What devices are compatible with Maco Go? We also offer an option USB-A adapter which allows you to charge with any device or power adapter with the USB-A adapter. Wed, Feb 26 2020 8:00 pm EST Shipping: When will I receive my reward? We aim to have manufacturing completed in July 2020, and send stock to our fulfillment centers (Melbourne & Hong Kong). We hope to start shipping rewards by the end of July 2020. We will keep all of our backers updated and be completely transparent with progress. Wed, Feb 26 2020 8:00 pm EST Shipping: What shipping method will you be using? Wed, Feb 26 2020 8:00 pm EST Shipping: How much is the shipping fee? Shipping is a standard flat fee of AUD $10 for Australia, and AUD $12-15 for the rest of the world. There is no added shipping fee for any additional item you add to your reward. Wed, Feb 26 2020 8:00 pm EST Return: What is your return / refund policy? Unfortunately, we do not offer refunds or returns on items received as Kickstarter rewards. The items you receive after making a pledge is not a purchase but are referred to as ‘rewards’. The item is more of a gift to you as a sign of our appreciation to you for supporting our campaign and business. If the item/s you received is faulty, we are more than happy to send a replacement item/part, and we do have a two-year warranty on all our products. Wed, Feb 26 2020 8:00 pm EST Warranty: Do you have a warranty for Maco Go? Yes. We have a two-year warranty on all our products. If any product becomes defective, we will replace it free of charge. Wed, Feb 26 2020 8:00 pm EST I have another question? Please message us directly through Kickstarter or via our email: info@hellomaco.com, we’d be more than happy to answer any questions. Wed, Feb 26 2020 8:00 pm EST ?  ']"
168,1668,"[' Can we buy multiple rewards within a tier? Yes. You can purchase multiple rewards at one tier level. Manually add-on the additional amount of each subsequent reward plus the shipping rate (e.g.,  reward + shipping + reward level add on + shipping). Tue, Aug 13 2019 6:05 pm EDT Can we collect our rewards in-person? We are unable to offer in-person collection of your backer rewards as we currently do not have a customer outlet. Tue, Aug 13 2019 6:05 pm EDT What are your products? Tue, Aug 13 2019 6:13 pm EDT What are the Ingredients? Is it suitable for vegan or dairy-free diets? We focus on sourcing the best ingredients to create our fizzy and foamy nitro tea; pure leaf tea, exotic natural fruit juice and water. Making the best product with minimal intervention and ingredients is what we are working to produce. Our nutritional panel will be finalised and made available prior to production. Tue, Aug 13 2019 6:13 pm EDT Do your beverages contain added sugar? Our beverages include naturally occurring sugars from the fruits but do not contain any added sugars. We use small quantities of natural juices so we expect that the naturally occurring sugar content will be low. Our nutritional panel will be finalised and made available prior to production. Tue, Aug 13 2019 6:13 pm EDT Do your beverages contain caffeine? All beverages cold-brewed using the tea plant (camellia sinensis) will contain caffeine. Analysis of these levels will be performed as recipes are finalised. Tue, Aug 13 2019 6:13 pm EDT When and where is your launch party? If we reach our funding goal we will be the first to start the party planning celebrations. Tue, Aug 13 2019 6:13 pm EDT What is the Kickstarter Ambassador Programme? You will be amongst the founding members of our personal focus group. Getting the inside scoop on planned new products and events and receiving those priceless opportunities to be involved in shaping East Forged. Tue, Aug 13 2019 6:13 pm EDT Do you currently have any stockists? Where can people purchase your products? If we reach our funding goal we will certainly be on the lookout for suppliers interested in stocking our East Forged beverages beyond Kickstarter. Please contact us with your expression of interest. Tue, Aug 13 2019 6:13 pm EDT What is durability of this product? Shelf life trials form part of the post-production phase and will be examined in detail. We believe we can safely achieve 2-3 months  and possibly much longer we will be working with our food technicians as beverage safety is our key priority. Tue, Aug 13 2019 6:13 pm EDT Where are we based? Our founders are based between Melbourne and Brisbane and our product is currently produced in partnership with a craft brewery in Sydney. Tue, Aug 13 2019 6:13 pm EDT What is our philosophy? We value quality ingredients that are expertly grown and thoughtfully sourced. For us, the tea is always the hero and cold brewing is the way we showcase all the nuanced flavours the leaf has to offer. We love to source local when possible – our black tea is grown in far North Queensland near Wooroonooran National Park, and we flavour our beverages with real fruit – never added sugar. Tue, Aug 13 2019 6:13 pm EDT Why is our product in cans? We’ve also put a lot of time and consideration into our packaging –  a slimline aluminium can – which makes our brews convenient for the consumer, with minimal impact on the planet. Tue, Aug 13 2019 6:13 pm EDT What is a post-heated fermented green tea? The green tea leaves are subject to post-heated fermentation. Similar technology and techniques that is used in Japanese sake fermentation are applied to this Japanese tea prior to it being finished. Tue, Aug 13 2019 6:13 pm EDT ?  ']"
169,1669,['   ']
170,1670,['   ']
171,1671,"[' Q: How can choose the color I want? Fri, Mar 8 2019 1:46 am EST ?  ']"
172,1672,['   ']
173,1673,['   ']
174,1674,['   ']
175,1675,['   ']
176,1676,['   ']
