,index,faq
27,1027,"[' When do I have to decide my size, color and model? When the Kickstarter campaign is finished! We\'ll contact you afterwards to select the right size, color and model (men’s or women’s). We’ll send you an elaborate size chart to make sure you select the right size. Mon, Oct 15 2018 1:16 pm EDT Shipping: when will I receive my package/reward? We have every intention of shipping all rewards so that they arrive at your doorstep in May 2019. This is a conservative estimate, with a good amount of padding in our schedule for unforeseen circumstances. Mon, Oct 15 2018 1:16 pm EDT Shipping costs? The cost of shipment is added to your pledge amount when you back on Kickstarter. The shipment won\'t require taxes or duties in the EU, US and Canada as we will be importing the products ourselves. Countries outside of these areas may have applicable duties/taxes/custom fees, please check with your customs office for specific details. *Note that we cannot alter the value of your rewards on customs declarations - the value will be declared as the total value of the items in the shipment. Mon, Oct 15 2018 1:16 pm EDT Exchange or refund policy? We are confident that following the size chart, will ensure a perfect fit for the products backed. However, if for any circumstance you wish to exchange your backed product for another size, we’ll make sure that’s possible, but you’ll have to pay for the shipping yourself. Colors are limited and we cannot guarantee exchanges in the same color you have chosen. *Refunds | As we are offering our products at highly discounted prices on Kickstarter, we won’t be able to accept refunds. Mon, Oct 15 2018 1:16 pm EDT Shipping: tracking code? Once we start shipping we\'ll send each backer a track & trace code (including estimated delivery date/time). This will happen based on the type of product, color and Kickstarter-package selected by the backer. In case you think you should have received a tracking code but didn\'t, please contact us at support@cortez-outerwear.com and include ""Tracking code"" as the subject line Mon, Oct 15 2018 1:16 pm EDT ?  ']"
28,1028,"[' ¿Qué pasa si no se recauda todo el dinero? Tranqui, se te devuelve tu dinero :) Mon, Jun 18 2018 3:25 pm EDT ¿Qué pasa si se recauda todo el dinero? Tranqui, se filma un bonito cortometraje :) Mon, Jun 18 2018 3:25 pm EDT ¿El equipo de producción tiene experiencia? Sí, todos hemos trabajado en cortometrajes, documentales, largometrajes, hasta en publicidad. Si quieren más información pueden visitar en Facebook las páginas de: Producciones del Cuco Somos/Simios Este sería mi segundo cortometraje profesional, por así decirlo. Mon, Jun 18 2018 3:25 pm EDT ?  ']"
29,1029,['   ']
30,1030,['   ']
31,1031,['   ']
32,1032,['   ']
33,1033,['   ']
34,1034,['   ']
35,1035,['   ']
36,1036,['   ']
37,1037,['   ']
38,1038,['   ']
39,1039,['   ']
40,1040,['   ']
41,1041,['   ']
42,1042,['   ']
43,1043,['   ']
44,1044,['   ']
45,1045,['   ']
46,1046,['   ']
47,1047,['   ']
48,1048,['   ']
49,1049,['   ']
50,1050,['   ']
51,1051,['   ']
52,1052,['   ']
53,1053,['   ']
54,1054,['   ']
55,1055,['   ']
56,1056,['   ']
57,1057,['   ']
58,1058,['   ']
59,1059,['   ']
60,1060,['   ']
61,1061,['   ']
62,1062,['   ']
63,1063,['   ']
64,1064,['   ']
65,1065,['   ']
66,1066,['   ']
67,1067,['   ']
68,1068,['   ']
69,1069,['   ']
70,1070,['   ']
71,1071,['   ']
72,1072,['   ']
73,1073,['   ']
74,1074,['   ']
75,1075,"["" Posso ritirare il Calendario a Lucca Comics&Games 2018? Certo, presso lo stand dell'Associazione Italiana Studi Tolkieniani, nel padiglione Games (il Carducci). Il ritiro a Lucca è gratuito, e non comporta quindi spese di spedizione. Fri, Oct 5 2018 9:11 am EDT Quanto costano le spese di spedizione? Sono comprese nel pledge? Fri, Oct 5 2018 9:11 am EDT Posso scegliere la taglia della maglietta? Certo! A fine campagna vi verrà mandato per mail un questionario di Kickstarter, nel quale dovrete indicare il vostro indirizzo di spedizione; nello stesso questionario, potrete indicare la taglia della maglietta (potrete scegliere da XS a XL), e, se li avete aggiunti, eventuali addon. Fri, Oct 5 2018 9:11 am EDT Come funzionano gli addon? Fri, Oct 5 2018 9:11 am EDT Posso acquistare il Calendario direttamente a Lucca? Certo, fino a esaurimento scorte (è una tiratura limitata), e a un prezzo più alto; il suo costo di copertina è infatti di 20 euro. Fri, Oct 5 2018 9:11 am EDT A Lucca sarà presente Ivan Cavini? Sarà possibile farsi autografare il Calendario? Certo che sì, lo troverete allo stand dell'Associazione Italiana Studi Tolkieniani. Nei giorni prima di Lucca pubblicheremo sulla nostra pagina fb gli orari del firmacopie. Fri, Oct 5 2018 9:11 am EDT ?  ""]"
76,1076,"["" How much of my pledge will go to the podcast? All of it!! We are fundraising to improve the podcast, and purchase some badly needed equipment. We are completely self-funded, so we are asking for help from our listeners. Fri, Sep 1 2017 12:46 pm EDT How do we know you will launch Season 2? We will launch Season 2 because we can't wait to do so! We have most of our guests already lined up for nearly the whole season! We have great topics in the queue and we can't wait to start some more discussions! Fri, Sep 1 2017 12:48 pm EDT ?  ""]"
77,1077,['   ']
78,1078,['   ']
79,1079,['   ']
80,1080,['   ']
81,1081,['   ']
82,1082,['   ']
83,1083,['   ']
84,1084,['   ']
85,1085,['   ']
86,1086,['   ']
87,1087,['   ']
88,1088,['   ']
89,1089,['   ']
90,1090,['   ']
91,1091,['   ']
92,1092,"[' Can you change your reward? From here, you’ll be able to adjust your pledge amount or choose a new reward tier you\'d like to pledge for and your pledge amount will update automatically. If you don\'t want to receive a reward, select ""Make a pledge without a reward"" and enter your new pledge amount. Alternatively, you may change your pledge amount within the reward tier modal. Note that you are not adding to your existing pledge; the amount you enter will be the total amount collected if the project is successfully funded. Mon, Aug 31 2020 5:34 am EDT ?  ']"
93,1093,"["" How do I specify the supporter name I want printing in the book? At the end of the campaign I'll be sending out backer surveys via the Kickstarter platform. These are basically short forms that collect the information I need to fulfil the pledge you selected (so postal address, choice of photo if you've selected a print, that kind of thing). If you've made a pledge that includes your support acknowledged  in the book  (your name or a nominated name) then as part of that form I'll be asking you to enter the name as you'd like it printed in the book. So in short, don't worry about it for now. Just go ahead and select your pledge and I'll be in touch soon afterwards to collect that information. Tue, Aug 28 2018 7:30 am EDT What's your connection with Cystic Fibrosis? I don't have CF but I have a little boy, Ellis, who is 2 years old and was diagnosed with CF at 3 weeks via the heel prick test. My wife and I have both been committed to raising awareness of CF in general and fundraising for the Cystic Fibrosis Trust since we were thrown into the CF community. Tue, Aug 28 2018 7:31 am EDT Why 47 portraits? There are 47 portraits because 47 is the median predicted survival rate for someone living with Cystic Fibrosis in the UK today. Tue, Aug 28 2018 7:31 am EDT How long did it take you to photography everyone? It took approximately 8 months to visit everyone and shoot all the portraits. Tue, Aug 28 2018 7:31 am EDT How far did you have to travel? Due to risk of cross-infection people with CF can't mix so I wasn't able to simply hire a room and invite people to come to me, I had to go out and visit each subject in their own homes. I covered approximately 1,300 miles. Tue, Aug 28 2018 7:31 am EDT How have you funded the project so far? I've had tangible costs so far - effectively petrol and a few hotel rooms plus intangible costs - several hundred hours of my time - and I've funded these out of my own pocket. The Kickstarter isn't designed to recoup any of those costs - This is a project I'm very passionate about and I've covered the costs out of my own pocket. The Kickstarter is just to cover the costs of the actual printing of the book. Tue, Aug 28 2018 7:31 am EDT Will there be a digital version of the book? At this moment in time I'm not planning to produce a digital version of the book. The focus of the book is the photography and I don't believe a digital book would communicate the final product as well as the printed medium. Tue, Aug 28 2018 7:31 am EDT What will the text be about? The text that accompanies each portrait will be taken from the recording of our conversation during the shoot. It'll be a one or two short paragraphs that give an insight into that individual and their specific situation. In addition there'll be an introduction by me to the project as a whole. Tue, Aug 28 2018 7:31 am EDT You've already beaten your target - what will you use the rest of the money for? We beat the target for this project in just 8 hours which is fantastic. The additional funds will allow me to print more books and ultimately raise more money for the Cystic Fibrosis Trust. Tue, Aug 28 2018 7:31 am EDT ?  ""]"
94,1094,"["" I'd like to receive a combination of items that isn't currently offered. Can I request a custom rewards bundle? If you don't see the combination or reward items you'd like to receive, just ask. We are happy to create any custom reward bundle on request. Sun, Dec 4 2016 8:12 pm EST ?  ""]"
95,1095,"["" I want to get a doodled playmat AND one of the earlybird levels... why can't I? In fairness to other backers only one limited/special reward level per Kickstarter account.  If you want to add additional playmats to your pledge you will be able to in Backerkit. Sun, Sep 22 2019 3:25 am EDT How can I add extra playmats to my pledge? You will be able to add on extra playmats in Backerkit after the Kickstarter concludes.  At this point you will also be able to add our Unhinged and Unstable land playmats at a special price. Sun, Sep 22 2019 3:27 am EDT Where do I enter my address? All details will be collected after the Kickstarter has finished.  Please keep an eye out for any surveys and complete them quickly. Sun, Sep 22 2019 3:27 am EDT Do I get to choose my playmat? Yes.  At every pledge level. You will be able to choose from all of the mats unlocked here by the end of the campaign.  Hopefully you will have plenty of choice! Tue, Sep 24 2019 3:02 pm EDT How do I get a free artist proof? If you are one of the first 2500 backers AND you are backing for at least one playmat then you will receive a free, randomly selected signed MTG artist proof. Sat, Sep 28 2019 11:33 am EDT When will I be charged? Not until after the campaign ends - which is November 17th. Sat, Sep 28 2019 2:34 pm EDT What size are the playmats? They measure approximately 60 x 35 cm (24 x 13.5 inches) Sun, Sep 29 2019 2:03 pm EDT Who chooses which playmat I receive?` You do - at any level with a playmat in the reward.... your choice of any playmat released via this campaign. Sun, Sep 29 2019 2:37 pm EDT Tell me about the free prints... The 5 free prints are offered as a gift to anyone backing for at least one playmat.  They are high quality 350gsm paper, velvet laminated and measure 210 x 148 mm or 8.27 x 5.83 inches (this is international standard paper size A5). They will be shipped with your playmat(s). They will not be signed by John, he will have enough to sign already! Sat, Oct 19 2019 5:00 am EDT ?  ""]"
96,1096,"[' Can early bird tiers add more pins to their pledge? Yes! Early bird tiers can add $10 per pin for each additional pin they would like to add to their rewards package. Fri, Jul 17 2020 10:10 am EDT Can I buy stuff from your shop to ship together with my rewards from this kickstarter? Yes! If you would like to purchase anything from my shop to have it ship with your kickstarter rewards, you can send me a message with what you would like to purchase and I can set up a custom listing for you. However, I will also be using Backerkit for surveys and reward fulfillment after the campaign ends, and there will be an add-on store available there for backers to purchase additional items for their packages. Fri, Jul 17 2020 10:10 am EDT ?  ']"
97,1097,['   ']
98,1098,['   ']
99,1099,['   ']
100,1100,['   ']
101,1101,['   ']
102,1102,['   ']
103,1103,['   ']
104,1104,['   ']
105,1105,['   ']
106,1106,['   ']
107,1107,['   ']
108,1108,"["" You have so many awesome perks.  I want more than one, how do I do that? Thu, Nov 13 2014 7:42 pm EST Tell me more about these $500 annual open workout passes This is a Kickstarter only special you can pre-purchase an entire year of training for $500.  If you come once a week this is less than $10 a session. If you really beast out than it's even less. There is no more affordable training than this. You will be able to attend all dedicated open workouts - there will be daytime and evening sessions. If you cannot make an open workout time, you are also welcome to come and train around whatever else is happening in the space so long as it is open. Friday and Saturday nights will be reserved for performances and there will be occasional full venue rentals. Otherwise the Muse is your (safety conscious) playground. Tue, Dec 2 2014 11:05 am EST ?  ""]"
109,1109,['   ']
110,1110,['   ']
111,1111,['   ']
112,1112,['   ']
113,1113,['   ']
114,1114,['   ']
115,1115,['   ']
116,1116,['   ']
117,1117,['   ']
118,1118,['   ']
119,1119,"[' What is the material of the print? The material of the canvas will be clothes, latex printed on top. If you would like to have metal canvas option for additional price, please contact me. Fri, Mar 27 2020 7:17 pm EDT ?  ']"
120,1120,['   ']
121,1121,['   ']
122,1122,['   ']
123,1123,['   ']
124,1124,['   ']
125,1125,['   ']
126,1126,"["" ☆ What is a “Zine”? “Zine” is short for “Fanzine” (“fan” + “magazine”). In this context, sometimes also referred to as an anthology or fanbook. “Steven Universe Forever: I can’t believe we’ve come so far” consists of a publication composed of a group of artists to pay homage to Steven Universe in the form of a collection of illustrations. Each artist will be submitting a piece inspired by an original Steven Universe song. Tue, May 5 2020 7:04 am EDT ☆ How can I apply? Applications are currently closed. Tue, May 5 2020 7:04 am EDT ☆ Who's in the zine? @slooshk | 4nju | 809LHR | Ami | AtxNolasco | Automne | Avercwh | Azure Nika | Bermit | Cazz | CHRISQI | Debora Santos | Dement09 | Dennies Yatas | Diana Peredo | Doki Rosi | Dresden | Eeyistscoco | Elikapika | Foxboros | Gamut | Grace Kraft | HSL | Isadora Zeferino | James Jeffers | Jem Milton | Jenv Arts | JF-Madjesters1 | Jigokuhana | Juniperarts | Laura Guglielmo | Leo Vidal | Loycos | Malcom Pryor | McJaime | Mina | Misspolycystic | MTHSMNDS | Nagai13 | Nevgig | Nico | Nito | Nyatche | Oceanfruit | OhWellaDays | Pandalama | Paneyneygirl | PassionPeachy | Salmon | SketchingWithGrethen | SketchySketching | Soapai | Sockfinch | Spundinacup | Talles Rodrigues | Unicorn Gunter | Vincenzio Art | Waterdrain Tue, May 5 2020 7:04 am EDT ☆ Will I be able to buy the zine later? No. This zine will only be printed for Kickstarter backers. Tue, May 5 2020 7:07 am EDT ☆ Will I be able to buy merch items separately? We're not going to be organising any sales outside this Kickstarter campaign. However, some artists may sell merch items in their stores later on. Contact them to know if you can acquire their pieces! Tue, May 5 2020 7:07 am EDT ?  ""]"
127,1127,['   ']
128,1128,['   ']
129,1129,['   ']
130,1130,['   ']
131,1131,['   ']
132,1132,['   ']
133,1133,"["" Can I choose any design I like Yes you can choose any design you like, even if you like to have some of them repeated. Tue, Oct 27 2020 10:44 am EDT When do I get to choose the designs? After the campaign end. I will send all the back a survey. And then you can choose any designs you like. But the survey won't be sent out too soon. Because I will also collect shipping addresses. Sometimes if we collect too soon, people may move and make the address obsolete. Tue, Oct 27 2020 10:44 am EDT Does the shipping come with tracking. Yes, the shipping does include tracking. I am using airmail from post office that comes with a tracking number. Although there is a possibility that during the time of actual shipping airmail between where we are (Hong Kong) and the receiver country is suspended due to the virus. Then we may have to forced to use surface mail which does not come with tracking in most countries. But we can also choose to wait till airmail is back Fri, Oct 30 2020 7:46 pm EDT I am new to Kickstarter, can you explain how it works? Sun, Nov 1 2020 10:10 am EST What is an add-on and how do I do it. Add-ons are items that you can add to your rewards by manually adjusting the pledge amount. In our case, the add-on are new mini pins.  The base price of one mini pin is US$8 + $2 for flat worldwide shipping. So if you want to add one mini pin to your reward, you should increase your pledge by US$10. Please notice that even after you increase the pledge you will not see the name of the add-on item on your pledge. No worry we will check with you after the campaign and give you a survey to confirm the add-on. Other wise we will need to create new reward level and you will have to cancel your existing reward and pledge again. It would be very trouble some and create lots of problem Thu, Nov 5 2020 9:56 am EST ?  ""]"
134,1134,['   ']
135,1135,['   ']
136,1136,['   ']
137,1137,"[' Can I add-on aditional  copies of the book to my order? If you\'d like to add more copies of the book in addition to what you receive in your tier, please refer to this chart for how much additional shipping cost to include as well: Simply message me to let me know that you\'ll be doing a book add-on and the quantity, and the increase your total pledge amount by the appropriate number. If this is confusing, and you need assistance in calculating the cost, just give me a poke and I\'ll let you know what the number should be. Shipping costs are based on weight, and so it does cap out, which is why the sliding rates, and US orders are being shipped Priority Mail since coloring books do not qualify for Media Mail because they don\'t technically count as ""books"". Sat, Feb 24 2018 7:13 pm EST ?  ']"
138,1138,['   ']
139,1139,['   ']
140,1140,['   ']
141,1141,['   ']
142,1142,['   ']
143,1143,['   ']
144,1144,['   ']
145,1145,['   ']
146,1146,['   ']
147,1147,['   ']
148,1148,"["" How do I add my current stock? You will be able to upload a CSV/Excel file with all your current stock levels, pricing and location in your storage. We'll then match this with the effect simulations for you, or you can create your own effects if we don't have that product already available. Tue, Jan 29 2019 3:11 pm EST I hate drag and drop interfaces, can I create a script manually and view the simulation at the end? Yes! We will have a script based view where you can manually enter each cue, time etc in a table based format from your inventory and then switch to the simulation to check the design afterwards. Wed, Jan 30 2019 6:35 am EST ?  ""]"
149,1149,['   ']
150,1150,['   ']
151,1151,['   ']
152,1152,['   ']
153,1153,['   ']
154,1154,"[' Do you perform for schools? Absolutely! Our schools program has been endorsed by both the Virginia Commission for the Arts and the Maryland State Arts Council. We really enjoy introducing these traditions to young folk. Many of them have never heard the music even though they may know they have Irish or Scottish ancestry. When they want to know more about the instruments, music and dance, we know we have planted a seed which can grow into a love of music that will be a lifelong source of comfort and pleasure. Sat, Aug 6 2011 1:42 pm EDT What’s this ‘Pan-Celtic’ stuff all about? We can (& do) talk about this at length! The thumbnail version: The Celts were the ancient tribes that occupied much of Northern Europe before the Romans. They were driven to the western margins (the Iberian Peninsula - Portugal, Galicia & Asturies, Scotland, Ireland, Wales, Cornwall, and Brittany) by the Roman, Germanic and Norse invasions, but clung to their languages and culture over the centuries. Each has its own music and cultural influences. The Pan-Celtic movement brings these various traditions together under one rubric. When you mix the tunes together as we do, the differences and similarities start to emerge, bringing the concept of ‘Celtic’ into sharper focus. We’ve pushed the envelope further by including not just the Scottish and Irish traditions of Appalachia and Cape Breton, but also the Celtic elements of Québécois, Cajun and South American music. Fri, Aug 5 2011 11:52 am EDT Do you guys do any original stuff or is it all covers? Well, we play traditional songs and dances which means most of them were composed centuries ago. But they are not ‘covers’ in the sense that we copy someone else’s performance. The arrangements, interpretation, harmonies etc. are entirely our own. In any given set we’ll weave together two or more tunes, usually from different nations, to create a unique original piece of music Fri, Aug 5 2011 11:52 am EDT Why do you play traditional music? All the modern genres of the arts have their roots in older traditions. The traditional music that comes down to us is the best work of thousands of musicians over hundreds of years. All the second rate stuff got filtered out or forgotten along the way. As Celtic artists we have a responsibility to preserve our heritage and pass it along to the next generation so they too can build on it. Just as poems must be read aloud and plays must be performed, traditional music only lives if it is played. Some folk only want to play original music. Some of us choose to focus on the traditional. There’s room for all... Fri, Aug 5 2011 11:53 am EDT Why do you need so much money to make a CD? These days doesn’t everybody do it on a computer in their basement? Certainly a lot can be accomplished in a home setup, but a professional studio offers better acoustics, mics, preamps, software etc. and, most important, the benefit of the ‘ears’ of an experienced sound engineer. We often lay down a dozen or more tracks. Editing and mixing that much requires the right tools. An industry rule of thumb is that every minute of finished music takes an hour of recording and an hour of mixing. For a 55 minute CD that means about $9,000 in studio time. When you add in mastering, artwork, licence fees for any non-traditional material, and the manufacturing cost, the total comes in around $13,500. We’ve spent $8,000 so far which is why we need $5,500 to finish. We waited until the studio work was nearly done so you can be sure the project  really will get completed. Fri, Aug 5 2011 11:56 am EDT ?  ']"
155,1155,['   ']
156,1156,['   ']
157,1157,['   ']
158,1158,['   ']
159,1159,['   ']
160,1160,"[' How long will it take to ship my reward? Turnaround for cards is about 12 working days, but as soon as I get them I\'ll have them sent out. If you\'re in the UK, they\'ll be sent Royal Mail 1st Class, so should be with you in a couple of days after they\'ve been posted. For overseas backers, this will take a little longer but as quickly as I can feasibly manage :) Thu, Nov 5 2020 6:37 am EST Who is making the cards? The cards will be illustrated and designed by me, and will be produced with either MPCC or Ivory - likely the latter, as they are UK based as I am. As far as who is printing the cards, I\'m either going with MPCC or Ivory - likely the latter as they are UK based, as I am. With Ivory, the card specs are as follows: ""Sure Slip 310gsm textured black cored playing card board. Full Colour throughout. Sealed both sides with our playing card coating. Instruction Leaflets not required. Inserted in to personalised tuck boxes printed full colour on 350gsm Zanta Box Board matt laminated."" Fri, Nov 6 2020 2:39 am EST Who or what are SpookyBois? I don\'t really know, I just like drawing them Fri, Nov 6 2020 2:39 am EST What is wrong with you? christ knows Fri, Nov 6 2020 2:39 am EST ?  ']"
161,1161,['   ']
162,1162,['   ']
163,1163,"[' REWARDS - TIMING: When will all of the rewards be sent out? Of course, like all crowdfunding campaigns (and most docs!), the schedule could always change. We can\'t promise what\'ll happen, but we CAN promise we\'ll work hard to tell you ASAP if/when anything changes. And you\'ll always be able to find our most current estimates at the link above. Fri, Mar 18 2016 2:52 pm EDT REWARDS - SHIPPING: When will you collect shipping charges? Quick answer: We\'ll charge you for shipping after the campaign ends, when you fill out your Reward Order form. Want more details about this, or why we\'re doing it (to save you money!)? Fri, Mar 18 2016 3:11 pm EDT REWARDS - T-SHIRT: What sizes are available? How will you know what size I want? There are always LOTS of shirt-related questions, and we\'ve got answers to most of them. Fri, Mar 18 2016 3:11 pm EDT CAMPAIGN - Why doesn\'t your Kickstarter actually say ""FUCK"" in the title? RIGHT?! This is one of the best, most important questions you can ask! Basically, because most of the online platforms won\'t allow us to use it... but don\'t worry, it\'s not the name of the MOVIE... it\'s just the name of the Kickstarter campaign. Fri, Mar 18 2016 3:11 pm EDT CAMPAIGN - Are members of the Zappa family involved? This one is really important too. Before she passed, Gail Zappa, and the Zappa Family Trust (ZFT), gave me permission to make this movie, and with it, full access to include ANYTHING in Frank\'s private archives (""the Vault""). But the Zappas do NOT get creative control or approvals over the finished film, which is important to me. Otherwise, it wouldn\'t be an objective doc. It would be a commissioned puff-piece. Fri, Mar 18 2016 3:11 pm EDT CAMPAIGN - Why are you crowdfunding this project? There are a few big reasons, but the biggest are that: (a) I think a lot of Zappa fans will be excited, just like I am, at this chance to peek inside the Vault, and to save/preserve a lot of the historical (but less commercial) stuff Frank saved, and (b) I think Frank would have been totally into crowdfunding, since it lets artists keep a lot more creative freedom. Fri, Mar 18 2016 3:11 pm EDT REWARDS - Will backers see/receive the finished doc before anyone else? Quick answer: that depends on a lot of factors, and I don\'t control all of those. But I WANT backers to see the movie first, even if we do a live online preview screening. I can\'t promise you\'ll get your downloads or DVDs before they go on sale, but I CAN promise I\'d like you to, and I\'ll do my best to make that happen, if it doesn\'t keep us from getting distributed. Fri, Mar 18 2016 3:11 pm EDT THE MOVIE - Aren\'t there a bunch of other Frank Zappa documentaries already? Fri, Mar 18 2016 3:11 pm EDT THE VAULT - If we save the Vault, who owns the stuff in it? Quick answer: whatever we save and digitize from the Vault will still belong to the Zappa Family Trust, but we\'ll have full permission to include ANY of what we find in the final doc, and the companion book, and I\'ll be able to share a bunch of clips and highlights with you as part of the DIGITAL VAULT PASS reward (TRACK 25+). Fri, Mar 18 2016 3:11 pm EDT THE VAULT - Why aren\'t the Zappas saving the Vault on their own? Quick answer: they\'ve been working for decades already to save and release as much material as they can, but it\'s a MUCH bigger job than most people can imagine. It takes a TON of time and money, and by the time they\'re able to get around to all of it (especially the less commercial stuff), it might be too old/damaged to fully restore and preserve. And I don\'t think I\'m the only Zappa fan who likes the idea of helping save more stuff, and getting to see more of what\'s hiding in there, so I think it works out for everyone. Fri, Mar 18 2016 3:11 pm EDT THE VAULT - What happens to the Vault if we don\'t raise enough? Will it all be lost? Quick answer: FUCK NO. The ZFT will continue working to save as much as they can on their own, and will probably continue releasing it on new albums. But we have a chance to save a lot more stuff, right now, and get access to it for the doc, the book, and the Digital Vault Pass. Fri, Mar 18 2016 3:11 pm EDT THE VAULT - How are you going to preserve and archive everything? Is Joe Travers involved? Oh man, such a great question. The quick answer: yes, Joe ""Vaultmeister"" Travers will continue to oversee ALL efforts to preserve and save material from the Vault, but with the funds we raise, we\'ll be able to help him expand and save more... especially some of the really interesting, but less commercial, material about Frank\'s life. I\'ve been learning a ton about the complexities of preserving and archiving, but I\'ll never know as much as Joe. (No one will!) So, I asked him if he could write a little bit about what\'s involved, and he sent me a detailed answer. Fri, Mar 18 2016 3:11 pm EDT BONUS REWARDS - How do I get my ZAPPA FOR PRESIDENT stickers? How will you know I voted? Fri, Mar 18 2016 3:15 pm EDT THE ZAPPAS - Why aren\'t the Zappas paying for this doc themselves? Quick answer: because it\'s important that this movie be objective and unbiased. The ZFT approved us making it, but have no creative control or approval over the final edit. Sat, Mar 19 2016 3:10 pm EDT ?  ']"
164,1164,"[' I\'d like to offer it as a Christmas Gift Do you want to give the book as a Christmas present � ? No problem! As the shipping is planned in March 2021 you\'ll be able to print a ""your gift is on its way"" paper card directly at home. You can then slip it into an envelope for your cat, mouse or hamster. Fri, Dec 4 2020 7:57 am EST ?  ']"
165,1165,['   ']
166,1166,['   ']
167,1167,['   ']
168,1168,['   ']
169,1169,['   ']
170,1170,['   ']
171,1171,['   ']
172,1172,['   ']
173,1173,['   ']
174,1174,['   ']
175,1175,['   ']
176,1176,['   ']
177,1177,['   ']
178,1178,['   ']
179,1179,['   ']
180,1180,['   ']
181,1181,['   ']
182,1182,['   ']
183,1183,['   ']
184,1184,['   ']
185,1185,['   ']
186,1186,['   ']
187,1187,['   ']
188,1188,['   ']
189,1189,['   ']
190,1190,['   ']
191,1191,['   ']
192,1192,['   ']
193,1193,['   ']
194,1194,['   ']
195,1195,['   ']
196,1196,['   ']
197,1197,['   ']
198,1198,['   ']
199,1199,['   ']
200,1200,['   ']
201,1201,could not find faqs
