,id,comments,n_comments
210,1942440455,"Only backers can post comments. Log in
No comments yet.",0
211,873439195,"Only backers can post comments. Log in
Amanda LeeSuperbacker
over 2 years ago
Received my package today. Thank you!
Carrie Hewell
over 2 years ago
Absolutely FANTASTIC! I just received my copy of Forgotten Roots and I didn't realize how gorgeous the print work would be. The book and paperstock feel great and while I love the web version of the comic, the paperback is absolutely gorgeous and an experience all it's own <3
Tony Caline
over 2 years ago
Congratulations !!
TheYaoiCollection_On Ebay
over 2 years ago
Such a wonderful surprise to discover this. I absolutely love the art as well as the premise, not to mention the inclusion of characters rarely found in comics. I am a huge fan of BL/yaoi and this will be an excellent addition to the collection. Congratulations on getting funded and I cannot wait to see it all come together. Thank you for sharing all your hard work and talent; you've picked up a brand-new fan. Love and support to you!
Amanda LeeSuperbacker
over 2 years ago
So glad to see this being funded in just a few days. Congrats.",5
212,107548254,"Only backers can post comments. Log in
David BrownlessSuperbacker
10 months ago
Loved the film, love the tee and pin too. And when I can finally shop for a frame for the poster that's going up on the wall first thing. My wife *will* be pleased (some sorcery may be required)!
Lurker FilmsCreator
10 months ago
Fantastic!
Geoff Groff
11 months ago
I just received my t-shirt and pin and quite happy with them.
If I am correct, the digital rewards are not yet released?
Lurker FilmsCreator
10 months ago
Geoff check your kickstarter emails you should have received a link.
David Sayers
about 1 year ago
Hey, did I missed something? Have the digital rewards (PDF of the script, digital poster, etc.) ever been released?
Lurker FilmsCreator
about 1 year ago
Hi David,
For those who had digital only pledges, I will be sending out another email to the electronic share using the email I have for you from the Kickstarter pledge. Trying to use Google Drive with authenticated emails but this may not have worked for everyone. If you had a different pledge level you will get access when we fulfill the rest of the reward, Will post an update this weekend and emails have been sent.
Michael WildSuperbacker
over 1 year ago
Yes, saw it at HPL Film Festival! Excellent!
Lurker FilmsCreator
over 1 year ago
Glad you got to see it at the theatre! But in my humble opinion it best seend in a chamber with a high ceiling, ideally with a stone floor, full of moving shadows cast by a wood-fire that flickers on a great hearth... and of course your daemon familiar in a jar next to your throne chair. But that is just me.
Henry Eshleman
over 1 year ago
Just saw the film on the stream the HPL Film Festival put up.
I am so, so happy with what you guys produced. It's lovely.
Lurker FilmsCreator
over 1 year ago
Thank you!
Henry Eshleman
over 1 year ago
There. That should about do it.
Lurker FilmsCreator
over 1 year ago
Thanks Kaylen for sharing! Let us now when it gets released.
Kaylen Wheeler
over 1 year ago
I really love this story. In fact my band, Harbinger of Storms, has a song called Nylissa based on it, which will probably be recorded by end-of-year.
(Not to be confused with the ""Nylissa"" song by the band Malygris.)
Lurker FilmsCreator
over 1 year ago
Thanks David for the kind words! As we get get closer to our goal we will look at doing add-ons and stretch goals. Stay tuned! cheers
David
over 1 year ago
This looks great! I've always loved CAS's writings, and I'm looking forward to seeing the final product of your film!
Will any of the rewards be available as ""add-on"" to lower level pledges?",15
213,1392581799,"Only backers can post comments. Log in
Oscar Gomez
about 1 month ago
PDF received! Thanks. Although the email does come from info.herrrabox@gmail.com, it shows up in my inbox as Joseph Damon. Just an FYI in case any one missed it.
Carlos Azevedo
about 1 month ago
YES! Thank you for the info, I searched for info@herrabox.com and got nothing. I searched Joseph Damon and FOUND IT in my trash folder. Thanks again for the info Oscar!
Oscar Gomez
about 1 month ago
Glad I could help Carlos!
Carlos Azevedo
about 1 month ago
Still no PDF! I checked for the info@herrerabox.com in my inbox, spam, and trash. Nothing. I double checked the survey and my email is correct
Oscar Gomez
about 1 month ago
Hi, wondering what I should look out for regarding the email with the pdfs. Will it be a backerkit email or another company sending it?
HerreraboxCreator
about 1 month ago
it will be coming from info@herrerabox.com as we did not use backer kit
William Holland
about 1 month ago
I thought that the PDFS were going out this week?
HerreraboxCreator
about 1 month ago
William -
Half the pdf's were already sent out and the remaining other half will go out Tuesday Feb 2nd, thanks
Carlos Azevedo
about 1 month ago
Have you received your PDF? Still waiting for mine.
Kenny WongSuperbacker
about 1 month ago
Hi Francisco, i def have not gotten the email still. Is there any way i can submit my info directly to you?
Ivan Bigotes
about 2 months ago
Hi, any update with the ebooks?
Showing 3 of 4 replies
Load previous replies
HerreraboxCreator
about 2 months ago
Ivan -
PDF's going out this week so stay tuned.
Ivan Bigotes
about 2 months ago
thaaanks so much :)
HerreraboxCreator
about 1 month ago
Ivan -
If you didn't receive your PDF last night, you will tonight as 100% of pdf's will be sent off by Tuesday February 2nd. - Thanks
Oscar Gomez
2 months ago
Hi, any update on the progress of this project?
HerreraboxCreator
about 2 months ago
Oscar -
As from the newest update you will find that the PDF's are going out this week.The physical rewards will not ship until March as stated in the project, but once we have move through each phase we will be updating. Im sure it will be a week or two till we get physical copies to approve, so bear with us. Thanks
Daniel Salcedo
2 months ago
Hola, solo quería saber si los pdf y los paquetes ya fueron enviados :)
Muchas gracias y feliz año !!
Oscar Gomez
2 months ago
Hello, and Feliz Navidad, I hope that you guys had a good one. Reaching out to see if any pdfs have been sent out or is that on hold until after the new year. In any case hope you and your have a happy and better 2021. Looking forward to these!
Kenny WongSuperbacker
3 months ago
Just wanted to update you that I still haven’t gotten my survey kit. Is there any way i can send it to you via messaging?
Kenny WongSuperbacker
3 months ago
Hi, i haven’t gotten my backerkit survey.
HerreraboxCreator
about 2 months ago
Kenny -
All surveys went out a week after the project funded. Please check your email you supplied as we still need 21 surveys and im assuming one of those s yours. Thanks
Jonathan Williams
3 months ago
Helloo, when trying to input my email for the survey it just hangs and wont submit 😭 i dont see any other questions on there to fill out so I’m struggling! Any help would be great!
HerreraboxCreator
3 months ago
Let me look into this issue with kickstarter to see how to resolve as it will be an issue for all backers
HerreraboxCreator
about 2 months ago
Jonathan -
other people had this problem that you may be using an old kickstarter as they have updated and fixed these bugs and or you also replying off something that blocks you. Other backers had sam issue and fixed the issue.
Thanks
Ivan Bigotes
3 months ago
Hi, I´m a baker from the digital books 1 and 2, When and how will you send it?
Thanks
HerreraboxCreator
3 months ago
First week of January the Digital Deluxe PDF will be emailed out.
This person has canceled their pledge. Show the comment.
Udo Erhart
4 months ago
Hi, i backed one of the Sets with a signed cell. Which series/films are these cells from?
HerreraboxCreator
4 months ago
There were cels created for older books/properties by Francisco and its those(Magic Box Books A & B;Bitten).
This person has canceled their pledge. Show the comment.
This person has canceled their pledge. Show the comment.
HerreraboxCreator
4 months ago
Everything that is in the 2 new Retrobox HC books is completely new content. There are a pg or two that will show the lineart of previously rendered images and or thumbnails for some pieces, but no repeat of content ever used in Sketchbook,Magicbox or Looney Box.
Anthony Perez
4 months ago
I picked up your Bubble Pink vinyl while walking by a store on Melrose a long time ago. Love your work. Wish I could afford the figure but I’ll settle for the books. Thank you.
HerreraboxCreator
4 months ago
Thanks for backing the campaign. Stay tuned a lot more great artwork from the books to be shown through the next 29 days.
Alejandro AlbaSuperbacker
4 months ago
Does the retro box #6 with the signed cell come with the books signed as well?
HerreraboxCreator
4 months ago
Unfortunately only the animation cell comes signed in that Reward.",37
214,857136022,"Only backers can post comments. Log in
Ann Jones
almost 2 years ago
You go girlfriend... your dream is going to become a reality!
Laura Seeley
almost 2 years ago
Looks like a huge winner, dear Cori! Can't wait to see this beautiful book come to a reality!",2
215,1141988704,"Only backers can post comments. Log in
Chris P Spatgen
over 7 years ago
Received CD and Bumper Sticker today!
Chad Britt
over 7 years ago
I have lived in San Antonio for four years now. My wife and I are both music educators. We both love that someone in SA is doing something amazing with music! I'm so glad that you got backed 100% I'm excited to hear your entire album. I only wish I could have contributed the max amount. Keep going!!! I love the idea of the combo of rock and chant!
Dale BenedictCreator
over 7 years ago
Alexander, woo hoo indeed!
Coffee, that's cool about your choir. I'm stoked as well!
Wouldn't be funded without you.
Coffee Cup
over 7 years ago
Yay! Funded! I'm excited. I sang in a Latin chant choir for 5+ years, so I'm stoked for this project.
Alexander D Secary
over 7 years ago
woo hoo funded!
Grant Glewwe
over 7 years ago
You rock Dale! I'm looking forward to the album.
Dale BenedictCreator
over 7 years ago
I was planning on MP3, but if there is a demand for another file format, I will certainly accommodate. I will include album art and CD pamphlet (lyrics, credits, etc.).
Alexander D Secary
over 7 years ago
What format is the digital download going to be in (MP3, FLAC)? Also is it going to include the artwork and CD pamphlet in PDF? Great idea and thank you!",8
216,50141785,"Only backers can post comments. Log in
Llarry AmroseSuperbacker
11 months ago
Still excitedly awaiting the T-shirt (and CD), while understanding that production/shipping are a little disrupted right now...
Have listened to the album (download) a couple of times and really enjoyed it.
Tech01
11 months ago
Same, but a little disturbed by the total void in communication/updates.
Victoria Ann Van ArnamCreator
11 months ago
Howdy folks, as you can imagine things ground to a halt on my end. My deepest apologies for the lack of communication. The packages for tiers ""Thank You,"" ""Album and Shirt,"" ""Best of TLV,"" and ""Tranquil Tones Albums"" will be shipping Monday. ""Getting Physical USB"" and ""Total Package"" Will be shipping shortly after.
Tech01
11 months ago
Any updates? Last one was February 27th.",4
217,2093330865,"Only backers can post comments. Log in
Philip Clements
about 1 year ago
I suppose the posters aren’t happening, which is a shame. Please don’t do another update getting our hopes up when all you wanted was support for another project.
John Nada
over 1 year ago
Any word on them posters? It’s been three months since the last update. Not gonna back another project till I get the poster.
Matt Goble
over 1 year ago
No sign of a poster here either. I really don't understand how we go from 'They'll be shipped Monday' which was back in June, to nothing by the end of August. It appears that the only reason for a 'poster' update was to announce another project they wanted funding on.
Nick Bosse
over 1 year ago
I still havent recieved my signed poster, this is getting stupid!!!
I have sent you a message, please reply!!!
Matthew Stanosz
about 2 years ago
Any news on the posters? This is so old I can't even find th facebook posts a out them anymore. Another update and ongoing updates would be great until this is resolved. Thanks.
Gareth-Michael Skarka
about 2 years ago
It's now 2019. Can we get a detailed update on the signed posters, or, failing that, a refund of the difference in pledge costs?
Cult Screenings UK LtdCreator
over 2 years ago
Scammed is a very serious accusation.
The doc was made and released and has got amazing reviews - we released a doc that far surpasses what we intended to make.
As for the posters:
- they were made and signed by Tom when we were in LA shooting the doc
- we then had them signed by graham in the U.K. a couple of months later when we attended a show with him
- we were told they bad been shipped by a member of our team who was tasked with shipping the perks
- it soon became apparent that they had not and the member of the team was removed
- we investigated but as the posters never appeared on eBay or other selling sites it was hard to prove what had happened to them other than ‘getting lost’
- we decided to produce a limited edition poster with a signed foil sticker which would be better than the original poster
- these were sent to graham first (as we are U.K. based) and he returned them in June this year
- as we were going to LA in July we decided to take them direct to Tom and arranged to meet him (as we do every year)
- when we got to LA Tom had to leave on business and we left them with our LA contact who is a well known doc producer
- Tom agreed to resign and we are awaiting them to be signed
We are aware that this has taken a hell of a time and is unfair on those who have supported us - we can assure you that we are not scamming anyone and to suggest that would mean that we took money and pocketed it which is theft and is an extremely serious accusation to make in a public forum.
Please be patient for a little longer - we will continue to push and get them signed and shipped ASAP!
Gareth-Michael Skarka
over 2 years ago
I'm willing to give you guys the benefit of the doubt on this.
But the silence when asked via emails, facebook, etc. REALLY does not help. Plus the whole ""removing"" of the team member -- you haven't asked him to turn over the posters? Have you gone to the authorities? Because that IS theft -- seems like you'd want to recover your property.
Can you give us details on the new ""limited edition"" version? Size, etc.?
Philip Clements
over 2 years ago
Why did you not explain this sooner. People might have been more understanding. Whenever I asked about the posters, I was given a really vague reply. I feel like this is the first time I've understood whats been happening. Thank you for the update.
Robert Sommerfield
over 2 years ago
This is ridiculous. I will never back another project from you guys again. In MAY you said everything would be resolved by MID JULY! Well over 2 years now!? Come on!
Matt Goble
over 2 years ago
So... did anyone get those posters??
Philip Clements
over 2 years ago
No, I've asked a few times. It's a shame.
Robert Sommerfield
over 2 years ago
No these guys scammed us.
Gareth-Michael Skarka
almost 3 years ago
Update via email with CultScreenings:
""Graham has the posters now... he was given them last weekend. He said he would have them done within a week.
they will then go back to Tom in CA (should take a week, then 2 weeks to sign and return)
They will then be shipped. [...]
By Mid-July this whole issue will be resolved.""
Matt Goble
almost 3 years ago
Haha, just came here to post about the same update. Hopefully this will all get resolved now, although a shame they couldn't communicate through kickstarter directly with their backers.
Gareth-Michael Skarka
almost 3 years ago
A post from May 5th on the Facebook page: https://www.facebook.com/frightnightdoc/posts/2067543913318326
""It has come to our attention that the signed posters from the Kickstarter haven’t arrived with pledgers despite the campaign being over 2 years ago!
We sincerely apologise for this and it seems that there has been a mix-up somewhere with the personnel who ‘managed’ our rewards.
We are confident that all tees and blu-rays arrived. We now handle all rewards and orders personally!
We’ll get a new batch of foiled autograph stickers sent to Tom to sign in the next few weeks after we see Graham on May 19th.
Apologies again and we’ll update on here when we ship them.""
Unfortunately, this seems VERY familiar -- a lot like the update posted here in April of last year.
Matt Goble
almost 3 years ago
Wow, and there's my comment below asking for an update last June.
Even drop them a message via - https://www.facebook.com/DeadMouseUK/ - at the end of February, but no response.
Looks like they've moved on to the Robocop and Pennywise docs. Maybe worth an email to cultscreeningsuk@aol.co.uk
Gareth-Michael Skarka
almost 3 years ago
OK, it's now mid-April.
Can we please get a backer update sent out, with DETAILS about the signed posters that we pledged for?
Philip Clements
about 3 years ago
Hi, I never received my poster. Is there a delay, or maybe mine was lost in the post. Cheers
John Nada
over 3 years ago
Any word on them posters? Last update was in April.
Matt Goble
almost 4 years ago
Sorry to ask again, but whatever happened regarding the posters?
OA kalogridis
about 4 years ago
ok cool was curious about the posters too
Matt Goble
about 4 years ago
Thanks for the update!
Cult Screenings UK LtdCreator
about 4 years ago
New posters are coming once Tom can sign them
Don't worry
Matt Goble
about 4 years ago
Is anyone else still waiting for the posters? I've received the Blu-ray and have been loving it, but then remembered there was a signed poster as part of the pledge as well.
Pablo Macho Maysonet IV
about 4 years ago
January 9th and mine hasn't arrived in Los Angeles. Any information about delivery in the states?
Edgar Nava Garcia
about 4 years ago
It's January 4th 2017 and I have not yet received my blu-ray copy of the You're so cool Brewster documentary. Is there any way to know if it was shipped? A tracking number or something?
Ant
about 4 years ago
Watched it last night and really enjoyed it. Great work everyone, fabulous doco. It's a shame about the frame-rate snafu, but still an amazing release.
Philip Clements
over 4 years ago
Hi,
Just asking if the posters shipping at the same time as the dvds?
Cheers.
Showing 25 of 105 comments
Load more",108
218,550619736,"Only backers can post comments. Log in
This person has canceled their pledge. Show the comment.",1
219,455048556,"Only backers can post comments. Log in
No comments yet.",0
220,386421381,"Only backers can post comments. Log in
Rebecca MSuperbacker
29 days ago
I LOVE my pins! They are beautiful! Thank you so much!
Rebecca MSuperbacker
4 months ago
You posted that surveys have been sent but I did not get mine backer 38
Valerie TrainorCreator
4 months ago
I sent you a private message :) so weird you didn't receive it!",3
221,1144806801,"Only backers can post comments. Log in
No comments yet.",0
222,830230137,"Only backers can post comments. Log in
Jessica RickardssonSuperbacker
over 5 years ago
This project was really interesting and I am so sorry it wasn't funded. Would love information if you decide to continue the project in any other way.",1
223,719483618,"Only backers can post comments. Log in
No comments yet.",0
224,2124602398,"Only backers can post comments. Log in
Lee WerrinSuperbacker
over 1 year ago
Just finished reading this. Fabulous art, and great story that required some concentration, which I loved. Cannot wait to find out what happens next!
snon
over 1 year ago
Very nice Art, but for easier reading 2 smaller HC would have fitted better für me
And to be honest: I didn't understand the story -except maybe the ""flashback""? interim stories.
raizy
over 1 year ago
I also got mine today. I have to say I didn't expect something so big, but I absolutely love it. Great work!
Esa ErikssonSuperbacker
over 1 year ago
Got my package today. The book is beautiful and HUGE! Everyting arrived in perfect condition. Thank you!
Lee Sharp
over 1 year ago
Received mine today. Looks wonderful!
Aurora
over 1 year ago
Mine got here today! I'm so happy. It's even prettier in person! I'll definitely be keeping an eye out for your Alien Heart Kickstarter! :D
Ross PatersonSuperbacker
almost 2 years ago
Arrived today. Superb quality throughout.
Wayne Mathers
almost 2 years ago
My pledge arrived today!! Very pleased with how it was packaged together! The quality of this book is absolutely amazing! I’m so glad I backed this!! Will be following you to see what else you produce for Kickstarter!
Diane Smith
almost 2 years ago
Is this project using Hermes to ship? I have a concern about the address noted in my shipping confirmation email but I don't have the ability to update the address (I'm like 90% sure this is the project in question).
Anna FitzpatrickCreator
almost 2 years ago
Hi Diane,
Yep, using Hermes, what's the issue and I'll see if I can get it sorted out for you!
Diane Smith
almost 2 years ago
The house number is actually N10034 - just missing the first letter. :) Thank you!
Anna FitzpatrickCreator
almost 2 years ago
Ah, yep, I see that! Okay, I've had that changed for you, hopefully it'll get to you safe and sound!
Cate MSuperbacker
almost 2 years ago
Hi: congratulations on the printing success!
When might we expect the digital release?
TIA,
Catherine
Anna FitzpatrickCreator
almost 2 years ago
Thanks very much! All very exciting :D
The plan is to release the digital copies as soon as the physical rewards have shipped, which is all on schedule to be next Monday the 10th of June! :)
Brian
almost 2 years ago
Hey, how did the proof copy work out? Any updates?
Anna FitzpatrickCreator
almost 2 years ago
Hey Brian,
I'm in the midst of writing a big update on where we're at right now, but the summary is: The proof arrived, and it was gorgeous, but I found a bunch of spelling errors and other little things I wanted to amend that are only apparent on a finished product, I've made those amends and placed the order for the full load last week! They're due to arrive next Thursday :D
Tony SSuperbacker
over 2 years ago
This looks fantastic. I only found it this morning, so I'm glad I was in time to make a pledge. I don't normally go for the printed copies (postage to this side of the world is a killer), but I just had to for this one. I'm looking forward to it. Well done and thanks. Merry Christmas!
Camilo
over 2 years ago
HEYY!! I saw this project yesterday, today I read about it and instantly fall in love with it! can't wait to have it!! congratulations and thank you!!!
C.-
Anna FitzpatrickCreator
over 2 years ago
Woohoo! Ah I'm delighted you like it, I hope you fall in love even more when you get the book!
Priya Thomas
over 2 years ago
Wow! I really love this!! I cannot wait to read it! The graphics are absolutely beautiful. I adore fantasy and this looks perfect for me!
Priya x
Anna FitzpatrickCreator
over 2 years ago
Ah thank you so much Priya! I'm excited to put this all together! hehe!",21
225,1669757348,"Only backers can post comments. Log in
Pieter van Schaik
over 2 years ago
When will the photobook be delivered? During the campaign, the date mentioned was before Christmas 2017. We got continuously updates regarding new dates, but also early September has passed by since then. Would be happy to get the book by this year.
John GunnCreator
over 2 years ago
Hi Pieter, thanks for your message. Sincere apologies for the multiple delays. We're working hard to to get the books out as soon as possible and I've just sent an update out with more detail. You'll absolutely have the book this year and thank you so much for your ongoing patience. Best John
Jenn Jacques Steffen
over 2 years ago
So excited to see the final product!
Gloria
almost 4 years ago
Congratulations on your terrific journey and thanks for sharing and making us all part of it. I am truly looking forward to seeing the final prints, I can't wait to get my hands on them!",4
226,409903626,"Only backers can post comments. Log in
Angela Spontelli Gisselman
over 5 years ago
Go out, explore, and give to the world, Frankie and Emily! Know you always have a home here with us and we hope you land here sooner than later. I am confident, Frankie, that you would make Dad proud with your steps towards a company of your own. We love you.
""For it is in giving that we receive"" - St Francis
~ Your Big bro & Sis",1
227,153281041,"Only backers can post comments. Log in
PinHutCreator
5 months ago
@Linda: hi Linda, it is $9 for add-one across the board!
LindaSuperbacker
5 months ago
Do you add 9 or 11 for more pins on a EB tier?
This person has canceled their pledge. Show the comment.
This person has canceled their pledge. Show the comment.",4
228,687074374,"Only backers can post comments. Log in
Angie PuckettCreator
about 5 years ago
Thank you to all that donate! It means so much to me.",1
229,1508847683,"Only backers can post comments. Log in
Genevieve B. Robson
over 3 years ago
I was wondering when backers would get their rewards. I haven't gotten anything yet.
Julia Wykes
over 3 years ago
Hi there! I was wondering if there are any further updates on when we will be receiving our t-shirts?
Candy BeauchampSuperbacker
almost 5 years ago
Congrats! I was so excited when I saw this browsing one day. It's a film that really NEEDS to be made.
Catrina Lim
almost 5 years ago
Congrats! So glad I could be a part of such a great venture. To science!
Kathy
almost 5 years ago
Congratulations! Can't wait to see the progression and completion. Good Job Science Moms hope you are proud, of this accomplishment.
Freida A. Custodio
almost 5 years ago
I'm so excited that this is happening! I'm VERY happy to be part of it. SCIENCE!
C.S. John
almost 5 years ago
Just a little bit of support from like-minded folks at the Rational Parents' Forum on Facebook.
Mothy
almost 5 years ago
Congratulations Science Moms � keep on scienceing.",8
