,id,comments,n_comments
422,1890459512,"Only backers can post comments. Log in
Steven Palchinski
over 1 year ago
I have not heard anything about my shipment here in Canada.
Lushipur Malache
over 1 year ago
Italia, Europa. Just arrived.
Me happy 😬
MajikSuperbacker
over 1 year ago
Received my book today. Absolutely blown away Martin. Amazing work. See you at supanova Saturday sydney
Rob 2.0Superbacker
almost 2 years ago
Books have shipped, since I got mine :D
Very nice!
Jason Mendoza
almost 2 years ago
Hi I would like to know if my package has been shipped
Zsom
almost 2 years ago
Hi,
can we get an update if the books have shipped? It has been some time since the last piece of news.
Ryan
almost 2 years ago
any idea when i can expect to receive my book here in canada?
do we get a tracking number?
Cheri Laurie
almost 2 years ago
Hi all, have the books shipped. It has been awhile
MajikSuperbacker
almost 2 years ago
Hi Martin. When are the books expected to ship?
I'm just curious if it will be before supanova Sydney?
If not I could just pick it up from you when I come to buy more art anyway :)
Adam Downes
about 2 years ago
For the survey / shipping info - will you be using Aust Post for the shipping in Australia? (so i can confirm if my parcel locker will work)
Martin AbelCreator
almost 2 years ago
Hello Adam, We will be using Aus post for our Aussie backers, however because of the book size we will be able to ship them as 'large letters' which is fantastic as it will save us a few bucks each time on shipping.
If it is more convenient for you to put down your parcel locker, please do so and we will just make sure your book is sent via the parcel post instead :) There will be a few other people who do the same and we are happy to accommodate.
James C King
about 2 years ago
Congratulations Martin! Shame you were a few backers short of your 355, but I hope you consider this a resounding success. Look forward to seeing the book!
Martin AbelCreator
about 2 years ago
So close! What a seriously divine moment that would have been to get 355!
Thank you for always supporting us James :)
MajikSuperbacker
about 2 years ago
whoo, congrats martin. looking forward to adding this to my collection of your art :)
Martin AbelCreator
about 2 years ago
Thank you so much! I promise you will see us at a Sydney convention this year!
SeySuperbacker
about 2 years ago
Haven't been on Kickstarter and didn't know you had created another campaign Martin. I actually found out through your Patreon message like just a few hours ago...
I'm glad I came in late as you still had commission slots =)
Always enjoy your work!
Martin AbelCreator
about 2 years ago
oh no Sey, so glad that you saw it in patreon very lucky! Although you know we would have still let you join even if you missed the campaign :D
Let us know what you were hoping for the commission through private message :)
Mario VillanuevaSuperbacker
about 2 years ago
I came in at the few days! I love your art style and hope to obtain one of your commission slots that just opened up for passing the 260 backer threshold!
Mark Race
about 2 years ago
Hi there, sorry this is a Kickstarter Rookie message, however I have just pledged $63 for the UK Shipping on my wife's behalf but there was not anything to ask for delivery information?
How would I go about informing you this correctly?
Thanks - Mark
Steven Palchinski
about 2 years ago
There will be a survey of some sort sent out after the kickstarter closes.
Martin AbelCreator
about 2 years ago
Thanks for backing Mark, Steven I believe is correct when he says that info will be collected and asked for after the end of the campaign.
:D
This person has canceled their pledge. Show the comment.
This person has canceled their pledge. Show the comment.
This person has canceled their pledge. Show the comment.
Martin AbelCreator
about 2 years ago
I did a little research, and it seems it really is out of my control. Looks like it's just one of those things you have to endure with being part of the EU.
Maybe there is a work around, or like Gregor says above, maybe this will come under the threshold, wish I could help you out more! Thanks for pledging!
Cheri Laurie
about 2 years ago
Dang man, 7 days to go and u have blown ur goal out of the water. You must be thrilled and crazy busy right now
Martin AbelCreator
about 2 years ago
Very happy with the outcome! A little busy trying to make sure I can get it printed the way we want and in a timely manner! :)
Ashgane
about 2 years ago
Aaahhhhh this bookmark <3
Martin AbelCreator
about 2 years ago
And now you get the bookmark! Hooray :D :D
MajikSuperbacker
about 2 years ago
Awesome. Glad to see your work again Martin. Hoping to see you at some con's in sydney
Martin AbelCreator
about 2 years ago
Thank you so much man! Appreciate the support. Also I am happy to say YES I am hoping to get up to OzCom and Nova this year for Sydney. :)
MajikSuperbacker
about 2 years ago
awesome dude. cant wait to see what works you'll have for sale at the cons. I buy prints every time I see you :)
Garth Gray
about 2 years ago
Good luck for your campaign!!
Martin AbelCreator
about 2 years ago
Thanks Garth! :D
James C King
about 2 years ago
Looks like a great start Martin! Enjoy the ride, I'm looking forward to getting my copy :)
Martin AbelCreator
about 2 years ago
Thanks James! Congratulations on getting the cover! You were so quick! It was about 30 seconds after we hit launch the number started going crazy :D thanks again for your support!
Kit (Blacksheep33512)Superbacker
about 2 years ago
Good luck! :)
Martin AbelCreator
about 2 years ago
Thankyou so much Kit! you are the best! :)",38
423,754158571,"Only backers can post comments. Log in
No comments yet.",0
424,1631751732,"Only backers can post comments. Log in
No comments yet.",0
425,1068815369,"Only backers can post comments. Log in
No comments yet.",0
426,1016109485,"Only backers can post comments. Log in
Gus
almost 8 years ago
I look forward to my CD...but...how about a trombone duet with Ethan and Dan?",1
427,1329507595,"Only backers can post comments. Log in
No comments yet.",0
428,1132970426,"Only backers can post comments. Log in
therese coupez
about 9 years ago
Thank you for your work in the world, especially with our youth. Sending prayers for the success of this project along with a donation!",1
429,1579498258,"Only backers can post comments. Log in
No comments yet.",0
430,122712407,"Only backers can post comments. Log in
No comments yet.",0
431,1754413881,"Only backers can post comments. Log in
Robert R. BowenSuperbacker
about 1 month ago
Are you planning on doing another series of these stickers? I’d definitely back it again!
PaulKSuperbacker
about 1 month ago
Mine arrived today! The packaging was slightly damaged and bent, but your watercolor looks Magnificent. I got to get it framed and put in my study.
Eduardo FrutosCreator
about 1 month ago
Thanks! ...shame for the packaging.. but i'm glad you like the Watercolor, and it arrived ok to you...
hope you could share a pic when you frame it.. (instagram @lovelycraft_mythos or @eddfruits ) :D
NecroMancer
about 1 month ago
Finally got mine today! It's great!
Thanks
Eduardo FrutosCreator
about 1 month ago
Excelent!!! glad you got it ok!
NecroMancer
about 1 month ago
Still haven't received mine
Robert R. BowenSuperbacker
about 1 month ago
Are you going to work on a second series? I’d love to see another one!
Eduardo FrutosCreator
about 1 month ago
I would love to explore another kind of thing, maybe a T-shirt, would you like something like that?
Beth
about 2 months ago
Recieved mine today ,love them so much
Eduardo FrutosCreator
about 1 month ago
Excellent!! thank you!
Chris R. RappleySuperbacker
about 2 months ago
Also, where can we buy more stickers and postcards?
Eduardo FrutosCreator
about 1 month ago
I'm so glad you get your package! ... mm.. I'm have a few stickers and postcards left, how many stickers packs and postcards do you want ?
Chris R. RappleySuperbacker
about 2 months ago
Arrived and are amazing. So glad I got the hand-painted watercolor! Nyarlathotep is going to be framed and hung up immediately. Can you share an update with the Nyarlathotep that was a stretch goal but we never saw?
Robert R. BowenSuperbacker
about 2 months ago
Got my package today! Love it!! Thank you!!!!!
Eduardo FrutosCreator
about 1 month ago
Great News! thanks to you!!
NecroMancer
about 2 months ago
Are we still going to receive tracking numbers?
Carrie
2 months ago
Hello!
I have not received anything in BC Canada yet. I understand shipping has completed. However, please correct me if I am mistaken. Have any other backers received anything? Just curious.
Thanks!
lorrobertySuperbacker
2 months ago
I am in Italy and haven't received anything yet!
Robert R. BowenSuperbacker
3 months ago
Just read your update. Thank you!! I am really looking forward to getting these!!!
Robert R. BowenSuperbacker
3 months ago
Hi! Just wondering if you’ve shipped my stuff yet. 🙂
NecroMancer
4 months ago
Just checking in to see how things are going.
Robert R. BowenSuperbacker
5 months ago
Don’t tell me which one is mine, though. I want it to be a surprise!
Robert R. BowenSuperbacker
5 months ago
Yes. All of them are cool! I followed you on Instagram. 😁👍
Eduardo FrutosCreator
5 months ago
@Robert R. Bowen: thats right!! Making a cute version of that creepy creature is no easy task... but im happy with the result.. do you like it?
Robert R. BowenSuperbacker
5 months ago
I saw you coloring this afternoon on Instagram. Was that Shub-Niggurath you were working on?
Robert R. BowenSuperbacker
6 months ago
Thank you! Looks so cool!
Got any plans for what’s next? 😋
Eduardo FrutosCreator
6 months ago
Working on the coloring book... production of the stickers.. and a lot of handmade watercolors. :D
Robert R. BowenSuperbacker
6 months ago
Hi! I don’t suppose there’s an update coming soon, is there? 😁
Eduardo FrutosCreator
6 months ago
YES!!! sorry, i had a trip last week, but no I'm moving forward with the project.. Update coming through!
NecroMancer
6 months ago
I have a couple of questions.
1. When you say ""2 packs with 6 different stickers in each"" Does that mean we will get 12 unique stickers in all?
2. What will the original water color be? Will it be a print or an actual copy? Will each be unique?
Eduardo FrutosCreator
6 months ago
Hi! first.. Thank you for your support!!
1. I have upgrade de packs and they will have 7 stickers... the two packs have the same stickers, each one with the same 7 different designs.
2. The Watercolor is an unique handmade watercolor and ink paint of some Lovecraft mythos creature (drawn in my style) .. do you have any preference?
NecroMancer
6 months ago
My favorites are Nyarlathotep and Dagon.
These look like a lot of fun. I'm excited!",32
432,1191528478,"Only backers can post comments. Log in
Catherine CunninghamCreator
over 4 years ago
Thank you very much josh and carlos, really appreciate the support.
josh gregory
over 4 years ago
Great Job reaching your goal and then some!!! What a good start. Good luck with your business. I can't wait to be part of this!
Carlos ""Cabeza de Manzana"" Huerta
over 4 years ago
Added a 2nd pledge to this campaign! So stoked! Only $54 away for the last goal. If all 27 pledge an extra $2 then we can all get the Robert Englund picture. \m/
Travis ""Jokerking"" Bolling
over 4 years ago
Man, sure am hoping we reach this goal:
Free Robert Englund autographed picture dedicated to you added to each box.
Pam
almost 5 years ago
THRILLED to be one of only a few Collectors Edition backers! I truly hope you gain enough subscribers to make this a viable business. As a subscription box person, I've been highly disappointed at the offerings out there, especially Horror Block, with FAR too many in house trinkets! And they call them ""Exclusive""...just another way of saying cheap, because we don't want to get licensed merchandise. :( And their customer service is horrible. As a Canadian company, we should be paying in Canadian funds here in Canada, but are actually charged MORE than our US friends! I can't wait to unsubscribe from them & Loot Crate, so THANK YOU for giving us Horror fans a box that we can be proud of! (I'm keeping Bark Box though...my dogs would eat me alive if I cancelled that one...lol!)
Catherine CunninghamCreator
almost 5 years ago
Thank you very much Allie for the kind words!
Allie Montney
almost 5 years ago
Your idea is brilliant and I hope you reach your goal for this niche market.",7
433,361484095,"Only backers can post comments. Log in
No comments yet.",0
434,1615443653,"Only backers can post comments. Log in
No comments yet.",0
435,429776414,"Only backers can post comments. Log in
No comments yet.",0
436,457076087,"Only backers can post comments. Log in
No comments yet.",0
437,1206642677,"Only backers can post comments. Log in
No comments yet.",0
438,1145510654,"Only backers can post comments. Log in
No comments yet.",0
439,1024979956,"Only backers can post comments. Log in
No comments yet.",0
440,1739155442,"Only backers can post comments. Log in
No comments yet.",0
441,1059635845,"Only backers can post comments. Log in
No comments yet.",0
442,2053003521,"Only backers can post comments. Log in
No comments yet.",0
