,id,comments,n_comments
910,400867109,"Only backers can post comments. Log in
No comments yet.",0
911,1862193707,"Only backers can post comments. Log in
No comments yet.",0
912,1635883507,"Only backers can post comments. Log in
No comments yet.",0
913,1912224410,"Only backers can post comments. Log in
Alexander SchwagerSuperbacker
almost 2 years ago
Thanks, I got the shirt and the jean last week. Included were two small bottles with blue and white liquid in it. What are they for? Thanks for your answer in advance.
VanessaCreator
almost 2 years ago
HI,
Both of them is detergent. Adds durable water repellency and revives breathability in a washing machine or hand wash.
Blue bottle for jean and white bottles for shirt.
How to use:
(Wash by hand)
1. Immerse shirt or jean put into the bowl or sink (hand-hot water).
2. Add half bottle detergent.
3. Agitate to mix, leave to soak for 5 - 7 minutes, then agitate thoroughly.
4. Rinse with cold water until water runs clear.
(Use Washing machine )
1. Remove all detergent build up from the detergent dispenser.
2. Place maximum of 2 clean garments in washing machine.
3. Add hold bottles to the machine.
P.S. Do not use detergents. And do not wash with other non-waterproof products.
Best,
Vanessa
Alexander SchwagerSuperbacker
almost 2 years ago
Thanks for the fast reply.
TanSuperbacker
almost 2 years ago
Hi
I'm as Brad Dancer, the shirt is very very very small
It's seem S size at least for an XL shirt
VanessaCreator
almost 2 years ago
Hi,
Do you receive our email?
Brad DancerSuperbacker
about 2 years ago
As stated in our emails, why would I keep all of that? I’m not spending the money and time to ship back- you sent me the wrong shirt, just send another. You refused, that’s fine, I no longer care and want nothing more to do with you. I cared enough to back you and your dream - you treat me like a regular customer not a backer to help you out. All good - were done.
Brad DancerSuperbacker
about 2 years ago
Verified with my tailor, the shirt does not conform to the size table you posted, it was made wrong or labeled wrong. You won’t send me a new one, so just moving on- this isn’t a normal store purchase so you shouldn’t treat it as such
Showing 3 of 4 replies
Load previous replies
VanessaCreator
about 2 years ago
Hi,
I thank you from the bottom of my heart to every one of the backers.
After we know your problem, we try to communicate with you.
You said that you received the wrong size shirt. We want to know more about the detail before return the product. Because you already throw the product, do you have any related proof, such as the photo? Once your return request has been authorised we will send you another shirt which is the right size or returns the money.
Please Please do not hesitate to email us at kkbackers.info@gmail.com
Best,
Vanessa
Brad DancerSuperbacker
about 1 year ago
I did, you did nothing.
VanessaCreator
11 months ago
Hello,
We are sorry to hear about your situation. Actually, we already shipped orders twice last year. Although we would like to ship the product one more time to you, it is impossible for us to restart the manufacture due to the COVID-19 situation. Coronavirus hitting the manufacturing sector worse than ever as COVID-19 slows production.
Although we received your message on March 14, 2019, you mention that stop contact you. But we care about our backers, we decide to full refunds (HKD 830) via PayPal after the project has been completed around a year. It requires a 30 to 60 day processing period.
Notes: When receiving payments, there’s an additional charge on any currency conversion or transaction fee. We are not responsible if there are such additional charges and transaction fees.
Look forward to hearing from you.
Regards,
Aandree
Brad DancerSuperbacker
about 2 years ago
Woah! I did check the size table and ordered what you said. There is no way this was an xl based on your size table. Can’t believe you are trying to blame me, tossing the shirt and the jeans
VanessaCreator
about 2 years ago
Hello,
Sorry for reply late. We understand you are not happy with the quality of the product we sent you.
Therefore, we hope to know more about the problem and any potential problem before return the product. Because it may affect the held product line. We want to confer the product problem in a little more detail. Not affronts meaning.
We already send you the return detail, and we earnestly await
your reply.
Best,
Vanessa
Brad DancerSuperbacker
about 2 years ago
Update, I had my neighbors 14 year old small son try it on, he wears an adult small shirt. He couldn’t get this shirt on- clearly made for someone very small
VanessaCreator
about 2 years ago
Hi,
We feel sad to hear that and we understand your problem.
We provide replacement service for the number of jeans replacement codes and quality problems.
Because different country size have slightly different and we try our best to provide the products.
If you have any questions, please feel free to email us: kkbackers.info@gmail.com
Best,
Vanessa
Brad DancerSuperbacker
about 2 years ago
I got the jeans and shirt. Jeans are great, fit well and comfortable. The shirt, however, is a problem. its an XL - and there's no way. When I buy shirts in the US - I'm between a L and an XL - this shirt is a youth at best. I can't even get it around my shoulders- who is this made for? not worth returning I'm donating it, but should check your sizes
VanessaCreator
about 2 years ago
Hello,
We are sorry to hear that. We provide replacement service for the number of jeans replacement codes and quality problems.
Because different country size have slightly different. Therefore, checking the size table before you order the products is really important.
***Notes: Customers should pay attention to the size table of the products before deciding to purchase.
Best,
Vanessa
Lisa NevittSuperbacker
about 2 years ago
so just got my jeans yesterday ... OMG hands down the most comfortable pair of jeans I own to date!! Would there be a way to pick up another pair with perhaps a KS backer discount?? I'm also considering ordering a shirt this time as well. Please let me know thank you!
VanessaCreator
about 2 years ago
Hello,
We’re glad to see your comment. Your support is important to us.
After register an account on our website, we will send you the discount code in 24 hours.
Thank you so much!
Best,
Vanessa
Brad DancerSuperbacker
about 2 years ago
getting close to shipping?
VanessaCreator
about 2 years ago
Dear backers
By yesterday we have shipped all the products. It took a bit longer due to sickness in the warehouse - our sincere apologies for that. This means we are only waiting for the products to arrive. So far the production has been smooth, but there might be a hiccup at the end because it's the first time we make more than a few meters of the stuff with the amazing manufacture company.
We look forward to having shipped everything, so we can start turning this great crowdfunding experience into a real little company that we can grow and nurse for the many years. Hopefully with most of you guys as happy customers :)
Best,
Vanessa
TanSuperbacker
about 2 years ago
Is it possible to have an update ?
VanessaCreator
about 2 years ago
Hi Tan,
The products are on track! They will be picked up at the factory and will arrive at our warehouse early next week. We will start shipping next week to all Kickstarter backers before the end of February. We only have 1 guy at the warehouse, so it takes a few days to get them all out the door.
Best,
Vanessa",23
914,1464108093,"Only backers can post comments. Log in
Alice Priday
over 4 years ago
Woo-hoo congratulations we all did it. Can't wait to see how it turns out. Congratulations carla on a very successful campaign
Joilyn Anderson
over 4 years ago
You....We...did it!!!! So looking forward to September when all my goodies get here!! Thank you Carla Morrow for all of your hard work and dedication to make Dragons come alive for all of us!!!",2
915,1179019233,"Only backers can post comments. Log in
No comments yet.",0
916,1802278686,"Only backers can post comments. Log in
Shahriar Hasan KhanSuperbacker
over 1 year ago
Good jacket, received on time!
Luciano Mascia
over 1 year ago
My jacket just arrived! It's no nice and I LOVE the leather! It's SO WARM and fuzzy!
Only downside: it is a bit too fit for my physique, well it does fit perfectly, but only if under the jacket I don't wear any big sweatshirt.
Nevertheless I adore it. Just awsome.
ostande
almost 2 years ago
Thanks for the quick answer and it's good to hear that you are going to finish the production this week. Looking forward to hearing the start of delivery...keep up the good work!
ostande
almost 2 years ago
Hey what's going on there? Is it finished to check size and more sucessfully yet? Want to hear the schedule next?..producing and delivery time schedule stuff..plz update.
GALVAINECreator
almost 2 years ago
Dear Ostande
We are finishing the production this week , once we finished we will update you and planning to send next week to all backers.
ostande
almost 2 years ago
Hey I've got your mail for jackets size and color. But I don't wanna download whatsapp. Isn't there any way to confirm size and color for jackets? For an example, email or survey stuff...just let me know what I should do for now.
GALVAINECreator
almost 2 years ago
Dear Ostande
We also sent an email to the all backers.Pls check your email or you can send me directly to omer.saglam@galvaine.com
Best
JamieSuperbacker
almost 2 years ago
Hey,
Just a sizing question. I normally wear an XL but I've got quite a long body and find that a lot of the jackets I own ride too high on the waist. Which jacket has the longest body length? Or is there any way you can increase the length on the 1 I select by an inch or 3cm?
GALVAINECreator
almost 2 years ago
Hello Jamie
After survey finished we will contact you one by one for the sizing.All jackets length is same maybe BRANDON can be 2-3cm longer.I will contact you after survey finished for sizing.
GALVAINECreator
almost 2 years ago
Hello Jesper
Our manufacturing facility is established in Istanbul as ""OMER SAGLAM SAGLAM DERI"". Since this year January, we are changing the structure and moved the head to Belgium - adopting European standards. For now, we operate at Place Saint Lazare 5, 1210 - a small storage as we are pretty small now. You can always get in touch with the co-founder, Frat Dogu, via +32485500569 to ask your questions and understand better about Galvainé.
P. S: We have been producing brand Valeriano Romano under the name of Omer Sağlam Sağlam Deri. Since Valeriano Romano has been sold in boutique stores previously, we rebranded it to Galvainé and moving forward with the new brand.We are over 5 years Alibaba Gold Supplier can find us easly...
JesperSuperbacker
almost 2 years ago
Thank you very much for your extensive reply! That clears it up. Good luck with the campaign!
JesperSuperbacker
almost 2 years ago
I was wondering why your site doesn't work and I can only find your name on Kickstarter and insta. Furthermore, I couldn't find your company in the KBO (the Belgian trade register). This seems a bit strange to me as you are a company that has existed over ten years right?
Hüseyin
almost 2 years ago
I'd like to see this project reach its goal. Pledged a bit, love that brown brandon biker jacket , hope I can cop myself one by the April, 2nd.
GALVAINECreator
almost 2 years ago
Thank you Hüseyin for backing us!
Brandon is a very cool jacket in our collection , you will like it !
ostande
almost 2 years ago
Hi, I'm jae again. I hope that this compaign will be successful at the end. And I affirm that I introduced and recommended this compaign to my friend ""Semi"" and she did it, she backed you! Plz Give us the award for making a referral.
GALVAINECreator
almost 2 years ago
Hello Jae , yes you and semi will be rewarded with referral products
Thank you !
Semi
almost 2 years ago
Hey, I saw your update#2 of a referral campaign. Actually, I backed you before openning the comment, though. I was recommended by jae of ""ostande"" which is his ID on kickstarter. Will you give both of us new items?
GALVAINECreator
almost 2 years ago
Dear Semi
If she contact us and approve Yes ! Both of you can get referral products.
GALVAINECreator
about 2 years ago
Jamie, correct. No duty and import VAT applies to intra-community purchase
JamieSuperbacker
about 2 years ago
Hey,
You're based out of Belgium so we can expect no Tax on European delivery?
GALVAINECreator
about 2 years ago
Jamie, correct. No duty and import VAT applies to intra-community purchase
GALVAINECreator
about 2 years ago
Jae, it is a perfect question that I can bring some clarification about.
We can apply any colour you see on the images to any model - regardless of gender.
However what is crucial for you to consider is, it is not about colour only. The leather used for the men's jacket are stiffer whereas the women ones have relatively softer.
In other words, if you would like us to produce a women jacket with the colour you see on the men's jackets, we can. But you should consider that it would be not as soft as women ones.
ostande
about 2 years ago
Okay, but it can't be sure from that there are colors only on images. For an example, I can't make sure if I can order dark brown color for the brandon jacket. 'cause there are only black ones men models wearing. Just let me know what colors can be ordered on each brand for now.
GALVAINECreator
about 2 years ago
Dear Jae,
We appreciate to see you backing us. What you see on the images are the available colours. However depending on the number of items sold at the end of the campaign, we might be able to offer additional colours to our backers - highly customized for each backer. We will get in touch with you depending on the outcome.
Best
ostande
about 2 years ago
Hi, I'm Jae from korea. I decided to back you finally.
Is there a dark brown leather and white fur for the MYRA, for womens. When can I see what options I can choose?
Ali DemirSuperbacker
about 2 years ago
Okay, this looks sooo beautiful and stylish like never seen before; just not affordable for m student budget but happy to be here supporting you 💪🙂
GALVAINECreator
about 2 years ago
Thank you for a backing us Ali , in a some way.",27
917,2091458943,"Only backers can post comments. Log in
Jens Holst
1 day ago
Any updates soon?
Jon Eric OlsonSuperbacker
9 days ago
Did I miss Pledge Manager ? If yes, then where ? Thank you.
Martin Gardner II
7 days ago
PM hasn't happened yet
Jon Eric OlsonSuperbacker
6 days ago
Thanks! :-)
Jack DireCreator
22 days ago
New update posted! Sorry I missed so many comments. We were in dead water as the factory shut down, and I continuously forget that Kickstarter does not ping me when new comments show up.
For any support questions, please email support@jackdire.zendesk.com.
Thanks a lot!
Baba Yaga
26 days ago
Any update plz?
Florian M. WolfSuperbacker
about 1 month ago
@StraitOuttaPenzing: when I backed the main game everything except shipping was included
StraightOuttaPenzing
about 1 month ago
Deinem Namen nach probier ichs jetzt mal auf deutsch ;) Ja, das Hauptspiel war letztes Jahr, oder? Da hat sich ja jetzt mit Anfang des Jahres gesetzmässig was geändert. Was genau weiß ich nicht, das Resultat ist jetzt aber dass bei manchen Kickstarter-Projekten die Mehrwertsteuer noch dazu kommt, bei anderen Projekt aber scheinbar nicht. Bin gespannt wie es sich hier verhalten wird, verdächtig ruhig ist es auf alle Fälle ;)
Florian M. WolfSuperbacker
about 1 month ago
Ah, okay, das ist an mir vorbei gegangen (hab fast nur STL Projekte in den letzten Monaten gebackt). Gut, das wäre (auch mit Blick auf KS Zukunft) dann doch spannend. LG in den 14. ;)
PS: ja, ich schau mal am Nachmittag auf Discord, da hat Jack zumindest im Herbst immer sehr schnell geantwortet
Nicolas bourbonnais
about 1 month ago
Any update .. when the pm gonna open !!????
Martin Gardner II
about 1 month ago
are we still looking at, within the next couple of weeks, for the PM?
StraightOuttaPenzing
2 months ago
In regards to the VAT-debacle going on right now in the Massive Darkness 2-Kickstarter (for UK and EU-Supporters the VAT is not included in the pledge but an additional charge. This was not communicated during the campaign): Is the VAT for EU-backers in this project included or an additional charge to the pledge?
Nicolas bourbonnais
3 months ago
Ready for the pm to open.. gonna so add much more .. my kid need extra copie for mom place.. she can't stop asking to play.. watch out !! She out to kick the ass of every friends and family members!!!
Mario SteigerwaldSuperbacker
2 months ago
That would be great! Are there any infos when the PM will open?!
Nicolas bourbonnais
2 months ago
In the last up date, late January, beginning February!!!!
Mario SteigerwaldSuperbacker
2 months ago
perfect! Thnx
Phryno
3 months ago
Everything on plan to deliver on february? Thanks!
Jack DireCreator
3 months ago
Hey, Phryno. It's looking like April right now, as mentioned back in Update 20. I'll update again when I have a better idea from the factory about the final timeline. Thanks!
Phryno
3 months ago
Thanks! Read the update but missed that!
Jack DireCreator
4 months ago
NEW UPDATE POSTED!
Mario SteigerwaldSuperbacker
4 months ago
Jack, please can you take also care about people from the first KS? I´m still waiting since 7 weeks now for replacements of 2 damaged cards but haven`t got any feedback till 24.09, when you`ve said that you will contact the company to send me the 2 cards. After that the communication stopped......
Jack DireCreator
4 months ago
Hey,Mario. I figured you received them by now since it was so long ago. I'll look this up and contact Quartermaster. They are out of the office this week, but I may be able to sort it out before then.
Mario SteigerwaldSuperbacker
4 months ago
That would be aweome!!! It´s really a long time since my first request for replacement....
Jack DireCreator
4 months ago
NEW UPDATE POSTED!
Jack DireCreator
4 months ago
“Should” be? Creators are not even obligated to use pledge managers at all. If you’re saying you personally think they always should, and that everything from the campaign should be in it, that’s one thing (that is incorrect for a lot of reasons), but saying universally that a campaign must follow your preference in this regard is a whole other thing. Every campaign is different. And the new ability to add add-on within the campaign changed this even more. The budget will only allow for so many things to be purchased. Creators are not obligated to also budget/order for post-campaign products. In many cases, that is impossible.
Yug the Juggernaut
4 months ago
I don't really understand all this business about some things being available in the Pledge Manager and other things not being available in the Pledge Manager. Normally, everything in a board game Kickstarter campaign is available in the Pledge Manager.
Anyways, hopefully this is remedied and everything that was in this campaign is also available in the Pledge Manager (as it should be).
Eric S.Superbacker
4 months ago
It occurs to me to ask, for those of us not on Discord, is there any update on the extra characters you were considering for year-end? (John Henry, etc.)
Thanks!
Showing 3 of 4 replies
Load previous replies
Eric S.Superbacker
4 months ago
Cool! I know there was talk of just selling them in the store and other options. I'm trying to reduce my social media intake, so I worry I miss things, which kind of defeats the purpose. LOL Thanks for the update!
Nicholas waiting to back Kiwi Chow Down
4 months ago
@Eric, I know that feeling all to well. It's a vicious circle.
Robb Webb
3 months ago
Same, that is how I found out I couldn't buy some of the items when the pledge manager came out...after the campaign ended...limiting my social media intake. c'est la vie
Bouncergriim
4 months ago
Will the expansion come with extra 1 action cards to properly play 3 person game? Or will there be a rules change about the starting ""Deck"" for each player in a 3person game?
Jack DireCreator
4 months ago
The extra cards will come with the 3/4 player gate pack, most likely.
Last Of The Brunnen G
4 months ago
So the six swamp zombies- is that enough to paint three as zombies and three as ghosts or will I need to decide one way or the other?
Jack DireCreator
4 months ago
Each necromancer comes with 6 tokens for their undead, but you could paint 3 and 3, then if you run out of sculpts in a game switch to cardboard.
Adrian Jenkins
5 months ago
While I read every update, understood your beautiful prose each time, and watched the clock countdown every second, I nevertheless would now, after all is said and done, rather like to add a few things to my pledge... Just take more of my damn money! (Yes, StudioJ7's paint work is persuading me I need more models to paint!)
Jonathan Flores
5 months ago
I paid $39 but I wanted chapter one can I upgrade My pledge in the PM??
Jack DireCreator
5 months ago
Hey, Jonathan if there is still inventory available, Chapter One may be available in the pledge manager. There was not supposed to be anything but shipping in the pledge manager, but I'm still looking for a way to take care of all the people who missed the updates, FAQ, and comments about that.
Jack DireCreator
5 months ago
@Bouncergriim: As soon as the funding clears from Kickstarter in two weeks, you will receive a digital download link. The other models will probably be available through Alexei’s upcoming Patreon.
Bouncergriim
5 months ago
thx
Bouncergriim
5 months ago
When will backers who paid for the .stl s get the files to print their own models? And will any of the original models be available in .stl form?
TravisSuperbacker
5 months ago
Nevermind. The app was just not working correctly. Paid! 😊✌
TravisSuperbacker
5 months ago
It wont let me pay my pledge. Its not popping up with the total amount, so the green button to confirm on the app is still greyed out.
Adam BrentonSuperbacker
5 months ago
All good Jack, looking forward to the new stuff. Sorry to cause a stir.
Showing 25 of 372 comments
Load more",796
918,769347804,"Only backers can post comments. Log in
No comments yet.",0
919,890365725,"Only backers can post comments. Log in
janet geisler
about 10 years ago
i wanted to be the last pledger--for good luck!
love, mom
janet geisler
about 10 years ago
CONGRATULATIONS, SWEETHEART!
LOVE YOU, MOM
Armida Taylor
about 10 years ago
So happy to be a part of this special project. I wish you much success in your attempt to make the world a better place to live together in peace and happiness. You will bring joy to so many. Buena suerte.
Jennifer Crews
about 10 years ago
Good luck! I hope the road is going to be completed, but the 5 mile hike with mules would be an experience not to be forgotten. I hope you have a great time!
janet geisler
about 10 years ago
so proud of you sweetheart. i am happy that i had a little tiny part in this. what great memories!
love you bunches, mom
laurenkata
about 10 years ago
What a fantastic project. All the best for its success! - LK",6
920,949372279,"Only backers can post comments. Log in
deborah richert
8 months ago
Would love to see you expand into bra's with minimal / more comfortable hardware (especially the straps).
This person has canceled their pledge. Show the comment.
Free Reign Apparel for WomenCreator
8 months ago
Our initial production run is for black and white. At the completion of the campaign, we will send a Backer Survey asking for your size and color selection and ask you to rank colors we are considering for the next production run. We're excited to see what colors you're interested in! Thank you for your support.
This person has canceled their pledge. Show the comment.",4
921,843566509,"Only backers can post comments. Log in
MinkySuperbacker
4 months ago
Received my spell tracker box today and I have to say that I'm blown away how good it is. Definitely going to need some more of these boxes! Great job and thanks.
This person has canceled their pledge. Show the comment.
Stephens WoodworksCreator
5 months ago
Yeah, just use the price chart in the description and whatever shipping for your country will be added when you pledge. So, The $22 pledge is for a stained character box. If you wanted a veneered spell box, you pledge $36. A printed dice box would be $28. If you know what you want, I can help you price the reward if you need help.
Thanks!
This person has canceled their pledge. Show the comment.
Stephens WoodworksCreator
6 months ago
Exterior size (108mm x 87mm x 27mm) and interior Size (94mm x 72mm x 15mm). A little interior space will be lost to the natural curve of the box hinge, latch, and the bottom of the spell tracker. It does hold regular sized playing cards. The spell tracker will hold around 45 cards without the dice. The standard dice box will hold a full deck of playing cards box and all with extra space to spare.
Kevin Skelton
6 months ago
In at number 1! I've really enjoyed your dice tracker from the previous Kickstarter. Looking forward to giving a spell book as a Christmas gift!",6
922,334146716,"Only backers can post comments. Log in
No comments yet.",0
923,176366373,"Only backers can post comments. Log in
No comments yet.",0
924,272197139,"Only backers can post comments. Log in
No comments yet.",0
925,1838903317,"Only backers can post comments. Log in
Rachel, PonyBabe's Founder and DesignerCreator
over 4 years ago
Thank you, Cris M. and Gabaccia! I am so thrilled to be able to bring the collection to life! Thanks so much for your support! xoxo
Gabaccia
over 4 years ago
CONGRATS! So happy this is happening for you, your brand is a great example of ethics and responsibility for other creators out there.
Cris M.
over 4 years ago
Congratulations Rachel Fernbach on a Successful Kickstarter Campaign. I wish you all The Best with your Business. Well done. ������
Rachel, PonyBabe's Founder and DesignerCreator
over 4 years ago
Thanks, Amanda! Make sure to sign up for the PonyBabe mailing list at ponybabe.com. When new styles come out, I'll be offering discounted pre-sales, and maybe this will make it easier for you! Thanks so much for your pledge! -Rachel
This person has canceled their pledge. Show the comment.",5
926,161879610,"Only backers can post comments. Log in
No comments yet.",0
927,2143648774,"Only backers can post comments. Log in
Renee Stern
over 4 years ago
Love your dance!!! Best of luck, sweet Sam, in all that you aspire to achieve.
Mimi Cross
almost 5 years ago
Congratulations Sam!!!",2
928,354586521,"Only backers can post comments. Log in
No comments yet.",0
929,981940790,"Only backers can post comments. Log in
No comments yet.",0
930,1090187517,"Only backers can post comments. Log in
No comments yet.",0
