,id,comments,n_comments
10,906477612,"Only backers can post comments. Log in
Sole
about 6 years ago
Happy Birthday Jon! S+C+A+F
Forage Modern Workshop
about 6 years ago
Woohoo! Pumped to support such beautiful art.",2
11,1177221773,"Only backers can post comments. Log in
BloodletSuperbacker
over 1 year ago
Have we been sent the download files yet? just wanted to make sure I wasn't left out.
BloodletSuperbacker
over 1 year ago
NVM. I found my email right after. Thank you
funktoastCreator
over 1 year ago
These are coming along nicely. The first one is finished. I'm composing music for the second.
Eric
almost 2 years ago
This is fucking brilliant. I’m literally speechless. I didn’t even have the common sense to know that something like this has been missing from my life, until I saw this campaign. I want to say I hate you, because I’m so very jealous of this excellent idea, but then I’d also have to say I love you (in a manly kind of way) because you had the wherewithal to devise such a bloody cool idea. Count me in as a supporter of this badass campaign!
funktoastCreator
almost 2 years ago
Eric,
I'm not sure what to say, except you are freaking hilarious. Thank you for coming aboard. I intend to scare the crap out of you.
---craig
Kickstarter AddictSuperbacker
almost 2 years ago
I'm in for a couple but know they'll be amazing. Hopefully PM comes after 1st week next month. Love your work
funktoastCreator
almost 2 years ago
Kickstarter Addict,
You are too kind. I really appreciate that. Honestly, I just love to mess around. Probably the same way you like to mess around.
---craig nybo
Kickstarter AddictSuperbacker
almost 2 years ago
I'm back again. You thought up some crazy terror here this time. I would love some xtra but afraid not in budget, at this moment. Will there possibly be a PM to raise pledge?
funktoastCreator
almost 2 years ago
Kickstarter Addict, you are amazing. Thanks for checking in.
I totally get budgetary constraints. There are still 22 days left on this sick and twisted experiment. If you want to get only 1 of the hypno-nightmares, it only requires an $8 pledge and you get your pick from 1 of 4. If this KS goes well, I will probably do a sequel set of nightmares. I imagine if that happens, these will become available again at that time.
That being said, if you don't want to jump in now, just contact me when you are ready and we can work something out.
Most of all, keep being scared.
Sweet dreams,
---craig nybo
Steve TannerSuperbacker
almost 2 years ago
This sounds brilliant. I know from previous experiences I'm open to hypnotic suggestion, and have received successful hypnotherapy in the past. Please, terrify me!
funktoastCreator
almost 2 years ago
You are ON, brother. I'll make them extra creepy just for you.
This person has canceled their pledge. Show the comment.
funktoastCreator
almost 2 years ago
DwarvenBrawler,
It is exactly what you think it will be, hypnosis induced nightmares. It's a king of a sick experiment that I hope will work with great effect.",13
12,603626833,"Only backers can post comments. Log in
No comments yet.",0
13,1179056219,"Only backers can post comments. Log in
No comments yet.",0
14,1634631445,"Only backers can post comments. Log in
No comments yet.",0
15,287419192,"Only backers can post comments. Log in
No comments yet.",0
16,1253128360,"Only backers can post comments. Log in
No comments yet.",0
17,823851495,"Only backers can post comments. Log in
No comments yet.",0
18,1848243969,"Only backers can post comments. Log in
Sherry Collins-Evans
about 8 years ago
WOW!, YOU GUYS ARE SO REMARKABLE, the bigger picture IS the kids is doing something they love as well as staying safe! Great ideal…need more of those parks….
Jules K. Donovan
about 8 years ago
Glad you have reached your goal! Good luck and enjoy the adventure you created!!!
MOONIE Icy Tunes-Ice cream delivery
about 8 years ago
Wow! Congrats on your goal. Excited to see it-MOONIE Icy Tunes ~Ice Cream delivery
Kathy Selmer
about 8 years ago
Love the video! Keep up the good work!! Its going to be a great place for kids.So proud of you guys! Looking Good!",4
19,443011868,"Only backers can post comments. Log in
Michael EmeryCreator
over 7 years ago
Thanks Daniel
""Pan-Diefic portal""
I like that
lets get all the gods and goddesses to show up, have a party
reminds me of that jimi hendrix line
""and the gods made love""
Daniel Mollner
over 7 years ago
What an amazing, ambitious, sacred, silly miracle! Love this project and am thrilled to know the Playa will be hosting this pan-deific portal!!!",2
20,426279405,"Only backers can post comments. Log in
No comments yet.",0
21,1067815082,"Only backers can post comments. Log in
liam jolley
about 1 year ago
Never mind I am just a dick who must have filled it out at somepoint
liam jolley
about 1 year ago
I never got sent anything to send sizes or delivery to
What should I do now.
Alex Van Halen Osborne
about 1 year ago
Has anyone got their rewards yet?
Showing 3 of 4 replies
Load previous replies
THE HELLCreator
about 1 year ago
MERCHANDISE ONLY JUST DELIVERED TO US.
Alex Van Halen Osborne
about 1 year ago
THANKS M8
Alex Van Halen Osborne
about 1 year ago
GOT IT IN THE POST YESTERDAY, THANKX!
Max dobert
about 1 year ago
Medium
Dylan McAndrew
about 1 year ago
Medium long sleeve please lads, hurry the fuck up
Mads Hou Alexius Andersen
about 1 year ago
XL
Yogurt Bear
about 1 year ago
I second that Scotland shout! It's cold like but I'm sure you could warm up the place if you shout enough! I'll take a Laaaaarge t-shirt yo x
Connah Davies
about 1 year ago
Best make it an L piece, ehy boys
Christopher Jones
about 1 year ago
XL please gents!
Also, tour Scotland please (or at the very least Glasgow/Edinburgh)!
Grant McLean
about 1 year ago
As many X’s as you can get in a long sleeve, I’m a right fat cunt!
J..
about 1 year ago
Medium please...
You DICK
Great to see you back touring... Come back to Cardiff!
Pete Coyle
about 1 year ago
STARTING OFF 2020 LIKE A MAD CUNT WITH THIS BADBOY",17
22,1068130027,"Only backers can post comments. Log in
No comments yet.",0
23,464547753,"Only backers can post comments. Log in
Terry Smith
over 7 years ago
Received my package in the mail today and the CD's sound great .... thanx ..... \m/
Psycho Rockerson Metal Wolfman
over 7 years ago
Long live Tragedy! Love these guys, also I've never seen D-Snake live is D-Snake still rockin'? Can we get a supergroup?
Also I hope you dudes are covering a Manowar classic or too with this fine album title, that would melt faces off
William Limratana
over 7 years ago
Should it not be ""Reigning Men""?",3
24,1321675143,"Only backers can post comments. Log in
Chloe GowenCreator
almost 7 years ago
Thank you
Nora
almost 7 years ago
HI there Guys i just want to wish you the best of luck with your campaign and the music also i hope you meet your goal..",2
25,838442720,"Only backers can post comments. Log in
Daryl Van HumbeckSuperbacker
11 months ago
Still need the Arduino support libraries. Would still like to be able to use this, but without the support, I'm not about to try using other tools due to the added complexity.
Has anyone else been able to 'port the libraries over to the Arduino environment?
Timo Zikeli
about 3 years ago
Kevin? Any info?
Tim Jeanneret
over 3 years ago
No website anymore, no answer on Kickstarter, no git update for 4 months. I was waiting for an Arduino support (promised at the beginning) but I think I will never see it... More than 50£ in the trash ? Has Kevin left the project ? I'm disappointed.
Joe MithcellSuperbacker
over 3 years ago
I still haven't ever received my pledge, please can you assist me with this!
Tim Jeanneret
over 3 years ago
Hi Kevin, some of us are still waiting for using Arduino to design firmware. When will we be able to download the Arduino Blaze Support package ?
Hope the IOT-X will be fully accessible through Arduino IDE...
Daryl Van HumbeckSuperbacker
over 3 years ago
Just a note, your website (getblaze.co.uk) is currently returning error 403, Forbidden. I can't get access to the website to see if the IDE is available yet, or download it if it is.
If you could have a look, that would be great.
Thanks.
Mark Butcher
over 3 years ago
Hi All
Please note that the uTasker project now supports (for Blaze users) the following new capabilities:
- Integrated TCP/IP services reachable via USB via RNDIS or via SLIP/PPP on serial
- Optional FreeRTOS scheduling in parallel with the uTasker co-operative scheduler for a perfect combination of pre-emptive and co-operative characteristics.
- Blaze operation as MODBUS master and/or slave via USB, serial or TCP
- Complete simulation in Visual Studio http://www.utasker.com/kinetis/BLAZE_K22.html
Regards
Mark
Romeo Disca
over 3 years ago
Hi, Kevin. Your Website is offline. http://www.getblaze.co.uk
Joe MithcellSuperbacker
almost 4 years ago
I still never received my blaze? Could you check this out for me?
Chris Henderson
almost 4 years ago
My package arrived today.
Thanks Kevin the getting them to me.
Bill Skeen
almost 4 years ago
ok, I must be missing something. I can not find the Arduino Board Support package or any Sketches on the Blaze GitHub site. What am I doing wrong?
Bill Skeen
almost 4 years ago
Got past Driver not signed. Now trying to figure out how to load board package for Arduino IDE.
Bill Skeen
almost 4 years ago
Anyone able to install Blaze Driver on Windows 10? I keep getting Driver not signed error.
Kevin WebsterCreator
almost 4 years ago
@Jon, I may well just do that. Last time I attempted a WordPress site, I couldn't find the right plugins to do what I wanted and spent more time hunting for the right ones than it took me to code the side from scratch.
The GitHub site is still available - in fact, its almost ready for the latest commit with Arduino IDE support. https://github.com/roobituk/Blaze
Jon Strzalka
almost 4 years ago
Also, what happened to the github too?
Jon Strzalka
almost 4 years ago
Thanks for the update Kevin, I appreciate it! (Also php7 is one of the fastest nowadays, so for scalability depending on how you structure your db and frontend, it may be worth sticking with it.)
Kevin WebsterCreator
almost 4 years ago
@Jon, the website is currently under development - although I'm not sure why its coming up with a 500 error as it should be showing an ""under construction"" page.
I made the decision to outsource the website to an external developer however, this hasn't gone at all to plan and the result wasn't what I'd requested so I'll be re-developing the website myself.
The old website wasn't scalable and was something I'd hand-coded in php/html5. I'd hoped to have everything moved over to a WordPress site but like I say, this couldn't have been any more of a bad idea.
Please keep checking back at getblaze.co.uk, I aim to have something up within a couple of weeks - new forum (the old one had big issues), new shop (better implementation), a portal for developers (with actual, real content) and more hardware and software information.
Over the past few months, I've been working on programming Blaze through Arduino IDE and am currently working on supporting the standard Arduino libraries. I can now 100% confirm that it is possible to program Blaze via the Arduino IDE. Standard functions such as digitalWrite/digitalRead/analogRead are supported so far as well as some primitive graphical functions (including a demo showing 300+fps redrawing). I know this feature was requested a number of times during the Kickstarter campaign and hopefully now it will open up Blaze to a wider user-base as I appreciate that the KDS examples on the GitHub site are for the more advanced user and not at all hacker-friendly.
As I'm a mostly-Windows developer, I'll be releasing to GitHub the tools necessary for Blaze to work within Arduino IDE. If anyone would take these across to Linux/OSX, I'd be extremely grateful.
Jon Strzalka
almost 4 years ago
What happened to getblaze.co.uk?
Mark Butcher
about 4 years ago
BLAZE in action:
https://youtu.be/n-GABeILGV8
Mark ;-)
Kevin WebsterCreator
about 4 years ago
Sorry for the lack of responses to comments of late.
@kr4kon Is your Blaze board fried? Drop me a private message and I can arrange a repair if you wish? The chip close to the micro USB connector is a TVS diode for transient suppression on the USB signals. As Mark mentioned, the +3V3 is output only and should only be used to provide power to other devices - no power source should be connected to these pins.
@Mark, thanks again for your fantastic uTasker support and examples. Also, you are right, I think a flow diagram showing power and other such connectivity would be a good idea and help backers understand the ins and outs of the Blaze boards.
@Chris, please do let me know when/if something turns up.
@Eric, you should have received your replacement boards by know. Please come back to me if you have not.
@Anthony, I will be uploading the updater source to the GitHub site this evening. I've also investigated the forum and I've been able to recreate the problem you have indicated. I *believe* that this is now fixed but please try again and let me know.
Anthony Bowyer-Lowe
about 4 years ago
Has there been any progress on providing the uploader's source to Github, Kevin?
(Also, I've been trying to post on your forum but I just receive ""SQL ERROR [ mysqli ] Duplicate entry 'notification.type.post_in_queue' for key 'type' [1062]"" errors.)
Eric Kong
about 4 years ago
When I can get my replacement? It's been over a month
Chris Henderson
about 4 years ago
Thanks for sending the replacement boards. I will let you know if the original package turns up.
kr4kon
about 4 years ago
Current config. https://imgur.com/gallery/mPLzm Now data and power isn't going through the usb. Only access i have is through the pins and sdcard
kr4kon
about 4 years ago
@mark appreciate the info. I managed to find the cause of the problem. Fried one of the small chip on the blaze board itself near the microusb input. I'll just another order of the board soon. So glad it wasn't the IOT board. Could have mistakenly snapped both boards together in a wrong position due a busy schedule. Lesson learned. Gonna check out your utasker in abit
Showing 25 of 236 comments
Load more",236
26,1779537359,"Only backers can post comments. Log in
No comments yet.",0
27,1851476801,"Only backers can post comments. Log in
No comments yet.",0
28,323042965,"Only backers can post comments. Log in
Michael Tarascio
over 1 year ago
I backed you.
I am requesting some type of Ghandi Nuke easter egg/bug ala. Civilization.
Or something to do with this influential Indian promising to create gold from potatoes - https://indianexpress.com/article/trending/trending-in-india/rahul-gandhi-gujarat-speech-viral-video-potato-to-gold-twitter-reactions-4938939/
Jeremy BoetticherCreator
over 1 year ago
While higher tiers allow you to make your own event chain, that gold from potatoes story looks very promising.
J Manjunathaiah
over 1 year ago
Jeremy: best of luck!
Jeremy BoetticherCreator
over 1 year ago
Thanks! Both for your comment and contribution. =)",4
29,1896303951,"Only backers can post comments. Log in
DaisyMonsterSuperbacker
12 months ago
Wow really did take off the last 48 hours. Thanks to all of our new fellow backers that got us well past foil stamping!
Looking forward to seeing the final results!
Robert Gutheim
about 1 year ago
That’s for sure. This puppy might be funded by tonight. Any chance of metal cards like you’ve done previously for Dracula, and EFR???
Christopher IrvingCreator
about 1 year ago
Thanks, Robert! So far so good!
Robert Gutheim
about 1 year ago
The same former College English Professor whose class I read Dracula for also had us read Frankenstein. Hopefully this funds because these two books deserve to be together again.
DaisyMonsterSuperbacker
about 1 year ago
@Christopher - excellent! They will be very pleasing to look at sitting together side by side on my shelf!
Looking forward to another great campaign from you!
Christopher IrvingCreator
about 1 year ago
@DaisyMonster: yup! Exact dimensions. I should add that!!!! Thanks!
DaisyMonsterSuperbacker
about 1 year ago
@Christopher - assuming the paperback will be similar in overall size to the Dracula book at 5.5 x 8.75 inches or thereabouts?",7
30,1741433333,"Only backers can post comments. Log in
No comments yet.",0
31,471979610,"Only backers can post comments. Log in
Trent MartinCreator
almost 6 years ago
Shipping bug fixed! It's free! Come get a CD with 25$ or 50$ dollar pledge.
Kelly Coston
almost 6 years ago
Woooooo go Trent!! Best of luck my friend! :)
Trent MartinCreator
almost 6 years ago
The shipping is wrong for the reward pledges. This bug is being fixed as soon as possible.
Thanks!",3
32,621663488,"Only backers can post comments. Log in
Lim Qian Yu
5 months ago
Ah I see, okay thank you for replying! ^.^
Lim Qian Yu
5 months ago
Hi! I just wanted to double check, does this mean you will have the option of both regular eeveelution variants and shiny eeveelution variants? Just wanted to confirm that before adding more pins to my pledge 🥰🤣
YuuCreator
5 months ago
Yes you can choose when I send out the final survey :)
Ryujin107Superbacker
5 months ago
I switched my pledge to the Vuplix early bird, but I want to be able to also get some Eevee pins along with them. How much do I add per pin (I wanted to get Eevee, Flareon, and Glaceon)
YuuCreator
5 months ago
Hmm, I'll add on an early bird add-on for the eevees in a minute!
Christopher Juarez
5 months ago
No problem. Glad I could help. :3
Christopher Juarez
5 months ago
Only thing I can really add as a possible idea is that if the Shiny Eeveelutions come out, those would be glittery versus the normal ones since technically they are shiny, it would make sense in that regard. But I mean, glitter on any of the pins would be pretty cool too. No matter what the decision, I still feel like I'll be happy with the pins. :3
YuuCreator
5 months ago
Omg that makes a lot of sense! I should combine those 2 elements and have shiny eeveelutions be literally shiny!!
That case I'll come up with a new stretch goal to replace the current shiny tier; consider the shiny+ glitter unlocked!
Thank you so much for the feedback I had a mindblown moment haha
Christopher Juarez
5 months ago
I like the idea of some glitter on the pins. :)
YuuCreator
5 months ago
Me too! I'm thinking sylveon and eefee would look the best with some glitter!
This person has canceled their pledge. Show the comment.
YuuCreator
5 months ago
Ooh, which Eevees are your favs? :3
YuuCreator
5 months ago
Quick poll: now that glitters are unlicked how many people are into glitter, vs no glitter? Why and why not? Let me know! :)
KuroiStar
5 months ago
I went with the Early Bird option, but can I add on more pins for the same pin price? I would like 1 additional pin
YuuCreator
5 months ago
Hi, I only allowed 1 pin at the discounted price per backer because I was only ready to have 50 pins pledged at the discounted rate >_< changing it now could be unfair to other people.. but I am thinking of adding some bonuses for people who got the early birds but add on at the regular price to make up for it 😉
YuuCreator
5 months ago
Hi there! I have made some adjustments and you can add on pins at a early bird price !",16
33,1080988650,"Only backers can post comments. Log in
No comments yet.",0
34,311581827,"Only backers can post comments. Log in
No comments yet.",0
35,410808756,"Only backers can post comments. Log in
liz
about 1 year ago
I still haven't received this either....I have contacted several times
Jenifer HowardCollaborator
about 1 year ago
Liz - our apologies. We will get one right out to you and will send you the confirmation when it ships. Thank you again for your support of Through the Eyes of Children.
Through the Eyes of Children
camerakids.photos
Daniel SullivanSuperbacker
over 1 year ago
Hi was my photo sent out dont remember receiving anything
Jenifer HowardCollaborator
about 1 year ago
Daniel - you should have received your reward. It was sent directly from Social Print Studio. Please let us know if you did not receive it. Thank you.
This person has canceled their pledge. Show the comment.",5
36,1496879996,"Only backers can post comments. Log in
No comments yet.",0
37,1940178285,"Only backers can post comments. Log in
No comments yet.",0
38,1991694596,"Only backers can post comments. Log in
This person has canceled their pledge. Show the comment.",1
